Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Тымовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213					
1	"Число избирателей, внесенных в списки избирателей"	13885	1066	81	199	86	471	193	882	691	548	938	1486	947	766	537	1055	470	193	697	929	343	1151	156					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12664	996	86	200	89	441	195	644	637	509	862	1369	881	720	467	915	437	183	646	847	316	1049	175					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7052	450	57	162	76	253	113	455	361	192	477	818	493	333	206	517	236	111	333	496	204	615	94					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	575	24	0	7	0	13	2	14	57	45	26	22	10	23	58	69	21	14	92	31	3	44	0					
6	Число погашенных избирательных бюллетеней	5037	522	29	31	13	175	80	175	219	272	359	529	378	364	203	329	180	58	221	320	109	390	81					
7	Число избирательных бюллетеней в переносных ящиках для голосования	575	24	0	7	0	13	2	14	57	45	26	22	10	23	58	69	21	14	92	31	3	44	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7051	450	57	162	76	253	113	455	361	192	477	818	493	333	206	517	236	111	333	496	204	614	94					
9	Число недействительных избирательных бюллетеней	61	0	2	2	2	0	1	5	6	2	5	7	4	3	1	2	2	1	5	7	1	3	0					
10	Число действительных избирательных бюллетеней	7565	474	55	167	74	266	114	464	412	235	498	833	499	353	263	584	255	124	420	520	206	655	94					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	243	13	4	4	5	12	3	17	12	6	16	21	14	18	11	13	15	6	11	12	7	19	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	234	13	4	4	4	12	0	17	12	6	16	21	14	18	8	13	13	6	11	12	7	19	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	64	3	1	1	1	0	1	0	3	1	7	19	3	2	1	2	6	1	2	2	4	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	9	0	0	0	1	0	3	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	37	0	0	0	0	0	0	2	2	1	2	7	6	1	1	0	4	3	2	1	0	4	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	81	8	1	1	1	2	4	10	2	1	5	7	5	3	2	5	1	0	7	9	0	7	0					
		1.06%	1.69%	1.75%	0.59%	1.32%	0.75%	3.48%	2.13%	0.48%	0.42%	0.99%	0.83%	0.99%	0.84%	0.76%	0.85%	0.39%	0.00%	1.65%	1.71%	0.00%	1.06%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	0	0	0	2	0	0	0	1	1	3	6	2	0	0	3	0	1	2	3	0	2	0					
		0.34%	0.00%	0.00%	0.00%	2.63%	0.00%	0.00%	0.00%	0.24%	0.42%	0.60%	0.71%	0.40%	0.00%	0.00%	0.51%	0.00%	0.80%	0.47%	0.57%	0.00%	0.30%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	2	0	1	0					
		0.10%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.28%	0.00%	0.17%	0.00%	0.00%	0.24%	0.38%	0.00%	0.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	999	77	1	6	7	24	12	63	49	33	89	134	60	57	34	75	39	15	51	53	34	72	14					
		13.10%	16.24%	1.75%	3.55%	9.21%	9.02%	10.43%	13.43%	11.72%	13.92%	17.69%	15.95%	11.93%	16.01%	12.88%	12.80%	15.18%	12.00%	12.00%	10.06%	16.43%	10.94%	14.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	0	0	0	0	1	2	0	2	0	2	0	0	0	1	0	1	0	0	0	0	0					
