Выборы Президента Российской Федерации																																										
Дата голосования: 02.03.2008																																										
																																										
Наименование Избирательной комиссии:    район Измайлово 																																										
																																										
Сводная таблица результатов выборов																																										
																																										
	Число участковых избирательных комиссий	35																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	35																																								
																																										
		Сумма	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №3181	УИК №3182					
1	"Число избирателей, включенных в списки избирателей"	62848	1681	1521	1899	1829	1922	1721	1751	1379	1853	2273	1647	1432	2100	2521	2134	2156	1449	1752	1997	1645	1670	2313	1716	2088	1779	2495	1921	2578	2399	1223	1744	1751	2090	341	78					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	50550	1300	1200	1400	1400	1400	1300	1400	1100	1500	1800	1400	1100	1700	2000	1700	1800	1200	1500	1600	1300	1300	1900	1150	1600	1500	2000	1600	2100	2000	1100	1500	1500	1700	400	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	36605	1058	876	1011	957	1151	1115	1101	805	1079	1174	929	791	1073	1893	1088	1110	859	1141	1401	1024	753	1419	1133	1078	1091	1356	1067	1601	1592	691	995	1121	1072	0	0					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1534	10	29	32	32	49	19	27	33	38	26	35	24	53	99	53	44	30	20	30	56	30	40	13	16	32	61	16	24	26	11	20	37	50	341	78					
6	Число погашенных избирательных бюллетеней	12411	232	295	357	411	200	166	272	262	383	600	436	285	574	8	559	646	311	339	169	220	517	441	4	506	377	583	517	475	382	398	485	342	578	59	22					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1533	10	29	32	32	49	19	27	33	38	26	35	24	53	99	53	44	30	20	30	56	30	40	13	16	32	61	16	24	26	11	20	37	50	340	78					
8	Число бюллетеней в стационарных ящиках для голосования	34652	1051	871	1006	957	1148	907	857	680	979	1167	799	784	1068	1893	1086	1108	859	988	1401	1019	749	1179	1090	1074	891	1356	1066	1331	1592	684	988	952	1072	0	0					
9	Число недействительных избирательных бюллетеней	1109	29	30	32	25	28	29	29	12	20	45	28	21	31	41	30	40	20	31	128	20	43	38	46	28	21	26	37	17	47	35	25	43	18	15	1					
10	Число действительных избирательных бюллетеней	35076	1032	870	1006	964	1169	897	855	701	997	1148	806	787	1090	1951	1109	1112	869	977	1303	1055	736	1181	1057	1062	902	1391	1045	1338	1571	660	983	946	1104	325	77					
11	Число полученных открепительных  удостоверений	1830	40	40	40	70	60	100	90	40	60	60	40	40	40	80	60	60	50	90	55	40	40	75	40	50	60	65	55	65	60	40	40	45	40	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1583	27	40	40	70	60	79	39	40	60	60	40	21	24	80	49	60	39	83	50	40	40	56	16	42	60	61	44	65	53	27	35	43	40	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2267	268	119	143	57	140	150	44	57	23	179	28	58	115	76	43	18	127	54	37	57	22	37	23	48	35	45	37	42	60	15	38	19	25	21	7					
14	Число неиспользованных открепительных удостоверений	247	13	0	0	0	0	21	51	0	0	0	0	19	16	0	11	0	11	7	5	0	0	19	24	8	0	4	11	0	7	13	5	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	19	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	2	2	0	3	1	1	0	0	0	0	0	0	1	0	1	1	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	Богданов Андрей Владимирович	1050	37	15	35	22	33	18	23	14	27	38	23	29	35	34	30	39	20	31	58	22	14	50	74	25	36	33	43	52	37	6	30	27	30	8	2					
		2.90%	3.49%	1.67%	3.37%	2.22%	2.76%	1.94%	2.60%	1.96%	2.65%	3.19%	2.76%	3.59%	3.12%	1.71%	2.63%	3.39%	2.25%	3.08%	4.05%	2.05%	1.80%	4.10%	6.71%	2.29%	3.90%	2.33%	3.97%	3.84%	2.29%	0.86%	2.98%	2.73%	2.67%	2.35%	2.56%					
19	Жириновский Владимир Вольфович	3699	190	103	103	111	173	106	93	80	101	97	104	60	118	151	103	125	79	92	130	92	63	107	171	120	83	114	115	127	123	82	103	88	138	42	12					
		10.22%	17.91%	11.44%	9.92%	11.22%	14.45%	11.45%	10.52%	11.22%	9.93%	8.13%	12.47%	7.43%	10.53%	7.58%	9.04%	10.85%	8.89%	9.13%	9.08%	8.56%	8.09%	8.78%	15.50%	11.01%	8.99%	8.05%	10.63%	9.37%	7.60%	11.80%	10.22%	8.90%	12.30%	12.35%	15.38%					
20	Зюганов Геннадий Андреевич	7467	171	188	169	160	249	173	145	137	217	230	186	168	204	271	305	276	150	237	437	185	179	322	236	214	192	245	250	303	298	153	244	234	264	61	14					
		20.64%	16.12%	20.89%	16.28%	16.18%	20.80%	18.68%	16.40%	19.21%	21.34%	19.28%	22.30%	20.79%	18.20%	13.60%	26.78%	23.96%	16.87%	23.51%	30.54%	17.21%	22.98%	26.42%	21.40%	19.63%	20.80%	17.29%	23.11%	22.36%	18.42%	22.01%	24.21%	23.66%	23.53%	17.94%	17.95%					
21	Медведев Дмитрий Анатольевич	22860	634	564	699	671	714	600	594	470	652	783	493	530	733	1495	671	672	620	617	678	756	480	702	576	703	591	999	637	856	1113	419	606	597	672	214	49					
		63.18%	59.75%	62.67%	67.34%	67.85%	59.65%	64.79%	67.19%	65.92%	64.11%	65.63%	59.11%	65.59%	65.39%	75.05%	58.91%	58.33%	69.74%	61.21%	47.38%	70.33%	61.62%	57.59%	52.22%	64.50%	64.03%	70.50%	58.87%	63.17%	68.79%	60.29%	60.12%	60.36%	59.89%	62.94%	62.82%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
