Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Серафимовичская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465					
1	"Число избирателей, внесенных в список"	19533	149	456	139	844	224	531	1031	94	182	370	906	161	140	548	95	613	87	218	407	106	109	344	1434	144	588	142	646	280	839	120	73	523	1645	1612	1604	2129					
2	Число полученных избирательных бюллетеней	18828	140	440	130	810	199	520	1000	90	180	360	920	150	130	560	90	610	90	210	400	100	100	350	1420	150	586	130	630	280	830	120	80	520	1503	1500	1500	2000					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9999	104	319	96	375	136	262	597	70	97	143	539	66	40	224	52	432	56	159	251	72	70	161	699	55	266	64	372	116	371	81	36	227	833	836	735	987					
5	"Число избирательных бюллетеней, выданных вне помещения"	2161	12	29	12	135	62	146	70	0	14	128	110	64	62	113	15	66	18	24	21	11	15	52	134	55	101	40	52	84	70	16	21	153	100	57	62	37					
6	Число погашенных избирательных бюллетеней	6668	24	92	22	300	1	112	333	20	69	89	271	20	28	223	23	112	16	27	128	17	15	137	587	40	219	26	206	80	389	23	23	140	570	607	703	976					
7	Число избирательных бюллетеней в переносных ящиках	2161	12	29	12	135	62	146	70	0	14	128	110	64	62	113	15	66	18	24	21	11	15	52	134	55	101	40	52	84	70	16	21	153	100	57	62	37					
8	Число бюллетеней в стационарных ящиках для голосования	9999	104	319	96	375	136	262	597	70	97	143	539	66	40	224	52	432	56	159	251	72	70	161	699	55	266	64	372	116	371	81	36	227	833	836	735	987					
9	Число недействительных избирательных бюллетеней	75	0	2	0	8	0	2	7	1	0	3	4	0	1	1	0	4	1	0	1	0	0	4	5	2	4	0	0	0	0	0	0	0	9	7	3	6					
10	Число действительных избирательных бюллетеней	12085	116	346	108	502	198	406	660	69	111	268	645	130	101	336	67	494	73	183	271	83	85	209	828	108	363	104	424	200	441	97	57	380	924	886	794	1018					
