Выборы Президента Российской Федерации																																																																		
Дата голосования: 18.03.2018																																																																		
																																																																		
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №18																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																																
																																																																		
		Сумма	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1667									
1	"Число избирателей, включенных в список избирателей"	98322	1769	1264	1724	1902	1837	1550	1450	1983	2061	1923	2346	1347	1887	1794	1037	1590	2263	1351	1534	2046	1993	1743	1514	1474	1847	2399	1921	1089	1523	2012	1122	2240	1678	1415	1810	2665	1249	1396	1714	2411	1193	1609	2345	1850	2698	2411	2540	2280	2210	2392	2184	1616	1994	374	753									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	82750	1400	1200	1500	1500	1600	1300	1100	1500	1800	1600	2000	1100	1600	1600	900	1300	1900	1100	1200	1800	1700	1500	1200	1400	1500	2000	1500	900	1200	1600	1000	1900	1400	1200	1600	2200	1100	1100	1300	2000	1000	1100	2000	1550	2100	2000	1900	1700	1700	2000	1900	1400	1600	500	2000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	64536	1301	974	806	1013	1318	1024	971	1392	1042	979	1180	762	972	1002	729	1119	1285	945	1077	1422	1509	1205	1129	1303	1403	1706	1303	605	965	1389	853	1403	1184	713	1411	1455	883	863	1261	1727	714	858	1815	1468	2031	1704	1476	1383	1448	1767	1551	1304	1191	193	50									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2522	22	34	29	13	39	29	14	78	30	23	11	7	29	17	12	23	25	13	6	9	13	11	24	16	14	54	75	16	18	28	14	17	23	17	11	36	17	19	12	63	45	19	95	18	10	24	31	224	74	62	28	7	53	168	703									
6	Число погашенных избирательных бюллетеней	15692	77	192	665	474	243	247	115	30	728	598	809	331	599	581	159	158	590	142	117	369	178	284	47	81	83	240	122	279	217	183	133	480	193	470	178	709	200	218	27	210	241	223	90	64	59	272	393	93	178	171	321	89	356	139	1247									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2521	22	34	29	13	39	29	14	78	30	23	11	7	29	17	12	23	25	13	6	9	13	11	24	16	14	54	75	16	18	28	14	17	23	17	11	36	17	19	12	63	45	19	95	18	10	23	31	224	74	62	28	7	53	168	703									
8	Число бюллетеней в стационарных ящиках для голосования	64018	1285	955	803	1012	1279	1004	962	1356	1037	979	1175	755	972	1002	728	1119	1280	945	1026	1419	1481	1192	1129	1288	1403	1635	1300	605	965	1389	853	1401	1184	705	1407	1453	881	863	1249	1723	713	857	1815	1468	2031	1659	1476	1379	1401	1764	1551	1304	1158	193	50									
9	Число недействительных избирательных бюллетеней	805	14	14	13	14	42	12	13	21	14	13	19	14	9	12	8	15	9	5	8	11	14	14	21	15	15	21	8	8	6	16	5	28	20	9	23	25	8	8	32	16	5	6	0	24	12	15	16	14	19	37	13	20	22	4	6									
10	Число действительных избирательных бюллетеней	65734	1293	975	819	1011	1276	1021	963	1413	1053	989	1167	748	992	1007	732	1127	1296	953	1024	1417	1480	1189	1132	1289	1402	1668	1367	613	977	1401	862	1390	1187	713	1395	1464	890	874	1229	1770	753	870	1910	1462	2029	1667	1491	1589	1456	1789	1566	1291	1189	357	747									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
13	Бабурин Сергей Николаевич	445	14	8	4	11	7	9	5	8	8	10	16	9	9	5	4	12	13	5	8	12	4	7	8	3	6	13	16	6	11	13	4	9	14	8	11	13	6	4	7	10	1	5	8	7	2	6	9	6	12	8	11	4	11	1	4									
		0.67%	1.07%	0.81%	0.48%	1.07%	0.53%	0.87%	0.51%	0.56%	0.75%	0.99%	1.35%	1.18%	0.90%	0.49%	0.54%	1.05%	0.99%	0.52%	0.78%	0.84%	0.27%	0.58%	0.69%	0.23%	0.42%	0.77%	1.16%	0.97%	1.12%	0.92%	0.46%	0.63%	1.16%	1.11%	0.78%	0.87%	0.67%	0.45%	0.56%	0.56%	0.13%	0.57%	0.42%	0.47%	0.10%	0.36%	0.60%	0.37%	0.81%	0.44%	0.70%	0.31%	0.91%	0.28%	0.53%									
14	Грудинин Павел Николаевич	4967	111	75	74	83	83	87	82	87	110	54	118	76	73	92	102	120	109	80	86	90	127	75	91	96	76	120	82	54	80	104	93	115	70	59	75	122	49	82	105	101	45	74	91	145	92	146	79	96	104	128	88	90	106	36	79									
		7.46%	8.49%	7.58%	8.89%	8.10%	6.30%	8.42%	8.40%	6.07%	10.31%	5.39%	9.95%	9.97%	7.29%	9.03%	13.78%	10.51%	8.35%	8.35%	8.33%	6.30%	8.50%	6.23%	7.89%	7.36%	5.36%	7.10%	5.96%	8.70%	8.14%	7.34%	10.73%	8.11%	5.80%	8.17%	5.29%	8.19%	5.46%	9.30%	8.33%	5.66%	5.94%	8.45%	4.76%	9.76%	4.51%	8.68%	5.24%	5.99%	7.05%	7.01%	5.57%	6.86%	8.75%	9.97%	10.49%									
15	Жириновский Владимир Вольфович	1925	42	38	54	41	36	34	30	43	34	15	45	18	15	42	8	25	50	32	28	39	45	41	43	34	32	31	23	16	28	48	49	36	26	21	35	50	27	21	54	48	23	34	39	47	30	45	49	23	37	80	42	27	33	10	29									
