Выборы Президента Российской Федерации																																						
Дата голосования: 18.03.2018																																						
																																						
Наименование Избирательной комиссии:    Очерская																																						
																																						
Сводная таблица итогов голосования																																						
																																						
	Число участковых избирательных комиссий	27																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	27																																				
																																						
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627									
1	"Число избирателей, включенных в список избирателей"	17907	1237	765	1680	298	1429	1173	709	390	1216	1459	485	1393	1148	212	342	524	490	134	153	300	498	342	338	98	105	189	800									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16676	1200	650	1600	240	1350	1100	650	300	1150	1450	450	1350	1100	200	300	450	400	124	150	250	450	300	300	100	102	160	800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10055	659	438	1103	205	816	699	361	220	698	738	244	777	679	93	155	266	285	97	95	164	246	216	206	15	82	112	386									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1379	80	64	59	11	58	54	31	30	87	89	107	78	81	40	53	64	42	5	15	22	62	56	36	55	6	9	85									
6	Число погашенных избирательных бюллетеней	5242	461	148	438	24	476	347	258	50	365	623	99	495	340	67	92	120	73	22	40	64	142	28	58	30	14	39	329									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1379	80	64	59	11	58	54	31	30	87	89	107	78	81	40	53	64	42	5	15	22	62	56	36	55	6	9	85									
8	Число бюллетеней в стационарных ящиках для голосования	10055	659	438	1103	205	816	699	361	220	698	738	244	777	679	93	155	266	285	97	95	164	246	216	206	15	82	112	386									
9	Число недействительных избирательных бюллетеней	108	10	6	14	4	14	4	3	2	6	7	0	10	5	4	2	3	1	0	0	4	2	2	2	0	0	0	3									
10	Число действительных избирательных бюллетеней	11326	729	496	1148	212	860	749	389	248	779	820	351	845	755	129	206	327	326	102	110	182	306	270	240	70	88	121	468									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
13	Бабурин Сергей Николаевич	91	9	8	6	1	4	8	0	0	7	8	2	7	9	0	2	3	3	0	0	0	4	4	1	0	0	2	3									
		0.80%	1.22%	1.59%	0.52%	0.46%	0.46%	1.06%	0.00%	0.00%	0.89%	0.97%	0.57%	0.82%	1.18%	0.00%	0.96%	0.91%	0.92%	0.00%	0.00%	0.00%	1.30%	1.47%	0.41%	0.00%	0.00%	1.65%	0.64%									
14	Грудинин Павел Николаевич	1046	66	52	112	18	80	82	33	13	84	75	18	78	80	7	31	17	32	4	8	22	35	16	16	6	4	13	44									
		9.15%	8.93%	10.36%	9.64%	8.33%	9.15%	10.89%	8.42%	5.20%	10.70%	9.07%	5.13%	9.12%	10.53%	5.26%	14.90%	5.15%	9.79%	3.92%	7.27%	11.83%	11.36%	5.88%	6.61%	8.57%	4.55%	10.74%	9.34%									
15	Жириновский Владимир Вольфович	840	44	42	67	26	65	57	39	17	61	71	13	63	67	4	13	37	26	6	3	10	27	20	17	8	0	5	32									
		7.35%	5.95%	8.37%	5.77%	12.04%	7.44%	7.57%	9.95%	6.80%	7.77%	8.59%	3.70%	7.37%	8.82%	3.01%	6.25%	11.21%	7.95%	5.88%	2.73%	5.38%	8.77%	7.35%	7.02%	11.43%	0.00%	4.13%	6.79%									
16	Путин Владимир Владимирович	8889	580	364	896	162	688	561	298	208	589	634	310	650	570	115	159	263	260	87	97	145	228	222	194	55	82	98	374									
		77.74%	78.48%	72.51%	77.11%	75.00%	78.72%	74.50%	76.02%	83.20%	75.03%	76.66%	88.32%	76.02%	75.00%	86.47%	76.44%	79.70%	79.51%	85.29%	88.18%	77.96%	74.03%	81.62%	80.17%	78.57%	93.18%	80.99%	79.41%									
17	Собчак Ксения Анатольевна	163	10	9	21	1	11	15	5	6	13	14	1	15	11	2	1	3	3	0	0	3	4	6	2	0	2	0	5									
		1.43%	1.35%	1.79%	1.81%	0.46%	1.26%	1.99%	1.28%	2.40%	1.66%	1.69%	0.28%	1.75%	1.45%	1.50%	0.48%	0.91%	0.92%	0.00%	0.00%	1.61%	1.30%	2.21%	0.83%	0.00%	2.27%	0.00%	1.06%									
18	Сурайкин Максим Александрович	88	6	6	11	1	1	7	3	1	8	6	3	13	7	0	0	3	0	1	0	1	2	1	2	0	0	3	2									
		0.77%	0.81%	1.20%	0.95%	0.46%	0.11%	0.93%	0.77%	0.40%	1.02%	0.73%	0.85%	1.52%	0.92%	0.00%	0.00%	0.91%	0.00%	0.98%	0.00%	0.54%	0.65%	0.37%	0.83%	0.00%	0.00%	2.48%	0.42%									
19	Титов Борис Юрьевич	119	7	14	16	2	8	13	6	3	6	4	3	8	6	1	0	0	2	4	1	0	4	0	5	1	0	0	5									
		1.04%	0.95%	2.79%	1.38%	0.93%	0.92%	1.73%	1.53%	1.20%	0.76%	0.48%	0.85%	0.94%	0.79%	0.75%	0.00%	0.00%	0.61%	3.92%	0.91%	0.00%	1.30%	0.00%	2.07%	1.43%	0.00%	0.00%	1.06%									
20	Явлинский Григорий Алексеевич	90	7	1	19	1	3	6	5	0	11	8	1	11	5	0	0	1	0	0	1	1	2	1	3	0	0	0	3									
		0.79%	0.95%	0.20%	1.64%	0.46%	0.34%	0.80%	1.28%	0.00%	1.40%	0.97%	0.28%	1.29%	0.66%	0.00%	0.00%	0.30%	0.00%	0.00%	0.91%	0.54%	0.65%	0.37%	1.24%	0.00%	0.00%	0.00%	0.64%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
