Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Горшеченская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379					
1	"Число избирателей, внесенных в список избирателей"	14334	1543	1143	1323	1230	270	308	380	94	352	347	101	444	177	199	113	370	93	226	517	349	567	215	290	286	239	108	218	168	335	165	379	314	468	107	539	357					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14258	1438	1103	1238	1147	302	303	386	94	370	369	106	467	153	223	108	366	88	225	544	364	575	239	294	275	239	112	207	165	347	183	389	336	491	119	547	346					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7769	810	602	738	748	164	133	181	45	210	189	65	289	84	82	41	217	46	122	266	165	344	99	144	120	133	55	134	62	153	67	210	127	251	73	378	222					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3138	152	142	54	91	66	129	102	33	110	110	26	56	38	79	53	92	34	84	135	116	115	66	93	59	66	30	61	80	137	82	100	112	173	33	107	122					
6	Число погашенных избирательных бюллетеней	3351	476	359	446	308	72	41	103	16	50	70	15	122	31	62	14	57	8	19	143	83	116	74	57	96	40	27	12	23	57	34	79	97	67	13	62	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3138	152	142	54	91	66	129	102	33	110	110	26	56	38	79	53	92	34	84	135	116	115	66	93	59	66	30	61	80	137	82	100	112	173	33	107	122					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7767	810	602	738	746	164	133	181	45	210	189	65	289	84	82	41	217	46	122	266	165	344	99	144	120	133	55	134	62	153	67	210	127	251	73	378	222					
9	Число недействительных избирательных бюллетеней	162	12	7	15	26	20	10	6	0	7	0	2	6	0	1	1	4	1	0	1	2	3	1	1	2	3	0	9	0	0	2	1	1	0	6	5	7					
10	Число действительных избирательных бюллетеней	10743	950	737	777	811	210	252	277	78	313	299	89	339	122	160	93	305	79	206	400	279	456	164	236	177	196	85	186	142	290	147	309	238	424	100	480	337					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	279	32	20	20	25	10	3	8	5	15	5	1	15	3	6	2	9	1	3	5	15	5	2	6	5	7	5	5	2	10	3	6	5	8	2	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	259	31	17	14	23	8	3	7	4	15	5	1	15	3	6	2	9	1	3	5	15	5	2	6	5	7	5	5	2	10	3	6	5	8	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	192	27	8	9	10	3	8	4	6	6	6	8	3	6	3	4	5	6	6	5	4	3	2	6	3	3	1	2	4	7	2	4	2	4	4	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	20	1	3	6	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	8	3	4	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	765	98	81	83	71	10	14	19	4	26	13	11	33	6	8	3	16	3	10	35	26	11	14	28	7	11	5	3	6	12	11	22	12	23	2	17	11					
		7.02%	10.19%	10.89%	10.48%	8.48%	4.35%	5.34%	6.71%	5.13%	8.13%	4.35%	12.09%	9.57%	4.92%	4.97%	3.19%	5.18%	3.75%	4.85%	8.73%	9.25%	2.40%	8.48%	11.81%	3.91%	5.53%	5.88%	1.54%	4.23%	4.14%	7.38%	7.10%	5.02%	5.42%	1.89%	3.51%	3.20%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	805	114	80	96	87	4	7	1	6	27	19	14	32	1	9	13	7	4	12	48	29	8	11	25	6	13	6	7	12	19	16	18	2	21	8	13	10					
		7.38%	11.85%	10.75%	12.12%	10.39%	1.74%	2.67%	0.35%	7.69%	8.44%	6.35%	15.38%	9.28%	0.82%	5.59%	13.83%	2.27%	5.00%	5.83%	11.97%	10.32%	1.74%	6.67%	10.55%	3.35%	6.53%	7.06%	3.59%	8.45%	6.55%	10.74%	5.81%	0.84%	4.95%	7.55%	2.68%	2.91%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	9	7	3	10	1	3	0	2	1	1	0	6	1	1	0	3	0	2	5	1	1	0	2	1	1	0	0	3	2	0	1	3	1	0	5	0					
		0.70%	0.94%	0.94%	0.38%	1.19%	0.43%	1.15%	0.00%	2.56%	0.31%	0.33%	0.00%	1.74%	0.82%	0.62%	0.00%	0.97%	0.00%	0.97%	1.25%	0.36%	0.22%	0.00%	0.84%	0.56%	0.50%	0.00%	0.00%	2.11%	0.69%	0.00%	0.32%	1.26%	0.24%	0.00%	1.03%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1543	201	164	189	172	32	10	14	10	38	61	22	42	16	29	5	27	6	53	58	29	51	19	50	10	27	12	8	11	27	21	25	35	10	7	34	18					
		14.15%	20.89%	22.04%	23.86%	20.55%	13.91%	3.82%	4.95%	12.82%	11.88%	20.40%	24.18%	12.17%	13.11%	18.01%	5.32%	8.74%	7.50%	25.73%	14.46%	10.32%	11.11%	11.52%	21.10%	5.59%	13.57%	14.12%	4.10%	7.75%	9.31%	14.09%	8.06%	14.64%	2.36%	6.60%	7.01%	5.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	105	17	10	12	15	0	0	0	1	3	0	2	5	1	1	0	2	1	1	1	1	10	2	2	0	0	0	1	1	1	0	2	4	1	0	4	4					
		0.96%	1.77%	1.34%	1.52%	1.79%	0.00%	0.00%	0.00%	1.28%	0.94%	0.00%	2.20%	1.45%	0.82%	0.62%	0.00%	0.65%	1.25%	0.49%	0.25%	0.36%	2.18%	1.21%	0.84%	0.00%	0.00%	0.00%	0.51%	0.70%	0.34%	0.00%	0.65%	1.67%	0.24%	0.00%	0.82%	1.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7430	508	395	392	454	163	217	241	55	218	204	40	221	97	112	72	249	65	128	253	191	375	118	129	153	144	62	165	109	229	99	241	182	367	83	405	294					
		68.13%	52.81%	53.09%	49.49%	54.24%	70.87%	82.82%	85.16%	70.51%	68.13%	68.23%	43.96%	64.06%	79.51%	69.57%	76.60%	80.58%	81.25%	62.14%	63.09%	67.97%	81.70%	71.52%	54.43%	85.47%	72.36%	72.94%	84.62%	76.76%	78.97%	66.44%	77.74%	76.15%	86.56%	78.30%	83.51%	85.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	3	0	2	2	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0					
		0.17%	0.31%	0.00%	0.25%	0.24%	0.00%	0.38%	0.71%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.41%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
