Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Ртищевская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453									
1	Число избирателей, включенных в список избирателей	45708	447	1442	1511	1857	1678	2044	1307	1751	1549	756	2186	2022	1616	1609	2196	2285	2599	1772	141	1458	630	141	465	198	409	225	253	301	413	727	456	307	271	761	325	331	423	496	498	883	300	204	413	371	348	890	618	163	1031	362	269									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	46118	455	1450	1530	1860	1700	2070	1290	1760	1570	770	2210	2050	1640	1620	2220	2300	2540	1780	141	1435	626	142	485	200	412	237	255	312	408	755	470	316	272	785	331	339	435	498	506	885	300	205	415	375	361	920	628	165	1055	359	275									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	22667	164	751	731	927	798	928	621	795	779	385	1131	1089	787	762	1064	1122	1312	904	72	987	205	41	224	111	254	81	132	177	292	309	211	154	148	427	245	142	203	221	227	486	138	99	203	169	107	383	275	93	499	185	117									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4762	103	83	164	86	86	118	52	115	83	34	118	61	83	71	109	137	42	62	69	20	191	61	156	60	74	84	102	65	83	318	121	135	72	87	31	58	62	115	123	82	61	45	74	76	151	186	110	34	97	101	51									
6	Число погашенных избирательных бюллетеней	18689	188	616	635	847	816	1024	617	850	708	351	961	900	770	787	1047	1041	1186	814	0	428	230	40	105	29	84	72	21	70	33	128	138	27	52	271	55	139	170	162	156	317	101	61	138	130	103	351	243	38	459	73	107									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4762	103	83	164	86	86	118	52	115	83	34	118	61	83	71	109	137	42	62	69	20	191	61	156	60	74	84	102	65	83	318	121	135	72	87	31	58	62	115	123	82	61	45	74	76	151	186	110	34	97	101	51									
8	Число бюллетеней в стационарных ящиках для голосования	22666	164	751	731	927	797	928	621	795	779	385	1131	1089	787	762	1064	1122	1312	904	72	987	205	41	224	111	254	81	132	177	292	309	211	154	148	427	245	142	203	221	227	486	138	99	203	169	107	383	275	93	499	185	117									
9	Число недействительных избирательных бюллетеней	176	4	6	8	10	5	2	8	8	6	6	10	2	10	9	13	6	6	8	7	11	3	0	0	0	1	0	0	1	0	1	0	2	1	1	0	0	4	1	0	1	0	0	4	0	1	2	2	1	4	0	1									
10	Число действительных избирательных бюллетеней	27252	263	828	887	1003	878	1044	665	902	856	413	1239	1148	860	824	1160	1253	1348	958	134	996	393	102	380	171	327	165	234	241	375	626	332	287	219	513	276	200	261	335	350	567	199	144	273	245	257	567	383	126	592	286	167									
11	Число полученных открепительных  удостоверений	673	10	20	20	27	22	23	15	26	32	10	30	30	25	20	25	25	30	33	0	28	5	1	18	3	5	8	3	8	7	17	5	5	3	16	7	3	9	1	5	5	5	3	7	5	9	18	12	6	15	3	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	610	7	17	19	27	22	21	15	26	29	9	30	27	22	20	22	22	29	32	0	25	4	0	18	1	3	8	1	8	7	17	5	4	3	15	6	2	8	0	1	3	1	3	4	5	9	17	11	5	15	1	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	324	4	10	7	7	11	8	8	6	15	7	11	7	5	3	9	4	17	11	54	33	6	4	3	5	3	1	3	2	7	1	1	1	3	4	3	2	2	3	0	2	3	4	2	3	1	1	4	2	3	5	3									
14	Число неиспользованных открепительных удостоверений	63	3	3	1	0	0	2	0	0	3	1	0	3	3	0	3	3	1	1	0	3	1	1	0	2	2	0	2	0	0	0	0	1	0	1	1	1	1	1	4	2	4	0	3	0	0	1	1	1	0	2	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	57	0	3	2	0	1	3	0	3	2	1	3	3	4	3	1	2	3	3	0	0	1	0	0	1	0	0	1	0	0	0	3	1	0	2	1	1	1	0	1	0	0	0	1	1	0	1	0	0	4	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	1767	16	38	51	44	63	61	48	54	49	35	97	68	51	55	82	100	43	85	5	135	26	2	11	5	22	24	12	14	23	35	14	9	19	8	10	17	8	32	28	27	22	10	26	5	24	46	33	14	33	12	16									
		6.44%	5.99%	4.56%	5.70%	4.34%	7.13%	5.83%	7.13%	5.93%	5.68%	8.35%	7.77%	5.91%	5.86%	6.60%	6.99%	7.94%	3.18%	8.80%	3.55%	13.41%	6.57%	1.96%	2.89%	2.92%	6.71%	14.55%	5.13%	5.79%	6.13%	5.58%	4.22%	3.11%	8.64%	1.56%	3.62%	8.50%	3.02%	9.52%	8.00%	4.75%	11.06%	6.94%	9.39%	2.04%	9.30%	8.08%	8.57%	11.02%	5.54%	4.20%	9.52%									
20	Зюганов Геннадий Андреевич	3940	45	92	160	104	193	177	132	181	111	73	258	216	182	93	163	223	92	211	12	151	57	15	25	12	29	26	23	20	23	45	46	21	21	22	16	10	63	62	63	35	21	13	48	7	33	89	94	3	72	28	29									
