Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Ртищевская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497					
1	"Число избирателей, включенных в списки избирателей"	47397	444	1519	1592	2009	1798	1618	1742	1801	1071	1190	2240	2072	2390	1648	2448	1773	2023	2116	170	1520	632	882	164	519	157	892	362	344	275	395	215	223	443	824	482	333	270	355	414	203	315	904	535	523	774	345	429	324	1019	355	306					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	46639	430	1480	1560	2000	1785	1590	1730	1750	1070	1170	2150	2070	2360	1640	2450	1750	2000	2060	172	1480	633	880	160	480	150	840	340	330	275	390	210	225	440	825	480	330	270	354	410	200	310	905	530	500	760	340	430	300	1000	340	305					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	30841	245	761	929	1241	1201	1042	1228	1108	764	736	1480	1341	1406	1122	1525	1242	1501	1481	118	854	377	453	139	332	93	570	160	243	203	303	163	145	276	466	212	224	196	258	244	164	229	802	333	320	579	320	320	220	770	229	173					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5137	100	190	97	186	76	113	77	159	90	113	121	112	135	100	128	52	53	106	52	8	225	165	19	137	54	163	172	56	64	71	42	70	154	309	145	101	60	76	117	26	59	86	138	105	52	20	73	69	68	85	88					
6	Число погашенных избирательных бюллетеней	10661	85	529	534	573	508	435	425	483	216	321	549	617	819	418	797	456	446	473	2	618	31	262	2	11	3	107	8	31	8	16	5	10	10	50	123	5	14	20	49	10	22	17	59	75	129	0	37	11	162	26	44					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5137	100	190	97	186	76	113	77	159	90	113	121	112	135	100	128	52	53	106	52	8	225	165	19	137	54	163	172	56	64	71	42	70	154	309	145	101	60	76	117	26	59	86	138	105	52	20	73	69	68	85	88					
8	Число бюллетеней в стационарных ящиках для голосования	30839	245	761	929	1241	1201	1042	1228	1108	764	736	1480	1341	1406	1122	1523	1242	1501	1481	118	854	377	453	139	332	93	570	160	243	203	303	163	145	276	466	212	224	196	258	244	164	229	802	333	320	579	320	320	220	770	229	173					
9	Число недействительных избирательных бюллетеней	521	6	15	7	0	14	2	8	6	0	5	12	0	48	80	10	0	8	6	0	11	2	2	0	0	0	52	2	14	2	0	0	5	6	5	1	20	2	0	36	1	2	31	0	49	1	0	0	0	6	3	41					
10	Число действительных избирательных бюллетеней	35455	339	936	1019	1427	1263	1153	1297	1261	854	844	1589	1453	1493	1142	1641	1294	1546	1581	170	851	600	616	158	469	147	681	330	285	265	374	205	210	424	770	356	305	254	334	325	189	286	857	471	376	630	340	393	289	832	311	220					
11	Число полученных открепительных  удостоверений	849	8	20	23	30	30	20	32	35	20	25	50	60	45	30	45	30	35	45	0	40	9	15	2	5	2	10	5	5	2	9	0	10	7	15	6	2	2	6	12	10	3	13	8	6	15	8	6	2	17	2	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	713	6	20	22	28	25	15	31	28	14	22	45	58	45	21	35	24	35	42	0	31	9	8	0	2	2	9	3	1	0	8	0	9	3	11	6	1	2	6	7	6	2	11	6	6	14	3	3	1	17	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	390	7	13	6	20	6	7	12	11	6	21	34	17	11	7	7	11	20	11	92	9	2	3	2	4	5	1	2	1	1	0	3	0	1	2	4	2	1	3	2	1	0	3	4	1	3	0	1	1	2	6	1					
14	Число неиспользованных открепительных удостоверений	136	2	0	1	2	5	5	1	7	6	3	5	2	0	9	10	6	0	3	0	9	0	7	2	3	0	1	2	4	2	1	0	1	4	4	0	1	0	0	5	4	1	2	2	0	1	5	3	1	0	2	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	51	0	5	0	1	2	1	5	1	0	1	3	7	2	3	2	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	5	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	191	1	9	1	6	16	10	18	8	7	2	22	1	2	0	10	6	8	6	0	8	4	7	3	1	0	6	1	2	2	1	1	0	1	1	1	0	0	0	1	0	4	0	0	1	3	0	3	1	4	2	0					
		0.53%	0.29%	0.95%	0.10%	0.42%	1.25%	0.87%	1.38%	0.63%	0.82%	0.24%	1.37%	0.07%	0.13%	0.00%	0.61%	0.46%	0.51%	0.38%	0.00%	0.93%	0.66%	1.13%	1.90%	0.21%	0.00%	0.82%	0.30%	0.67%	0.75%	0.27%	0.49%	0.00%	0.23%	0.13%	0.28%	0.00%	0.00%	0.00%	0.28%	0.00%	1.39%	0.00%	0.00%	0.24%	0.48%	0.00%	0.76%	0.35%	0.48%	0.64%	0.00%					
