Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Ливенская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №799	УИК №811	УИК №826					
1	"Число избирателей, внесенных в список избирателей"	41189	1310	1055	1086	1198	1079	1379	1319	1196	1335	1284	1768	1986	1290	1688	1364	1333	1233	1298	1182	1946	2277	1245	2243	1412	1666	1973	213	1186	228	1417					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	39550	1300	1000	1000	1100	1000	1300	1300	1100	1300	1300	1700	1900	1200	1600	1300	1300	1200	1300	1100	1900	2200	1200	2100	1400	1600	1900	200	1100	250	1400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	25937	824	631	611	693	665	834	875	824	814	849	1046	1285	829	1029	818	805	806	876	783	1305	1530	816	1376	860	1157	1329	135	653	21	858					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1951	63	88	90	115	55	67	38	35	37	68	77	84	28	115	85	81	28	29	30	37	43	31	75	69	50	65	21	146	141	60					
6	Число погашенных избирательных бюллетеней	11662	413	281	299	292	280	399	387	241	449	383	577	531	343	456	397	414	366	395	287	558	627	353	649	471	393	506	44	301	88	482					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1951	63	88	90	115	55	67	38	35	37	68	77	84	28	115	85	81	28	29	30	37	43	31	75	69	50	65	21	146	141	60					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	25936	824	631	611	693	665	834	874	824	814	849	1046	1285	829	1029	818	805	806	876	783	1305	1530	816	1376	860	1157	1329	135	653	21	858					
9	Число недействительных избирательных бюллетеней	480	18	12	13	14	11	10	16	13	20	16	16	22	18	14	9	4	17	20	19	23	25	16	25	13	28	28	4	14	2	20					
10	Число действительных избирательных бюллетеней	27407	869	707	688	794	709	891	896	846	831	901	1107	1347	839	1130	894	882	817	885	794	1319	1548	831	1426	916	1179	1366	152	785	160	898					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	655	20	20	20	20	20	20	20	20	20	20	30	30	20	20	20	20	20	20	20	40	40	20	30	20	25	30	10	20	0	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	381	12	6	3	10	10	12	8	8	7	14	15	26	11	14	11	16	12	13	15	34	27	20	22	9	21	9	6	6	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	183	3	7	3	9	9	3	1	10	12	2	12	8	5	8	3	8	6	5	8	6	11	3	5	7	7	5	4	5	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	274	8	14	17	10	10	8	12	12	13	6	15	4	9	6	9	4	8	7	5	6	13	0	8	11	4	21	4	14	0	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	4	0	0	5	2	0	1	0	0	1	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2761	92	87	61	78	78	79	94	99	102	117	126	128	82	124	69	83	84	84	90	121	134	73	133	95	112	122	13	81	16	104					
		9.90%	10.37%	12.10%	8.70%	9.65%	10.83%	8.77%	10.31%	11.53%	11.99%	12.76%	11.22%	9.35%	9.57%	10.84%	7.64%	9.37%	10.07%	9.28%	11.07%	9.02%	8.52%	8.62%	9.17%	10.23%	9.28%	8.75%	8.33%	10.14%	9.88%	11.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2905	77	71	63	85	64	118	107	70	95	95	100	143	78	130	105	84	78	105	97	118	170	102	170	90	125	144	23	82	19	97					
		10.42%	8.68%	9.87%	8.99%	10.52%	8.89%	13.10%	11.73%	8.15%	11.16%	10.36%	8.90%	10.45%	9.10%	11.36%	11.63%	9.48%	9.35%	11.60%	11.93%	8.79%	10.81%	12.04%	11.72%	9.69%	10.36%	10.33%	14.74%	10.26%	11.73%	10.57%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	206	5	5	3	5	8	11	8	4	4	6	11	7	10	12	3	10	5	4	2	14	8	10	9	9	9	8	0	6	0	10					
		0.74%	0.56%	0.70%	0.43%	0.62%	1.11%	1.22%	0.88%	0.47%	0.47%	0.65%	0.98%	0.51%	1.17%	1.05%	0.33%	1.13%	0.60%	0.44%	0.25%	1.04%	0.51%	1.18%	0.62%	0.97%	0.75%	0.57%	0.00%	0.75%	0.00%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11287	351	278	279	310	272	368	329	323	320	367	476	539	358	489	358	374	354	406	307	566	721	356	594	377	494	532	59	331	57	342					
		40.47%	39.57%	38.66%	39.80%	38.37%	37.78%	40.84%	36.07%	37.60%	37.60%	40.02%	42.39%	39.37%	41.77%	42.74%	39.65%	42.21%	42.45%	44.86%	37.76%	42.18%	45.84%	42.03%	40.94%	40.58%	40.93%	38.16%	37.82%	41.43%	35.19%	37.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	469	13	8	14	17	13	12	7	25	12	9	20	33	8	20	17	12	21	7	9	41	23	14	20	18	26	22	3	7	3	15					
		1.68%	1.47%	1.11%	1.99%	2.10%	1.81%	1.33%	0.77%	2.91%	1.41%	0.98%	1.78%	2.41%	0.93%	1.75%	1.88%	1.35%	2.52%	0.77%	1.11%	3.06%	1.46%	1.65%	1.38%	1.94%	2.15%	1.58%	1.92%	0.88%	1.85%	1.63%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9567	324	255	265	291	272	298	347	317	295	297	369	483	291	349	338	311	263	272	280	445	480	264	486	319	408	529	54	274	65	326					
		34.31%	36.53%	35.47%	37.80%	36.01%	37.78%	33.07%	38.05%	36.90%	34.67%	32.39%	32.86%	35.28%	33.96%	30.51%	37.43%	35.10%	31.53%	30.06%	34.44%	33.16%	30.51%	31.17%	33.49%	34.34%	33.80%	37.95%	34.62%	34.29%	40.12%	35.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	212	7	3	3	8	2	5	4	8	3	10	5	14	12	6	4	8	12	7	9	14	12	12	14	8	5	9	0	4	0	4					
		0.76%	0.79%	0.42%	0.43%	0.99%	0.28%	0.55%	0.44%	0.93%	0.35%	1.09%	0.45%	1.02%	1.40%	0.52%	0.44%	0.90%	1.44%	0.77%	1.11%	1.04%	0.76%	1.42%	0.96%	0.86%	0.41%	0.65%	0.00%	0.50%	0.00%	0.44%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
