Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Пролетарская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652									
1	"Число избирателей, включенных в список избирателей"	73494	2060	2057	2371	1941	1949	2065	1930	1979	1734	2377	2193	2073	2499	2285	2220	827	2432	2753	2269	2346	2020	2800	1928	1428	2233	2563	2277	2167	1858	2534	2895	1229	2692	2510									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	69674	2000	1950	2250	1850	1850	2050	1800	1850	1700	2300	2000	1800	2400	2200	2050	824	2300	2650	2300	2300	1950	2400	1850	1400	2000	2300	2200	2100	1800	2450	2750	1150	2450	2450									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46510	1189	1290	1406	1436	1308	1264	1318	1103	1303	1399	1361	1241	1719	1484	1486	186	1818	1571	1354	1455	1190	1797	1183	853	1462	1462	1514	1623	1083	1568	1902	859	1684	1639									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2737	67	101	129	68	58	75	50	14	69	64	97	74	71	69	63	549	36	59	61	61	47	24	96	40	60	88	86	80	98	129	39	22	51	42									
6	Число погашенных избирательных бюллетеней	20427	744	559	715	346	484	711	432	733	328	837	542	485	610	647	501	89	446	1020	885	784	713	579	571	507	478	750	600	397	619	753	809	269	715	769									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2737	67	101	129	68	58	75	50	14	69	64	97	74	71	69	63	549	36	59	61	61	47	24	96	40	60	88	86	80	98	129	39	22	51	42									
8	Число бюллетеней в стационарных ящиках для голосования	46484	1189	1290	1406	1436	1308	1264	1318	1103	1303	1399	1359	1241	1714	1484	1486	186	1818	1571	1354	1454	1190	1797	1183	853	1462	1462	1514	1610	1083	1568	1902	859	1683	1635									
