Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Терская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276					
1	"Число избирателей, внесенных в список избирателей"	35250	2876	2880	2494	2922	1590	322	2969	2523	365	1981	395	1297	1064	999	941	2054	1765	210	817	1363	1568	1302	553					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	35212	2876	2880	2494	2922	1590	321	2969	2506	363	1981	395	1293	1064	997	940	2054	1770	210	814	1365	1560	1302	546					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	34061	2856	2718	2455	2695	1565	320	2817	2490	328	1911	378	1253	984	928	910	2024	1722	210	811	1338	1547	1271	530					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	522	10	12	24	8	15	0	28	12	35	61	14	33	71	63	24	15	32	0	0	20	7	22	16					
6	Число погашенных избирательных бюллетеней	629	10	150	15	219	10	1	124	4	0	9	3	7	9	6	6	15	16	0	3	7	6	9	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	521	10	12	24	8	15	0	28	12	34	61	14	33	71	63	24	15	32	0	0	20	7	22	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	34059	2856	2718	2455	2695	1565	320	2817	2490	327	1911	378	1253	984	928	910	2024	1722	210	811	1338	1547	1271	529					
9	Число недействительных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	34578	2866	2730	2479	2703	1580	320	2845	2502	359	1972	392	1286	1055	991	934	2039	1754	210	811	1358	1554	1293	545					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	52	4	2	2	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	30	3	2	1	3	3	0	2	2	0	1	0	2	2	2	1	1	1	0	0	1	1	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	32	1	2	0	1	0	3	1	1	0	1	2	1	1	2	3	3	3	1	2	2	0	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	22	1	0	1	1	1	2	0	0	2	1	2	0	0	0	1	1	1	2	2	1	1	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	1	0	2	1	0	1	4	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.55%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%					
