Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    территориальная избирательная комиссия г. Гусь-Хрустального																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
1	"Число избирателей, внесенных в списки избирателей"	57585	2474	2637	2128	1081	2186	2624	2730	1906	1254	1974	1937	1785	1650	2817	2803	2277	2672	2274	2410	2853	2731	2734	2357	2205	1545	1541					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	40800	1750	1850	1550	800	1550	1850	1950	1350	850	1450	1350	1250	1150	2000	2000	1550	1900	1600	1700	2050	1950	1950	1650	1550	1100	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	29221	1194	1384	1136	557	1034	1303	1271	843	632	1026	910	812	824	1433	1417	1114	1413	1259	1297	1499	1428	1482	1275	1261	776	641					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1311	37	64	34	26	22	18	32	70	22	57	39	72	41	45	72	106	41	42	70	68	63	51	32	26	60	101					
6	Число погашенных избирательных бюллетеней	10268	519	402	380	217	494	529	647	437	196	367	401	366	285	522	511	330	446	299	333	483	459	417	343	263	264	358					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1311	37	64	34	26	22	18	32	70	22	57	39	72	41	45	72	106	41	42	70	68	63	51	32	26	60	101					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29200	1194	1384	1136	557	1034	1303	1271	843	632	1026	910	812	824	1433	1417	1114	1413	1257	1296	1499	1428	1464	1275	1261	776	641					
9	Число недействительных избирательных бюллетеней	314	15	13	13	4	6	15	13	12	2	18	8	12	8	15	15	13	15	18	4	15	23	13	15	15	6	8					
10	Число действительных избирательных бюллетеней	30197	1216	1435	1157	579	1050	1306	1290	901	652	1065	941	872	857	1463	1474	1207	1439	1281	1362	1552	1468	1502	1292	1272	830	734					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	651	25	25	25	25	25	25	25	25	25	24	26	25	25	25	25	25	25	25	25	25	25	25	25	25	25	26					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	352	16	22	9	9	12	17	19	8	7	14	6	2	5	16	12	15	24	12	15	22	16	14	24	15	16	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	287	6	11	3	4	12	13	14	6	8	9	8	13	9	14	8	23	8	12	26	16	13	10	4	23	6	8					
14	Число погашенных неиспользованных открепительных удостоверений	299	9	3	16	16	13	8	6	17	18	10	20	23	20	9	13	10	1	13	10	3	9	11	1	10	9	21					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	49	3	0	2	0	2	0	2	0	0	5	4	1	1	2	3	5	3	1	0	4	1	3	1	2	4	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	668	26	36	24	15	23	22	27	19	8	31	14	10	16	27	34	31	32	31	20	32	40	37	47	25	27	14					
		2.19%	2.11%	2.49%	2.05%	2.57%	2.18%	1.67%	2.07%	2.08%	1.22%	2.86%	1.48%	1.13%	1.85%	1.83%	2.28%	2.54%	2.20%	2.39%	1.46%	2.04%	2.68%	2.44%	3.60%	1.94%	3.23%	1.89%					
19	2.Всероссийская политическая партия «Гражданская Сила»	292	11	8	7	14	13	10	13	3	7	10	3	6	8	6	14	17	22	15	10	17	6	16	17	26	9	4					
		0.96%	0.89%	0.55%	0.60%	2.40%	1.23%	0.76%	0.99%	0.33%	1.07%	0.92%	0.32%	0.68%	0.92%	0.41%	0.94%	1.39%	1.51%	1.15%	0.73%	1.08%	0.40%	1.06%	1.30%	2.02%	1.08%	0.54%					
20	3.Политическая партия «Демократическая партия России»	24	0	2	1	1	1	1	1	0	0	1	2	0	0	2	0	3	1	0	2	1	0	1	1	1	2	0					
		0.08%	0.00%	0.14%	0.09%	0.17%	0.09%	0.08%	0.08%	0.00%	0.00%	0.09%	0.21%	0.00%	0.00%	0.14%	0.00%	0.25%	0.07%	0.00%	0.15%	0.06%	0.00%	0.07%	0.08%	0.08%	0.24%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3763	112	147	202	88	97	156	162	106	93	139	84	84	98	143	159	162	153	203	194	233	160	214	169	171	140	94					
		12.33%	9.10%	10.15%	17.26%	15.09%	9.19%	11.81%	12.43%	11.61%	14.22%	12.83%	8.85%	9.50%	11.33%	9.68%	10.68%	13.28%	10.52%	15.63%	14.20%	14.87%	10.73%	14.13%	12.93%	13.29%	16.75%	12.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	221	9	11	7	6	2	12	13	2	5	7	10	0	4	12	13	11	13	12	11	10	11	11	9	11	4	5					
