Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Интинская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76					
1	"Число избирателей, внесенных в списки избирателей"	34985	730	94	234	439	1417	1491	1482	1314	2988	2898	1749	1519	1537	1524	1441	1349	1467	1365	1440	1629	2728	1316	674	816	1344					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25605	700	105	250	450	1050	1050	1050	950	2100	2050	1300	1100	1100	1050	1000	1000	1050	1100	1050	1050	2000	1000	500	550	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	185	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	16836	270	79	116	219	635	698	714	528	1499	1408	905	824	793	814	750	729	814	663	749	788	1230	572	323	243	473					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	866	35	5	46	82	37	37	17	20	29	33	24	21	45	38	26	24	33	82	26	32	61	48	19	21	25					
6	Число погашенных избирательных бюллетеней	7718	243	21	88	149	378	315	319	402	572	609	371	255	262	198	224	247	203	355	275	230	709	380	125	286	502					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1051	187	5	46	82	37	37	17	20	29	33	24	21	45	38	26	24	33	82	26	32	61	48	52	21	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16833	270	79	116	219	635	698	714	528	1499	1406	904	824	793	814	750	729	814	663	749	788	1230	572	323	243	473					
9	Число недействительных избирательных бюллетеней	184	0	0	2	3	8	11	7	6	20	19	8	10	9	9	11	9	5	10	9	7	11	2	0	6	2					
10	Число действительных избирательных бюллетеней	17700	457	84	160	298	664	724	724	542	1508	1420	920	835	829	843	765	744	842	735	766	813	1280	618	375	258	496					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	810	60	13	25	12	32	32	32	28	64	62	39	34	33	32	32	27	32	33	32	35	40	20	15	18	28					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	455	53	13	16	11	15	15	13	12	30	35	18	25	18	21	16	10	19	17	14	24	27	11	5	3	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	277	4	10	3	9	16	7	4	17	7	16	12	8	12	22	5	9	10	9	17	8	18	24	12	9	9					
14	Число погашенных неиспользованных открепительных удостоверений	355	7	0	9	1	17	17	19	16	34	27	21	9	15	11	16	17	13	16	18	11	13	9	10	15	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	129	1	3	18	14	0	2	4	2	4	11	8	4	5	3	7	0	2	5	3	2	6	8	12	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	556	18	1	31	9	9	32	14	11	49	44	36	27	24	31	27	21	22	14	22	24	48	14	16	1	11					
		3.11%	3.94%	1.19%	19.14%	2.99%	1.34%	4.35%	1.92%	2.01%	3.21%	3.06%	3.88%	3.20%	2.86%	3.64%	3.48%	2.79%	2.60%	1.88%	2.84%	2.93%	3.72%	2.26%	4.27%	0.38%	2.21%					
19	2.Всероссийская политическая партия «Гражданская Сила»	222	0	0	2	2	3	8	9	5	25	16	12	11	13	4	17	13	13	9	4	23	14	9	1	5	4					
		1.24%	0.00%	0.00%	1.23%	0.66%	0.45%	1.09%	1.23%	0.91%	1.64%	1.11%	1.29%	1.30%	1.55%	0.47%	2.19%	1.73%	1.53%	1.21%	0.52%	2.80%	1.08%	1.45%	0.27%	1.89%	0.80%					
20	3.Политическая партия «Демократическая партия России»	18	1	0	0	1	0	0	2	0	0	1	1	2	1	1	1	0	1	2	1	0	1	1	0	0	1					
		0.10%	0.22%	0.00%	0.00%	0.33%	0.00%	0.00%	0.27%	0.00%	0.00%	0.07%	0.11%	0.24%	0.12%	0.12%	0.13%	0.00%	0.12%	0.27%	0.13%	0.00%	0.08%	0.16%	0.00%	0.00%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1679	24	1	10	9	63	78	78	41	140	142	87	86	83	72	79	85	101	79	74	70	137	42	17	23	58					
		9.39%	5.25%	1.19%	6.17%	2.99%	9.38%	10.61%	10.67%	7.48%	9.16%	9.87%	9.38%	10.18%	9.90%	8.45%	10.18%	11.29%	11.92%	10.60%	9.55%	8.54%	10.61%	6.77%	4.53%	8.71%	11.65%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	126	1	0	3	0	2	4	8	4	7	12	11	4	6	6	1	4	7	2	10	10	15	3	3	1	2					
		0.70%	0.22%	0.00%	1.85%	0.00%	0.30%	0.54%	1.09%	0.73%	0.46%	0.83%	1.19%	0.47%	0.72%	0.70%	0.13%	0.53%	0.83%	0.27%	1.29%	1.22%	1.16%	0.48%	0.80%	0.38%	0.40%					
23	6.Политическая партия «Партия социальной справедливости»	38	0	0	0	0	0	3	2	1	2	3	2	1	4	2	3	1	3	1	3	3	3	0	1	0	0					
