Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Тюльганская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748					
1	"Число избирателей, внесенных в списки избирателей"	17691	2736	2525	2783	307	941	125	394	203	811	566	122	595	201	483	502	311	358	366	126	99	436	127	385	636	294	230	443	586					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17370	2590	2450	2658	300	950	127	390	200	835	535	120	650	190	500	500	305	340	355	120	95	430	140	375	625	290	235	465	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9441	1201	1129	1272	156	583	115	196	161	401	391	89	330	116	331	246	200	253	252	82	52	241	73	219	387	154	129	271	411					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1138	121	47	52	43	90	0	32	11	125	8	5	80	41	20	35	16	7	12	0	10	32	36	38	50	31	25	107	64					
6	Число погашенных избирательных бюллетеней	6789	1268	1272	1334	101	277	12	162	28	309	136	26	240	33	149	219	89	80	91	38	33	157	31	118	188	105	81	87	125					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1138	121	47	52	43	90	0	32	11	125	8	5	80	41	20	35	16	7	12	0	10	32	36	38	50	31	25	107	64					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9441	1201	1129	1272	156	583	115	196	161	401	391	89	330	116	331	246	200	253	252	82	52	241	73	219	387	154	129	271	411					
9	Число недействительных избирательных бюллетеней	113	14	13	13	2	2	0	1	0	6	5	0	4	1	2	3	9	3	4	0	0	4	1	1	5	5	6	6	3					
10	Число действительных избирательных бюллетеней	10466	1308	1163	1311	197	671	115	227	172	520	394	94	406	156	349	278	207	257	260	82	62	269	108	256	432	180	148	372	472					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	215	25	25	18	3	10	2	6	2	10	6	2	6	2	6	6	4	4	6	2	2	5	2	6	9	3	3	21	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	171	25	20	18	3	7	0	6	2	8	2	0	6	0	6	1	4	0	4	2	0	3	2	0	9	0	3	21	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	65	10	10	12	3	1	0	1	0	2	1	0	2	1	2	1	1	3	2	1	0	1	0	2	3	0	0	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	44	0	5	0	0	3	2	0	0	2	4	2	0	2	0	5	0	4	2	0	2	2	0	6	0	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	297	29	35	20	6	14	0	4	1	4	14	0	15	8	12	12	8	15	11	5	1	7	1	14	16	9	9	11	16					
		2.81%	2.19%	2.98%	1.51%	3.02%	2.08%	0.00%	1.75%	0.58%	0.76%	3.51%	0.00%	3.66%	5.10%	3.42%	4.27%	3.70%	5.77%	4.17%	6.10%	1.61%	2.56%	0.92%	5.45%	3.66%	4.86%	5.84%	2.91%	3.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	13	6	13	1	0	0	0	0	2	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	2	2	1					
		0.43%	0.98%	0.51%	0.98%	0.50%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.93%	0.00%	0.38%	0.00%	1.61%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.53%	0.21%					
20	3.Политическая партия «Демократическая партия России»	10	2	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0					
		0.09%	0.15%	0.09%	0.08%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.38%	0.38%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1619	242	190	262	14	77	16	28	49	73	55	9	36	18	50	62	49	48	17	10	10	39	3	49	48	45	20	39	61					
		15.30%	18.31%	16.16%	19.79%	7.04%	11.44%	13.91%	12.28%	28.49%	13.88%	13.78%	9.57%	8.78%	11.46%	14.25%	22.06%	22.69%	18.46%	6.44%	12.20%	16.13%	14.29%	2.75%	19.07%	10.98%	24.32%	12.99%	10.32%	12.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	44	11	4	7	0	1	0	2	0	2	0	0	0	0	1	4	0	1	3	1	0	1	0	2	0	2	0	1	1					
		0.42%	0.83%	0.34%	0.53%	0.00%	0.15%	0.00%	0.88%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.28%	1.42%	0.00%	0.38%	1.14%	1.22%	0.00%	0.37%	0.00%	0.78%	0.00%	1.08%	0.00%	0.26%	0.21%					
23	6.Политическая партия «Партия социальной справедливости»	17	3	1	2	0	2	0	0	0	1	0	0	1	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	1					
		0.16%	0.23%	0.09%	0.15%	0.00%	0.30%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	1.85%	0.00%	0.00%	1.22%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	763	88	82	101	18	41	3	21	10	33	29	3	14	1	24	32	5	11	16	0	8	31	2	20	40	22	32	37	39					
		7.21%	6.66%	6.97%	7.63%	9.05%	6.09%	2.61%	9.21%	5.81%	6.27%	7.27%	3.19%	3.41%	0.64%	6.84%	11.39%	2.31%	4.23%	6.06%	0.00%	12.90%	11.36%	1.83%	7.78%	9.15%	11.89%	20.78%	9.79%	8.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	880	154	159	154	9	25	10	12	19	34	23	4	46	3	15	25	12	19	13	4	3	14	10	9	29	13	20	14	28					
		8.32%	11.65%	13.52%	11.63%	4.52%	3.71%	8.70%	5.26%	11.05%	6.46%	5.76%	4.26%	11.22%	1.91%	4.27%	8.90%	5.56%	7.31%	4.92%	4.88%	4.84%	5.13%	9.17%	3.50%	6.64%	7.03%	12.99%	3.70%	5.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	20	16	8	1	5	0	0	0	5	3	0	1	0	2	0	3	1	1	0	1	1	1	0	5	1	2	1	5					
		0.78%	1.51%	1.36%	0.60%	0.50%	0.74%	0.00%	0.00%	0.00%	0.95%	0.75%	0.00%	0.24%	0.00%	0.57%	0.00%	1.39%	0.38%	0.38%	0.00%	1.61%	0.37%	0.92%	0.00%	1.14%	0.54%	1.30%	0.26%	1.05%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6664	732	662	733	148	505	86	159	93	365	268	78	291	124	245	143	123	161	197	61	38	173	90	160	294	88	63	265	319					
		62.99%	55.37%	56.29%	55.36%	74.37%	75.04%	74.78%	69.74%	54.07%	69.39%	67.17%	82.98%	70.98%	78.98%	69.80%	50.89%	56.94%	61.92%	74.62%	74.39%	61.29%	63.37%	82.57%	62.26%	67.28%	47.57%	40.91%	70.11%	67.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	44	14	7	10	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	2	0	0	0	2	1					
		0.42%	1.06%	0.60%	0.76%	0.00%	0.00%	0.00%	0.44%	0.00%	0.19%	0.25%	0.00%	0.24%	0.64%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.37%	0.92%	0.78%	0.00%	0.00%	0.00%	0.53%	0.21%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
