Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Эжвинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485					
1	"Число избирателей, внесенных в списки избирателей"	41266	1960	2321	2093	1792	2483	2395	2480	2474	2151	2110	2252	2400	2302	1356	1115	1992	1400	1470	2257	2223	240					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33700	1700	1900	1600	1400	2000	1900	2000	2000	1700	1700	1800	2000	1900	1300	900	1700	1100	1200	1800	1800	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	28265	1429	1717	1453	1276	1849	1697	1739	1777	1455	1478	1598	1724	1402	924	736	1338	951	977	1291	1366	88					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	952	50	37	35	18	29	22	41	38	53	48	44	48	34	18	23	31	50	39	169	26	99					
6	Число погашенных избирательных бюллетеней	4483	221	146	112	106	122	181	220	185	192	174	158	228	464	358	141	331	99	184	340	408	113					
7	Число избирательных бюллетеней в переносных ящиках для голосования	952	50	37	35	18	29	22	41	38	53	48	44	48	34	18	23	31	50	39	169	26	99					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	28255	1429	1714	1453	1276	1849	1693	1739	1775	1455	1478	1598	1724	1402	924	736	1338	951	977	1290	1366	88					
9	Число недействительных избирательных бюллетеней	370	24	16	11	13	17	14	19	18	14	60	29	28	13	10	12	14	7	8	27	15	1					
10	Число действительных избирательных бюллетеней	28837	1455	1735	1477	1281	1861	1701	1761	1795	1494	1466	1613	1744	1423	932	747	1355	994	1008	1432	1377	186					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	968	50	50	50	50	50	50	50	50	50	50	50	50	50	50	18	50	50	50	50	50	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	383	31	21	25	14	25	23	29	21	20	20	28	21	12	18	3	27	6	7	18	14	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	371	14	20	18	19	24	10	13	18	18	13	8	16	11	12	16	20	15	12	12	30	52					
14	Число погашенных неиспользованных открепительных удостоверений	585	19	29	25	36	25	27	21	29	30	30	22	29	38	32	15	23	44	43	32	36	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	26	2	1	1	0	4	1	1	2	3	0	1	3	1	1	1	2	0	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	901	47	43	52	31	51	45	58	73	52	39	55	69	44	35	24	51	22	26	34	43	7					
		3.08%	3.18%	2.46%	3.49%	2.40%	2.72%	2.62%	3.26%	4.03%	3.45%	2.56%	3.35%	3.89%	3.06%	3.72%	3.16%	3.73%	2.20%	2.56%	2.33%	3.09%	3.74%					
19	2.Всероссийская политическая партия «Гражданская Сила»	319	8	14	14	13	17	32	32	24	23	10	19	23	15	9	6	16	8	15	14	4	3					
		1.09%	0.54%	0.80%	0.94%	1.00%	0.91%	1.87%	1.80%	1.32%	1.53%	0.66%	1.16%	1.30%	1.04%	0.96%	0.79%	1.17%	0.80%	1.48%	0.96%	0.29%	1.60%					
20	3.Политическая партия «Демократическая партия России»	39	1	6	4	2	0	3	2	0	0	2	2	1	3	1	1	4	1	2	2	2	0					
		0.13%	0.07%	0.34%	0.27%	0.15%	0.00%	0.17%	0.11%	0.00%	0.00%	0.13%	0.12%	0.06%	0.21%	0.11%	0.13%	0.29%	0.10%	0.20%	0.14%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3301	209	229	185	170	225	219	214	210	186	212	172	184	161	96	75	130	79	106	99	120	20					
		11.30%	14.13%	13.08%	12.43%	13.14%	11.98%	12.77%	12.02%	11.58%	12.33%	13.89%	10.48%	10.38%	11.21%	10.19%	9.88%	9.50%	7.89%	10.43%	6.79%	8.62%	10.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	342	17	21	16	25	10	29	23	16	15	17	17	26	17	6	3	16	16	16	19	16	1					
		1.17%	1.15%	1.20%	1.08%	1.93%	0.53%	1.69%	1.29%	0.88%	0.99%	1.11%	1.04%	1.47%	1.18%	0.64%	0.40%	1.17%	1.60%	1.57%	1.30%	1.15%	0.53%					
23	6.Политическая партия «Партия социальной справедливости»	56	1	4	4	2	2	2	2	8	0	3	1	6	5	2	0	3	3	1	5	1	1					
		0.19%	0.07%	0.23%	0.27%	0.15%	0.11%	0.12%	0.11%	0.44%	0.00%	0.20%	0.06%	0.34%	0.35%	0.21%	0.00%	0.22%	0.30%	0.10%	0.34%	0.07%	0.53%					
24	7.Политическая партия «Либерально-демократическая партия России»	3365	155	206	186	174	203	203	206	207	147	151	191	209	156	105	101	169	101	109	196	169	21					
		11.52%	10.48%	11.76%	12.50%	13.45%	10.81%	11.84%	11.57%	11.42%	9.75%	9.90%	11.63%	11.79%	10.86%	11.15%	13.31%	12.34%	10.09%	10.73%	13.43%	12.14%	11.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1907	115	107	120	90	112	104	107	127	106	113	111	116	89	63	47	74	76	50	83	86	11					
		6.53%	7.78%	6.11%	8.06%	6.96%	5.96%	6.06%	6.01%	7.00%	7.03%	7.40%	6.76%	6.55%	6.20%	6.69%	6.19%	5.41%	7.59%	4.92%	5.69%	6.18%	5.88%					
