Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Ипатовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513					
1	"Число избирателей, включенных в списки избирателей"	49299	2254	2497	2124	2608	2991	2774	2656	2872	1333	220	1420	246	312	1725	816	1682	1000	86	972	470	1044	443	408	2287	173	1370	189	238	147	437	465	1163	572	181	896	317	245	98	2541	1225	1702	2100					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	49900	2300	2700	2100	2700	2900	2800	2700	2800	1350	200	1450	250	300	1700	800	1700	1000	90	1000	450	1000	450	400	2300	170	1400	190	250	150	490	500	1150	590	190	950	320	260	100	2600	1200	1750	2200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29691	1245	1517	1235	1405	1815	1546	1325	1488	694	123	790	151	175	1143	541	1043	738	71	621	300	728	332	294	1381	95	898	124	153	105	305	388	755	378	100	521	238	151	76	1336	883	1241	1243					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4311	113	152	105	190	89	148	233	359	118	43	81	4	14	221	158	264	130	3	169	115	96	60	38	194	28	109	5	8	2	23	19	84	52	31	93	25	34	13	172	165	156	195					
6	Число погашенных избирательных бюллетеней	15898	942	1031	760	1105	996	1106	1142	953	538	34	579	95	111	336	101	393	132	16	210	35	176	58	68	725	47	393	61	89	43	162	93	311	160	59	336	57	75	11	1092	152	353	762					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4311	113	152	105	190	89	148	233	359	118	43	81	4	14	221	158	264	130	3	169	115	96	60	38	194	28	109	5	8	2	23	19	84	52	31	93	25	34	13	172	165	156	195					
8	Число бюллетеней в стационарных ящиках для голосования	29687	1245	1517	1235	1405	1815	1546	1325	1488	694	123	790	151	175	1143	541	1040	738	71	621	300	728	332	294	1381	95	898	124	153	105	305	388	755	378	100	520	238	151	76	1336	883	1241	1243					
9	Число недействительных избирательных бюллетеней	353	18	10	5	12	14	17	8	17	11	0	15	5	2	9	7	6	9	1	2	3	8	3	0	15	3	4	0	2	4	1	5	6	0	1	1	2	3	1	19	7	77	20					
10	Число действительных избирательных бюллетеней	33645	1340	1659	1335	1583	1890	1677	1550	1830	801	166	856	150	187	1355	692	1298	859	73	788	412	816	389	332	1560	120	1003	129	159	103	327	402	833	430	130	612	261	182	88	1489	1041	1320	1418					
11	Число полученных открепительных  удостоверений	437	17	30	22	18	33	26	14	18	9	2	13	2	2	12	6	17	19	1	7	3	7	3	3	16	1	10	1	2	1	10	15	8	8	1	7	4	4	1	18	9	22	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	424	17	30	22	18	33	26	14	18	9	2	13	2	0	12	6	17	19	1	7	3	7	3	3	16	1	10	1	2	1	10	15	8	4	1	7	4	4	1	11	9	22	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	170	3	4	1	4	59	3	6	2	3	2	3	0	0	5	1	1	0	1	2	1	12	1	7	8	1	2	0	1	1	1	1	4	3	1	2	2	1	1	2	9	6	3					
14	Число неиспользованных открепительных удостоверений	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	1	0	2	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	325	19	16	22	21	22	17	16	18	9	1	4	0	2	14	9	3	8	2	8	1	6	3	2	5	2	15	1	2	1	4	6	3	4	1	8	0	1	2	15	8	12	12					
		0.96%	1.40%	0.96%	1.64%	1.32%	1.16%	1.00%	1.03%	0.97%	1.11%	0.60%	0.46%	0.00%	1.06%	1.03%	1.29%	0.23%	0.92%	2.70%	1.01%	0.24%	0.73%	0.77%	0.60%	0.32%	1.63%	1.49%	0.78%	1.24%	0.93%	1.22%	1.47%	0.36%	0.93%	0.76%	1.31%	0.00%	0.54%	2.25%	0.99%	0.76%	0.86%	0.83%					
19	Жириновский Владимир Вольфович	3535	159	222	121	148	199	169	168	196	90	19	93	19	32	115	68	122	85	19	70	35	76	45	34	174	12	179	24	44	30	26	39	94	9	13	14	1	2	7	180	68	127	188					
		10.40%	11.71%	13.30%	9.03%	9.28%	10.45%	9.98%	10.78%	10.61%	11.08%	11.45%	10.68%	12.26%	16.93%	8.43%	9.73%	9.36%	9.79%	25.68%	8.86%	8.43%	9.22%	11.48%	10.24%	11.05%	9.76%	17.78%	18.60%	27.33%	28.04%	7.93%	9.58%	11.20%	2.09%	9.92%	2.28%	0.38%	1.08%	7.87%	11.94%	6.49%	9.09%	13.07%					
20	Зюганов Геннадий Андреевич	9454	416	508	404	476	518	435	511	537	251	43	385	55	56	353	203	359	219	10	194	53	204	60	79	443	23	281	33	42	28	67	137	250	115	22	158	68	51	13	488	115	363	428					
		27.81%	30.63%	30.44%	30.15%	29.84%	27.21%	25.68%	32.80%	29.07%	30.91%	25.90%	44.20%	35.48%	29.63%	25.88%	29.04%	27.53%	25.23%	13.51%	24.56%	12.77%	24.76%	15.31%	23.80%	28.13%	18.70%	27.90%	25.58%	26.09%	26.17%	20.43%	33.66%	29.80%	26.74%	16.79%	25.77%	25.86%	27.57%	14.61%	32.36%	10.97%	25.98%	29.76%					
21	Медведев Дмитрий Анатольевич	20331	746	913	788	938	1151	1056	855	1079	451	103	374	76	97	873	412	814	547	42	516	323	530	281	217	938	83	528	71	71	44	230	220	486	302	94	432	192	128	66	806	850	818	790					
