Выборы Президента Российской Федерации																																																				
Дата голосования: 18.03.2018																																																				
																																																				
"Наименование Избирательной комиссии:    Чита, Центральная"																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																																		
																																																				
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141									
1	"Число избирателей, включенных в список избирателей"	94627	2751	2340	2738	2844	3072	2567	2461	2503	2574	2561	2131	2781	2883	3166	2622	2627	2890	2865	2447	2392	2680	1829	1703	1746	2197	2827	1766	2349	1912	2802	2633	2265	1955	2106	2338	1807	1758	3145	476	798	320									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	86100	2600	2200	2600	2700	2700	2400	2300	2500	2500	2500	2000	2500	2700	2900	2400	2400	2700	2600	2300	2200	2500	1600	1600	1600	2000	2700	1300	2300	1500	2500	2400	1900	1500	1600	2000	1400	1300	3000	450	750	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	58678	1434	1450	1698	1886	2025	1623	1342	1448	1605	1619	1533	1613	1808	1744	1467	1450	1833	1669	1473	1480	1734	1225	1084	1009	1444	1743	1059	1570	978	1887	1546	1483	1161	1341	1359	998	978	2590	346	636	307									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2469	35	51	47	23	24	41	30	31	33	32	11	157	127	29	90	127	21	63	52	38	26	27	23	16	38	42	112	44	366	29	234	26	32	43	37	49	237	25	1	0	0									
6	Число погашенных избирательных бюллетеней	24953	1131	699	855	791	651	736	928	1021	862	849	456	730	765	1127	843	823	846	868	775	682	740	348	493	575	518	915	129	686	156	584	620	391	307	216	604	353	85	385	103	114	193									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2469	35	51	47	23	24	41	30	31	33	32	11	157	127	29	90	127	21	63	52	38	26	27	23	16	38	42	112	44	366	29	234	26	32	43	37	49	237	25	1	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	58665	1434	1450	1697	1886	2025	1623	1342	1448	1605	1619	1533	1612	1808	1744	1465	1449	1833	1668	1470	1480	1734	1225	1084	1009	1444	1743	1059	1570	978	1887	1546	1482	1161	1341	1359	996	977	2590	346	636	307									
9	Число недействительных избирательных бюллетеней	766	13	24	30	98	15	22	20	17	18	14	11	18	27	10	16	24	20	21	19	16	20	14	12	8	21	20	7	18	18	19	22	23	12	12	13	8	22	33	4	2	5									
10	Число действительных избирательных бюллетеней	60368	1456	1477	1714	1811	2034	1642	1352	1462	1620	1637	1533	1751	1908	1763	1539	1552	1834	1710	1503	1502	1740	1238	1095	1017	1461	1765	1164	1596	1326	1897	1758	1485	1181	1372	1383	1037	1192	2582	343	634	302									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
13	Бабурин Сергей Николаевич	388	8	16	11	12	10	12	10	19	12	8	7	14	13	6	14	14	7	10	11	6	10	11	8	4	13	13	7	10	10	5	4	6	6	8	15	8	12	11	3	2	2									
		0.63%	0.54%	1.07%	0.63%	0.63%	0.49%	0.72%	0.73%	1.28%	0.73%	0.48%	0.45%	0.79%	0.67%	0.34%	0.90%	0.89%	0.38%	0.58%	0.72%	0.40%	0.57%	0.88%	0.72%	0.39%	0.88%	0.73%	0.60%	0.62%	0.74%	0.26%	0.22%	0.40%	0.50%	0.58%	1.07%	0.77%	0.99%	0.42%	0.86%	0.31%	0.65%									
14	Грудинин Павел Николаевич	8820	202	227	250	251	324	238	189	172	225	235	261	263	292	284	194	239	270	231	206	202	249	185	150	141	212	254	188	243	219	343	255	238	164	233	219	163	138	296	50	70	55									
		14.43%	13.75%	15.12%	14.33%	13.15%	15.81%	14.30%	13.78%	11.63%	13.74%	14.23%	16.90%	14.87%	15.09%	16.02%	12.48%	15.16%	14.56%	13.34%	13.53%	13.31%	14.15%	14.78%	13.55%	13.76%	14.30%	14.23%	16.05%	15.06%	16.29%	17.90%	14.33%	15.78%	13.75%	16.84%	15.69%	15.60%	11.37%	11.32%	14.41%	11.01%	17.92%									
15	Жириновский Владимир Вольфович	4844	135	123	148	144	147	137	163	166	133	146	93	138	149	135	121	110	152	140	110	111	134	96	95	93	81	121	76	131	117	130	152	98	93	100	92	88	81	276	27	28	34									
