Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Дрожжановская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383					
1	"Число избирателей, внесенных в списки"	19567	285	632	598	109	658	351	553	575	314	757	346	654	314	556	932	194	210	214	343	795	117	311	1000	1249	735	250	607	125	353	471	314	475	108	237	1429	787	1228	381					
2	"Число бюллетеней, полученных участковыми комиссиями"	19642	287	633	600	111	658	353	556	575	313	760	345	658	316	555	939	198	215	218	345	795	120	313	1014	1229	739	252	607	126	355	477	316	478	111	226	1440	791	1235	383					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	18348	272	598	593	104	619	309	539	553	291	726	342	630	306	519	926	194	201	211	340	773	117	300	905	1103	627	246	574	120	337	394	282	470	107	205	1400	626	1116	373					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	603	3	20	5	4	30	16	14	14	8	0	0	15	5	31	6	0	9	3	3	12	0	9	39	69	43	4	15	5	15	35	25	5	0	12	22	49	58	0					
6	Число погашенных бюллетеней	691	12	15	2	3	9	28	3	8	14	34	3	13	5	5	7	4	5	4	2	10	3	4	70	57	69	2	18	1	3	48	9	3	4	9	18	116	61	10					
7	Число бюллетеней в переносных ящиках для голосования	603	3	20	5	4	30	16	14	14	8	0	0	15	5	31	6	0	9	3	3	12	0	9	39	69	43	4	15	5	15	35	25	5	0	12	22	49	58	0					
8	Число бюллетеней в стационарных ящиках для голосования	18347	272	598	593	104	619	309	539	553	291	726	342	630	306	519	926	194	201	211	340	773	117	300	905	1103	627	246	574	120	337	394	282	470	107	205	1400	625	1116	373					
9	Число недействительных бюллетеней	93	3	0	0	12	0	0	0	5	0	0	0	0	0	0	1	0	0	0	3	2	0	1	6	0	3	1	2	0	1	0	1	0	0	0	2	43	7	0					
10	Число действительных бюллетеней	18857	272	618	598	96	649	325	553	562	299	726	342	645	311	550	931	194	210	214	340	783	117	308	938	1172	667	249	587	125	351	429	306	475	107	217	1420	631	1167	373					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	311	4	8	10	2	10	5	10	6	8	8	8	10	10	10	10	5	5	6	6	8	5	5	22	20	15	5	8	5	5	8	5	8	2	5	20	8	11	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	51	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	2	0	1	1	0	20	8	1	0	3	0	0	0	1	0	1	0	4	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	25	0	0	1	0	2	0	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	2	0	0	0	0	0	0	2	3	0	3	0					
14	Число погашенных открепительных удостоверений	260	4	8	10	2	9	5	10	4	8	8	8	10	10	10	10	5	2	4	6	7	4	5	2	12	14	5	5	5	5	8	4	8	1	5	16	8	8	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	105	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	8	27	2	1	0	0	0	0	0	0	2	0	24	17	0					
		0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	2.33%	0.68%	4.02%	0.8%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	3.56%	1.44%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1					
		0.08%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.29%	0.08%	0.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	39	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	2	0	0	0	1	0	4	14	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.46%	0.0%	0.59%	1.19%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	31	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	4	1	2	0	0	0	0	0	0	1	0	3	7	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.59%	0.4%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.44%	0.59%	0.0%					
22	"5. ""За Русь Святую"""	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.21%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0					
