Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Кетовская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №559	УИК №1187	УИК №1188									
1	Число избирателей, включенных в список избирателей	41360	1109	1086	1570	1458	1301	476	914	1268	828	591	371	765	431	1152	485	547	526	342	728	217	673	999	224	168	245	897	233	1567	276	2087	1648	139	175	2105	1440	422	549	155	1899	117	1508	830	1038	245	444	434	483	1023	345	1924	102	104	121	368	121	87									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	41900	1100	1050	1500	1350	1250	450	900	1250	800	550	350	800	400	1150	500	600	550	350	800	250	700	1000	230	170	270	900	250	1500	270	2100	1650	150	200	2500	1450	400	550	160	1850	110	1600	850	1050	270	470	450	500	1050	350	2000	110	100	120	350	130	140									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	24316	698	646	881	793	856	338	761	939	508	333	205	442	245	667	203	362	276	228	491	135	426	577	138	121	139	495	151	803	168	1057	987	112	112	913	843	262	353	77	1064	61	809	506	602	127	225	293	315	564	185	1190	83	57	63	233	115	83									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2583	59	42	93	102	58	12	3	25	30	32	32	35	37	68	151	35	101	19	66	10	64	51	21	12	24	55	16	63	12	63	61	5	22	172	41	15	27	21	103	11	142	31	127	51	38	24	38	84	49	87	19	5	4	9	6	0									
6	Число погашенных избирательных бюллетеней	15001	343	362	526	455	336	100	136	286	262	185	113	323	118	415	146	203	173	103	243	105	210	372	71	37	107	350	83	634	90	980	602	33	66	1415	566	123	170	62	683	38	649	313	321	92	207	133	147	402	116	723	8	38	53	108	9	57									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2583	59	42	93	102	58	12	3	25	30	32	32	35	37	68	151	35	101	19	66	10	64	51	21	12	24	55	16	63	12	63	61	5	22	172	41	15	27	21	103	11	142	31	127	51	38	24	38	84	49	87	19	5	4	9	6	0									
8	Число бюллетеней в стационарных ящиках для голосования	24316	698	646	881	793	856	338	761	939	508	333	205	442	245	667	203	362	276	228	491	135	426	577	138	121	139	495	151	803	168	1057	987	112	112	913	843	262	353	77	1064	61	809	506	602	127	225	293	315	564	185	1190	83	57	63	233	115	83									
9	Число недействительных избирательных бюллетеней	267	7	7	7	6	5	1	7	7	3	8	2	3	1	6	1	4	2	0	3	2	4	7	2	4	1	7	1	19	2	12	12	1	0	14	13	2	3	0	17	0	5	8	9	0	1	4	1	12	1	11	3	1	0	3	4	1									
10	Число действительных избирательных бюллетеней	26632	750	681	967	889	909	349	757	957	535	357	235	474	281	729	353	393	375	247	554	143	486	621	157	129	162	543	166	847	178	1108	1036	116	134	1071	871	275	377	98	1150	72	946	529	720	178	262	313	352	636	233	1266	99	61	67	239	117	82									
11	Число полученных открепительных  удостоверений	683	19	14	14	21	17	3	15	17	15	5	4	15	8	24	3	25	20	3	20	2	10	15	5	6	20	8	6	10	5	15	15	1	10	25	22	5	20	10	20	6	25	15	20	5	10	16	15	10	10	35	3	3	0	15	3	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	683	19	14	14	21	17	3	15	17	15	5	4	15	8	24	3	25	20	3	20	2	10	15	5	6	20	8	6	10	5	15	15	1	10	25	22	5	20	10	20	6	25	15	20	5	10	16	15	10	10	35	3	3	0	15	3	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	636	10	10	16	18	17	13	163	40	10	7	8	7	9	8	5	4	6	5	7	13	10	15	5	1	7	13	0	14	8	12	11	4	4	6	11	2	13	0	16	1	12	7	7	2	4	3	7	7	2	15	5	3	3	6	1	23									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	17	0	3	1	0	1	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	2841	68	87	104	133	85	41	76	88	55	48	25	57	40	67	54	42	37	45	47	21	57	57	15	23	24	47	11	108	14	106	118	11	13	129	108	23	35	10	105	2	80	47	58	18	29	42	38	92	24	109	2	7	17	27	2	13									
		10.56%	8.98%	12.65%	10.68%	14.86%	9.30%	11.71%	9.95%	9.13%	10.22%	13.15%	10.55%	11.95%	14.18%	9.12%	15.25%	10.58%	9.81%	18.22%	8.44%	14.48%	11.63%	9.08%	9.43%	17.29%	14.72%	8.55%	6.59%	12.47%	7.78%	9.46%	11.26%	9.40%	9.70%	11.89%	12.22%	8.30%	9.21%	10.20%	8.99%	2.78%	8.41%	8.75%	7.96%	10.11%	11.03%	13.25%	10.76%	14.20%	10.26%	8.54%	1.96%	11.29%	25.37%	11.16%	1.65%	15.66%									
20	Зюганов Геннадий Андреевич	4079	148	123	153	130	166	57	84	207	85	40	38	77	31	113	52	31	62	25	64	25	44	82	18	17	9	98	8	144	28	190	161	12	10	177	177	33	49	23	116	6	131	101	179	17	66	51	43	108	18	171	2	9	9	40	12	9									
		15.16%	19.55%	17.88%	15.71%	14.53%	18.16%	16.29%	10.99%	21.47%	15.80%	10.96%	16.03%	16.14%	10.99%	15.37%	14.69%	7.81%	16.45%	10.12%	11.49%	17.24%	8.98%	13.06%	11.32%	12.78%	5.52%	17.82%	4.79%	16.63%	15.56%	16.96%	15.36%	10.26%	7.46%	16.31%	20.02%	11.91%	12.89%	23.47%	9.94%	8.33%	13.77%	18.81%	24.55%	9.55%	25.10%	16.09%	12.18%	16.67%	7.69%	13.39%	1.96%	14.52%	13.43%	16.53%	9.92%	10.84%									
21	Миронов Сергей Михайлович	920	25	30	23	27	46	16	38	45	27	9	5	20	11	19	8	5	9	7	15	3	32	25	2	1	9	22	3	26	6	30	33	2	2	46	36	14	8	2	25	4	36	18	33	5	7	5	8	23	4	42	3	3	1	6	5	5									
		3.42%	3.30%	4.36%	2.36%	3.02%	5.03%	4.57%	4.97%	4.67%	5.02%	2.47%	2.11%	4.19%	3.90%	2.59%	2.26%	1.26%	2.39%	2.83%	2.69%	2.07%	6.53%	3.98%	1.26%	0.75%	5.52%	4.00%	1.80%	3.00%	3.33%	2.68%	3.15%	1.71%	1.49%	4.24%	4.07%	5.05%	2.11%	2.04%	2.14%	5.56%	3.79%	3.35%	4.53%	2.81%	2.66%	1.58%	2.27%	3.55%	1.71%	3.29%	2.94%	4.84%	1.49%	2.48%	4.13%	6.02%									
22	Прохоров Михаил Дмитриевич	1516	45	54	85	63	90	37	76	92	37	41	24	19	5	23	9	14	25	7	26	7	23	43	5	6	8	33	6	39	13	68	58	2	3	34	27	6	19	2	67	4	36	32	35	6	6	8	12	34	12	50	3	1	1	24	2	9									
		5.64%	5.94%	7.85%	8.73%	7.04%	9.85%	10.57%	9.95%	9.54%	6.88%	11.23%	10.13%	3.98%	1.77%	3.13%	2.54%	3.53%	6.63%	2.83%	4.67%	4.83%	4.69%	6.85%	3.14%	4.51%	4.91%	6.00%	3.59%	4.50%	7.22%	6.07%	5.53%	1.71%	2.24%	3.13%	3.05%	2.17%	5.00%	2.04%	5.74%	5.56%	3.79%	5.96%	4.80%	3.37%	2.28%	2.52%	3.40%	5.25%	5.13%	3.92%	2.94%	1.61%	1.49%	9.92%	1.65%	10.84%									
23	Путин Владимир Владимирович	17276	464	387	602	536	522	198	483	525	331	219	143	301	194	507	230	301	242	163	402	87	330	414	117	82	112	343	138	530	117	714	666	89	106	685	523	199	266	61	837	56	663	331	415	132	154	207	251	379	175	894	89	41	39	142	96	46									
		64.23%	61.29%	56.25%	61.81%	59.89%	57.11%	56.57%	63.22%	54.46%	61.52%	60.00%	60.34%	63.10%	68.79%	68.98%	64.97%	75.82%	64.19%	65.99%	72.17%	60.00%	67.35%	65.92%	73.58%	61.65%	68.71%	62.36%	82.63%	61.20%	65.00%	63.75%	63.55%	76.07%	79.10%	63.13%	59.16%	71.84%	70.00%	62.24%	71.72%	77.78%	69.72%	61.64%	56.93%	74.16%	58.56%	65.30%	71.10%	58.49%	74.79%	70.01%	87.25%	66.13%	58.21%	58.68%	79.34%	55.42%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
