Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    район Бирюлево Восточное																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626					
1	"Число избирателей, внесенных в списки избирателей"	85802	2207	2438	2031	2146	2248	2242	2722	2078	2063	2196	1672	2080	2432	2283	2431	2209	2019	2049	2236	2000	2438	2367	2297	2628	2699	2719	2394	2611	2018	1648	1714	2783	2501	2313	2281	2717	2815	1077					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	78600	2000	2200	1900	2000	2000	2000	2600	1900	1900	2000	1500	1900	2200	2100	2300	2000	1800	1900	2000	1800	2300	2200	2100	2400	2500	2500	2200	2400	1800	1500	1500	2600	2300	2100	2100	2600	2600	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	46071	1494	1568	1485	1054	1040	1070	1159	982	966	1143	1129	995	1257	1177	1262	1065	1330	1320	1294	1244	1186	1506	1500	1372	1287	1444	1276	1398	1086	959	1001	1224	1280	1085	1192	1219	1270	752					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1628	51	46	49	61	33	33	54	67	32	42	46	28	41	44	55	37	40	38	57	34	110	67	25	101	46	44	35	32	36	14	27	28	22	23	22	34	36	38					
6	Число погашенных избирательных бюллетеней	30901	455	586	366	885	927	897	1387	851	902	815	325	877	902	879	983	898	430	542	649	522	1004	627	575	927	1167	1012	889	970	678	527	472	1348	998	992	886	1347	1294	110					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1626	51	46	49	61	33	33	54	67	32	42	46	28	41	44	55	37	40	38	56	34	110	67	25	101	46	43	35	32	36	14	27	28	22	23	22	34	36	38					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	45945	1494	1568	1485	1054	1037	1068	1156	982	945	1142	1119	995	1257	1167	1262	1065	1293	1313	1289	1236	1186	1503	1500	1372	1285	1437	1276	1398	1086	959	997	1223	1280	1085	1190	1219	1270	752					
9	Число недействительных избирательных бюллетеней	756	11	25	19	7	6	8	8	11	9	20	46	15	14	35	25	14	43	20	18	51	14	29	19	26	19	26	9	12	15	8	19	22	17	18	19	29	34	16					
10	Число действительных избирательных бюллетеней	46815	1534	1589	1515	1108	1064	1093	1202	1038	968	1164	1119	1008	1284	1176	1292	1088	1290	1331	1327	1219	1282	1541	1506	1447	1312	1454	1302	1418	1107	965	1005	1229	1285	1090	1193	1224	1272	774					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1806	45	45	45	45	45	45	70	45	45	45	40	45	45	45	50	45	45	45	45	45	50	45	45	50	50	50	45	50	45	40	40	50	50	45	45	53	58	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1372	31	31	33	34	34	22	63	38	31	42	26	36	34	45	45	27	41	35	25	19	42	28	27	40	48	44	30	42	28	26	28	32	25	26	41	52	54	67					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1008	45	24	22	21	33	51	14	13	64	15	28	29	33	40	14	24	21	20	9	30	20	25	25	45	17	23	16	33	21	10	5	37	36	21	18	19	24	63					
14	Число погашенных неиспользованных открепительных удостоверений	434	14	14	12	11	11	23	7	7	14	3	14	9	11	0	5	18	4	10	20	26	8	17	18	10	2	6	15	8	17	14	12	18	25	19	4	1	4	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	938	21	16	28	48	20	28	25	31	27	24	21	27	22	21	19	20	32	20	18	24	33	26	20	30	33	22	27	36	27	24	29	36	19	20	34	11	15	4					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
