Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Труновская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197									
1	"Число избирателей, включенных в список избирателей"	24441	443	2344	2748	1380	1790	1450	1657	244	1183	2297	924	1011	319	1241	1703	435	1123	175	225	157	108	995	489									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24773	425	2347	2664	1380	1845	1482	1763	250	1199	2356	926	1001	315	1333	1693	415	1115	178	222	143	130	1102	489									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14828	285	1292	1609	789	1132	790	1062	130	682	1390	554	398	247	716	1125	256	810	139	181	133	98	665	345									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2737	65	254	204	117	100	210	89	31	160	176	48	395	33	209	248	115	62	3	23	5	5	144	41									
6	Число погашенных избирательных бюллетеней	7208	75	801	851	474	613	482	612	89	357	790	324	208	35	408	320	44	243	36	18	5	27	293	103									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2737	65	254	204	117	100	210	89	31	160	176	48	395	33	209	248	115	62	3	23	5	5	144	41									
8	Число бюллетеней в стационарных ящиках для голосования	14828	285	1292	1609	789	1132	790	1062	130	682	1390	554	398	247	716	1125	256	810	139	181	133	98	665	345									
9	Число недействительных избирательных бюллетеней	252	7	15	28	11	10	10	17	6	11	26	13	12	0	13	11	1	19	1	3	1	18	15	4									
