Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №8																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723									
1	"Число избирателей, включенных в список избирателей"	87042	1153	957	1756	1528	536	1641	1964	298	2925	2299	2601	3250	2584	1967	1881	2500	2184	2115	541	2657	2339	2620	2444	2060	2108	3482	3235	2129	400	2491	716	3039	1381	1216	1516	1911	1859	1654	1084	1515	1367	2491	1403	1456	1408	1606	775									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	81400	1000	800	2000	1500	500	1500	1500	350	2500	2000	2500	3000	2500	2000	1500	2000	2000	1700	550	2500	2000	2500	2000	2000	2000	3500	3000	2000	400	2000	600	3000	1500	1000	1500	2000	2000	1500	1000	1500	1300	2500	1500	1500	1400	1500	800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	55542	708	560	1365	873	333	1033	1198	233	1826	1351	1748	2184	1834	1270	1193	1554	1332	1399	423	1737	1378	1647	1505	1255	1344	2505	2069	1193	365	1462	422	1843	843	696	923	1400	1203	993	763	901	813	1565	949	930	850	972	599									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1444	26	16	18	26	9	30	61	61	25	39	49	51	28	27	37	35	55	24	100	26	33	37	34	27	38	15	38	33	35	38	8	46	19	22	17	23	18	34	16	36	27	33	11	16	15	13	19									
6	Число погашенных избирательных бюллетеней	24414	266	224	617	601	158	437	241	56	649	610	703	765	638	703	270	411	613	277	27	737	589	816	461	718	618	980	893	774	0	500	170	1111	638	282	560	577	779	473	221	563	460	902	540	554	535	515	182									
