Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Пристенская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898					
1	"Число избирателей, внесенных в списки"	15790	790	159	469	345	240	301	177	501	372	315	364	193	520	398	275	334	616	214	708	507	274	600	243	1516	1054	1212	1918	1175					
2	"Число бюллетеней, полученных участковыми комиссиями"	14219	710	145	425	305	210	275	160	475	330	410	359	175	470	360	245	295	560	200	630	460	255	520	215	1330	920	1060	1685	1035					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7676	478	110	216	153	123	153	79	256	200	173	158	113	201	239	87	216	219	119	274	319	169	147	114	751	457	539	1013	600					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2360	123	32	99	123	62	71	43	95	89	142	158	42	108	69	88	41	133	57	131	77	68	223	50	63	65	28	46	34					
6	Число погашенных бюллетеней	4183	109	3	110	29	25	51	38	124	41	95	43	20	161	52	70	38	208	24	225	64	18	150	51	516	398	493	626	401					
7	Число бюллетеней в переносных ящиках для голосования	2360	123	32	99	123	62	71	43	95	89	142	158	42	108	69	88	41	133	57	131	77	68	223	50	63	65	28	46	34					
8	Число бюллетеней в стационарных ящиках для голосования	7670	477	110	216	153	123	148	79	256	200	173	158	113	201	239	87	216	219	119	274	319	169	147	114	751	457	539	1013	600					
9	Число недействительных бюллетеней	292	11	8	6	4	0	11	2	26	9	4	9	2	13	8	7	17	15	5	21	8	7	6	7	21	16	10	21	18					
10	Число действительных бюллетеней	9738	589	134	309	272	185	208	120	325	280	311	307	153	296	300	168	240	337	171	384	388	230	364	157	793	506	557	1038	616					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	164	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	10	20	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	40	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	4	0	1	0	1	4	0	0	3	1	3	14	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	38	3	0	1	1	2	1	0	1	1	2	1	1	0	1	0	1	1	1	0	1	0	1	1	2	0	7	5	3					
14	Число погашенных открепительных удостоверений	124	4	4	5	6	5	5	5	5	5	5	5	5	3	5	4	2	5	4	5	4	1	5	5	2	4	7	6	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	238	17	7	6	3	1	16	3	6	8	13	6	2	3	8	7	8	5	8	6	14	3	18	5	16	24	6	15	4					
		2.37%	2.83%	4.92%	1.90%	1.08%	0.54%	7.30%	2.45%	1.70%	2.76%	4.12%	1.89%	1.29%	0.97%	2.59%	4.0%	3.11%	1.42%	4.54%	1.48%	3.53%	1.26%	4.86%	3.04%	1.96%	4.59%	1.05%	1.41%	0.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	89	3	0	0	1	0	2	4	4	1	2	5	4	2	1	0	2	2	3	3	1	2	6	0	2	2	9	20	8					
		0.88%	0.5%	0.0%	0.0%	0.36%	0.0%	0.91%	3.27%	1.13%	0.34%	0.63%	1.58%	2.58%	0.64%	0.32%	0.0%	0.77%	0.56%	1.70%	0.74%	0.25%	0.84%	1.62%	0.0%	0.24%	0.38%	1.58%	1.88%	1.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	290	19	3	6	7	2	7	5	11	4	10	21	6	3	8	5	8	12	4	28	9	7	4	9	30	16	11	25	10					
		2.89%	3.16%	2.11%	1.90%	2.53%	1.08%	3.19%	4.09%	3.13%	1.38%	3.17%	6.64%	3.87%	0.97%	2.59%	2.85%	3.11%	3.40%	2.27%	6.91%	2.27%	2.95%	1.08%	5.48%	3.68%	3.06%	1.94%	2.36%	1.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	128	4	1	11	1	0	2	1	8	1	3	7	3	1	3	1	3	4	2	10	3	2	2	2	10	2	14	20	7					
		1.27%	0.66%	0.70%	3.49%	0.36%	0.0%	0.91%	0.81%	2.27%	0.34%	0.95%	2.21%	1.93%	0.32%	0.97%	0.57%	1.16%	1.13%	1.13%	2.46%	0.75%	0.84%	0.54%	1.21%	1.22%	0.38%	2.46%	1.88%	1.10%					
22	"5. ""За Русь Святую"""	106	10	0	2	0	1	2	0	6	5	5	5	2	3	3	0	2	2	5	5	8	3	0	0	1	14	5	12	5					
		1.05%	1.66%	0.0%	0.63%	0.0%	0.54%	0.91%	0.0%	1.70%	1.73%	1.58%	1.58%	1.29%	0.97%	0.97%	0.0%	0.77%	0.56%	2.84%	1.23%	2.02%	1.26%	0.0%	0.0%	0.12%	2.68%	0.88%	1.13%	0.78%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	1	1	3	1	0	3	0	1	3	3	5	0	1	0	0	5	0	3	1	4	3	1	0	0	0	3	4	4					
		0.49%	0.16%	0.70%	0.95%	0.36%	0.0%	1.36%	0.0%	0.28%	1.03%	0.95%	1.58%	0.0%	0.32%	0.0%	0.0%	1.94%	0.0%	1.70%	0.24%	1.01%	1.26%	0.27%	0.0%	0.0%	0.0%	0.52%	0.37%	0.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	46	2	2	2	0	0	0	0	2	0	2	1	0	1	1	0	0	3	0	1	3	0	0	1	6	2	7	8	2					
