Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Милославская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233									
1	"Число избирателей, включенных в список избирателей"	9976	286	254	330	141	329	198	172	102	359	199	192	214	262	412	217	260	111	284	654	331	1942	1931	796									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10741	273	276	330	144	379	216	194	91	396	189	249	209	276	431	252	299	112	285	775	348	2123	2017	877									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5697	92	118	159	62	156	80	71	58	200	112	102	122	107	178	118	162	40	131	379	129	1320	1318	483									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1824	83	58	76	31	58	34	48	28	54	49	51	53	84	116	67	48	51	75	112	86	236	188	138									
6	Число погашенных избирательных бюллетеней	3220	98	100	95	51	165	102	75	5	142	28	96	34	85	137	67	89	21	79	284	133	567	511	256									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1824	83	58	76	31	58	34	48	28	54	49	51	53	84	116	67	48	51	75	112	86	236	188	138									
8	Число бюллетеней в стационарных ящиках для голосования	5696	92	118	159	62	156	80	71	57	200	112	102	122	107	178	118	162	40	131	379	129	1320	1318	483									
9	Число недействительных избирательных бюллетеней	26	0	0	1	0	1	0	0	1	3	0	0	0	0	0	1	3	0	0	7	1	2	1	5									
