Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
Наименование Избирательной комиссии:    Крутинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885					
1	"Число избирателей, включенных в списки избирателей"	13526	1498	1148	1289	1220	65	280	89	176	112	746	120	160	105	303	110	57	642	142	53	35	627	111	65	111	77	695	151	74	33	198	34	95	586	110	81	1023	44	23	131	72	66	489	116	135	29					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14930	1645	1353	1424	1378	70	298	94	189	120	831	125	167	111	349	123	67	699	154	64	42	694	121	74	117	84	756	150	86	38	240	39	104	655	120	90	1011	52	25	145	75	72	578	124	142	35					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	11549	1222	920	924	1039	65	280	88	160	112	633	112	160	105	250	80	50	542	118	41	35	605	107	64	107	77	650	113	74	33	164	32	89	494	95	75	870	44	22	127	72	66	404	97	106	26					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1442	180	155	250	89	0	0	1	10	0	113	8	0	0	50	30	7	98	24	12	0	20	4	1	0	0	34	29	0	0	31	2	6	81	14	6	68	0	0	0	0	0	77	11	28	3					
6	Число погашенных избирательных бюллетеней	1939	243	278	250	250	5	18	5	19	8	85	5	7	6	49	13	10	59	12	11	7	69	10	9	10	7	72	8	12	5	45	5	9	80	11	9	73	8	3	18	3	6	97	16	8	6					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1442	180	155	250	89	0	0	1	10	0	113	8	0	0	50	30	7	98	24	12	0	20	4	1	0	0	34	29	0	0	31	2	6	81	14	6	68	0	0	0	0	0	77	11	28	3					
8	Число бюллетеней в стационарных ящиках для голосования	11549	1222	920	924	1039	65	280	88	160	112	633	112	160	105	250	80	50	542	118	41	35	605	107	64	107	77	650	113	74	33	164	32	89	494	95	75	870	44	22	127	72	66	404	97	106	26					
9	Число недействительных избирательных бюллетеней	157	28	13	13	12	0	0	0	3	0	0	0	0	0	3	1	0	38	8	0	0	2	0	1	0	0	13	4	0	3	2	0	0	2	0	0	5	0	0	2	0	0	4	0	0	0					
10	Число действительных избирательных бюллетеней	12834	1374	1062	1161	1116	65	280	89	167	112	746	120	160	105	297	109	57	602	134	53	35	623	111	64	107	77	671	138	74	30	193	34	95	573	109	81	933	44	22	125	72	66	477	108	134	29					
11	Число полученных открепительных  удостоверений	548	40	44	40	40	0	5	5	15	10	38	2	2	2	25	10	5	25	15	0	2	20	3	3	3	3	26	0	3	0	15	2	3	28	2	2	50	1	3	3	3	3	37	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	514	40	44	40	40	0	2	1	15	4	38	2	2	2	25	10	3	25	15	0	1	20	3	0	3	3	26	0	0	0	15	0	3	28	2	2	50	0	0	2	1	0	37	5	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	150	26	20	8	18	6	3	1	2	1	2	1	1	2	3	1	1	7	6	1	0	6	2	1	1	1	2	4	3	0	3	0	1	0	0	1	6	0	0	1	0	1	3	2	2	0					
14	Число неиспользованных открепительных удостоверений	34	0	0	0	0	0	3	4	0	6	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	1	3	1	2	3	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	22	1	2	3	3	0	0	0	2	0	4	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
