Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Красноуфимская городская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077					
1	"Число избирателей, внесенных в списки"	34074	1200	1417	1231	1357	860	2054	2009	903	1935	1959	1320	1404	1988	1538	1483	906	1385	1132	750	1625	502	1113	832	1527	978	610	56					
2	"Число бюллетеней, полученных участковыми комиссиями"	30150	1080	1270	930	1210	765	1745	1720	790	1745	1760	1180	1250	1780	1360	1330	810	1215	1020	685	1450	450	1000	750	1370	880	545	60					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14102	455	635	472	543	300	699	791	291	934	881	627	612	895	544	541	309	420	444	331	664	259	516	401	660	504	333	41					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	727	33	37	31	25	14	130	14	35	36	27	14	15	36	59	40	11	50	10	7	8	3	31	12	18	12	18	1					
6	Число погашенных бюллетеней	15321	592	598	427	642	451	916	915	464	775	852	539	623	849	757	749	490	745	566	347	778	188	453	337	692	364	194	18					
7	Число бюллетеней в переносных ящиках для голосования	727	33	37	31	25	14	130	14	35	36	27	14	15	36	59	40	11	50	10	7	8	3	31	12	18	12	18	1					
8	Число бюллетеней в стационарных ящиках для голосования	14097	455	635	472	543	300	699	791	291	934	881	623	612	895	544	541	309	420	444	331	663	259	516	401	660	504	333	41					
9	Число недействительных бюллетеней	140	7	10	8	7	4	7	15	5	7	9	6	7	10	2	2	0	6	2	5	3	3	1	4	3	5	2	0					
10	Число действительных бюллетеней	14684	481	662	495	561	310	822	790	321	963	899	631	620	921	601	579	320	464	452	333	668	259	546	409	675	511	349	42					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	15	15	15	15	20	20	20	20	20	15	15	15	15	10	15	15	15	15	10	15	10	20	10	15	15	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	101	2	2	3	0	1	6	20	2	8	13	1	1	6	0	4	2	1	2	5	0	2	6	3	5	4	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	53	0	3	0	0	0	6	12	1	3	2	3	2	2	1	1	0	3	0	0	1	0	2	3	7	0	1	0					
14	Число погашенных открепительных удостоверений	299	13	13	12	15	19	14	0	18	12	2	14	14	9	10	11	13	14	13	5	15	8	14	7	10	11	8	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
