Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Усть-Джегутинская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225					
1	"Число избирателей, внесенных в списки избирателей"	32552	502	1532	1298	1180	1051	1490	1151	1244	1839	1321	1885	1530	1419	1107	896	848	1270	961	2517	2009	1393	1718	2391					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	31024	475	1410	1265	1120	1010	1420	1100	1180	1750	1250	1781	1460	1350	1050	850	800	1210	920	2390	1990	1310	1623	2310					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	30180	464	1340	1259	1094	1009	1274	991	1057	1686	1242	1766	1442	1334	1040	841	778	1210	904	2389	1980	1274	1508	2298					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	724	11	24	6	12	1	141	106	123	43	7	15	18	16	0	9	2	0	16	1	10	36	115	12					
6	Число погашенных избирательных бюллетеней	120	0	46	0	14	0	5	3	0	21	1	0	0	0	10	0	20	0	0	0	0	0	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	724	11	24	6	12	1	141	106	123	43	7	15	18	16	0	9	2	0	16	1	10	36	115	12					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	30180	464	1340	1259	1094	1009	1274	991	1057	1686	1242	1766	1442	1334	1040	841	778	1210	904	2389	1980	1274	1508	2298					
9	Число недействительных избирательных бюллетеней	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0					
10	Число действительных избирательных бюллетеней	30900	475	1363	1265	1106	1010	1415	1097	1180	1729	1249	1781	1460	1350	1040	850	780	1208	920	2390	1990	1310	1622	2310					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	106	10	3	3	3	3	3	3	3	3	4	7	3	3	3	3	5	5	10	10	3	5	6	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	48	1	0	3	0	0	1	3	3	2	4	7	1	1	3	0	0	0	0	5	2	3	6	3					
