Выборы Президента Российской Федерации																																																																											
Дата голосования: 04.03.2012																																																																											
																																																																											
Наименование Избирательной комиссии:    Кувандыкская																																																																											
																																																																											
Сводная таблица итогов голосования																																																																											
																																																																											
	Число участковых избирательных комиссий	64																																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	64																																																																									
																																																																											
		Сумма	УИК №307	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №613	УИК №614	УИК №615	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №1825									
1	Число избирателей, включенных в список избирателей	40041	289	855	630	1209	143	207	165	761	154	574	479	150	740	167	611	414	203	717	103	114	976	251	85	564	413	450	182	868	377	282	323	477	478	478	209	91	548	271	164	588	38	37	328	143	97	59	574	172	647	2527	1702	1533	2115	794	1969	993	1541	744	1283	1391	1360	2302	549	383									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	40304	288	863	629	1200	152	211	164	774	155	578	481	153	749	164	617	422	207	713	102	116	988	253	85	551	418	458	180	893	373	287	326	479	487	479	209	91	550	278	163	593	40	41	327	143	101	61	576	173	654	2552	1724	1547	2091	806	1999	1003	1532	748	1281	1419	1344	2319	556	388									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20073	74	458	280	667	77	103	56	389	87	340	212	84	325	64	271	205	115	329	33	54	571	128	45	298	231	274	50	455	177	130	89	225	216	254	88	52	218	134	93	283	23	18	161	70	51	23	306	83	313	1168	933	835	1048	475	900	508	733	354	691	709	666	1319	277	175									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1740	61	25	26	21	14	18	26	36	11	24	30	0	52	20	20	40	12	24	7	11	40	2	5	29	25	22	38	26	48	32	94	33	73	20	31	8	40	33	12	23	0	3	20	13	4	3	19	14	38	40	21	23	52	8	50	18	30	22	55	50	62	40	19	24									
6	Число погашенных избирательных бюллетеней	18491	153	380	323	512	61	90	82	349	57	214	239	69	372	80	326	177	80	360	62	51	377	123	35	224	162	162	92	412	148	125	143	221	198	205	90	31	292	111	58	287	17	20	146	60	46	35	251	76	303	1344	770	689	991	323	1049	477	769	372	535	660	616	960	260	189									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1740	61	25	26	21	14	18	26	36	11	24	30	0	52	20	20	40	12	24	7	11	40	2	5	29	25	22	38	26	48	32	94	33	73	20	31	8	40	33	12	23	0	3	20	13	4	3	19	14	38	40	21	23	52	8	50	18	30	22	55	50	62	40	19	24									
8	Число бюллетеней в стационарных ящиках для голосования	20068	74	458	280	667	77	103	56	389	87	340	212	84	322	64	271	205	115	329	33	54	571	128	45	297	231	274	50	455	177	130	89	225	216	254	88	52	218	134	93	283	23	18	161	70	51	23	306	83	313	1168	933	835	1048	475	900	507	733	354	691	709	666	1319	277	175									
9	Число недействительных избирательных бюллетеней	213	0	4	3	5	2	3	0	2	0	7	4	0	3	1	3	2	2	2	1	0	8	4	0	2	4	5	0	6	3	2	0	6	0	4	2	0	1	3	0	3	0	0	2	1	0	0	1	2	1	13	9	10	10	1	13	4	5	2	10	3	6	18	3	2									
10	Число действительных избирательных бюллетеней	21595	135	479	303	683	89	118	82	423	98	357	238	84	371	83	288	243	125	351	39	65	603	126	50	324	252	291	88	475	222	160	183	252	289	270	117	60	257	164	105	303	23	21	179	82	55	26	324	95	350	1195	945	848	1090	482	937	521	758	374	736	756	722	1341	293	197									
11	Число полученных открепительных  удостоверений	272	3	7	7	10	3	1	1	3	1	8	3	1	4	1	3	1	2	3	3	1	6	2	2	7	10	5	2	9	1	1	2	0	3	8	2	4	1	1	1	3	1	2	2	1	0	2	3	0	9	14	8	12	8	4	9	5	8	3	7	13	4	14	2	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	249	3	6	7	10	3	1	0	3	1	8	3	0	4	0	3	1	2	3	3	1	6	0	2	7	10	4	2	9	0	0	1	0	3	7	2	4	1	1	0	3	1	2	2	0	0	2	2	0	8	14	8	11	8	3	9	5	8	3	4	13	4	11	2	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	157	3	5	0	0	3	0	3	1	1	7	4	0	3	2	0	0	1	3	1	0	3	1	0	2	5	1	3	3	4	1	1	0	1	7	2	7	3	0	0	2	1	1	4	0	2	1	4	1	2	10	4	6	3	2	3	5	3	0	3	2	5	9	1	2									
14	Число неиспользованных открепительных удостоверений	23	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	3	0	0	3	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	28	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	3	2	1	1	1	1	0	2	0	1	0	1	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																											
19	Жириновский Владимир Вольфович	1406	4	36	23	51	5	2	5	49	8	11	38	1	20	3	8	13	11	10	2	1	41	2	6	7	15	12	8	38	4	7	10	24	15	21	10	7	27	1	13	13	4	4	23	3	3	3	19	1	29	89	47	56	63	27	59	31	70	28	50	50	44	95	15	11									
		6.45%	2.96%	7.45%	7.52%	7.41%	5.49%	1.65%	6.10%	11.53%	8.16%	3.02%	15.70%	1.19%	5.35%	3.57%	2.75%	5.31%	8.66%	2.83%	5.00%	1.54%	6.71%	1.54%	12.00%	2.15%	5.86%	4.05%	9.09%	7.90%	1.78%	4.32%	5.46%	9.30%	5.19%	7.66%	8.40%	11.67%	10.47%	0.60%	12.38%	4.25%	17.39%	19.05%	12.71%	3.61%	5.45%	11.54%	5.85%	1.03%	8.26%	7.37%	4.93%	6.53%	5.73%	5.59%	6.21%	5.90%	9.17%	7.45%	6.70%	6.59%	6.04%	6.99%	5.07%	5.53%									
20	Зюганов Геннадий Андреевич	6218	36	119	102	224	33	51	27	107	22	90	42	19	128	37	71	57	21	88	16	15	242	38	21	70	67	93	27	130	89	40	49	43	66	102	29	21	77	31	31	102	3	6	33	27	5	10	88	43	99	316	263	219	324	127	306	140	196	104	175	246	226	432	101	56									
		28.51%	26.67%	24.64%	33.33%	32.56%	36.26%	42.15%	32.93%	25.18%	22.45%	24.73%	17.36%	22.62%	34.22%	44.05%	24.40%	23.27%	16.54%	24.93%	40.00%	23.08%	39.61%	29.23%	42.00%	21.47%	26.17%	31.42%	30.68%	27.03%	39.56%	24.69%	26.78%	16.67%	22.84%	37.23%	24.37%	35.00%	29.84%	18.56%	29.52%	33.33%	13.04%	28.57%	18.23%	32.53%	9.09%	38.46%	27.08%	44.33%	28.21%	26.16%	27.57%	25.52%	29.45%	26.29%	32.21%	26.67%	25.69%	27.66%	23.46%	32.41%	31.04%	31.79%	34.12%	28.14%									
21	Миронов Сергей Михайлович	786	10	21	14	21	0	5	3	12	2	13	16	7	10	2	9	7	6	12	1	0	8	0	1	7	6	12	4	17	2	5	5	10	5	7	1	3	15	10	4	14	0	0	9	5	3	1	12	2	9	45	38	37	30	19	35	33	23	10	30	40	24	61	8	5									
		3.60%	7.41%	4.35%	4.58%	3.05%	0.00%	4.13%	3.66%	2.82%	2.04%	3.57%	6.61%	8.33%	2.67%	2.38%	3.09%	2.86%	4.72%	3.40%	2.50%	0.00%	1.31%	0.00%	2.00%	2.15%	2.34%	4.05%	4.55%	3.53%	0.89%	3.09%	2.73%	3.88%	1.73%	2.55%	0.84%	5.00%	5.81%	5.99%	3.81%	4.58%	0.00%	0.00%	4.97%	6.02%	5.45%	3.85%	3.69%	2.06%	2.56%	3.73%	3.98%	4.31%	2.73%	3.93%	3.68%	6.29%	3.01%	2.66%	4.02%	5.27%	3.30%	4.49%	2.70%	2.51%									
22	Прохоров Михаил Дмитриевич	930	7	27	11	28	0	0	1	8	2	11	15	1	8	1	12	8	0	7	1	3	29	3	0	14	17	8	4	28	15	5	8	11	8	9	3	0	10	4	2	16	2	0	10	1	2	1	13	1	7	60	48	30	53	34	36	20	41	15	46	43	40	68	5	9									
		4.26%	5.19%	5.59%	3.59%	4.07%	0.00%	0.00%	1.22%	1.88%	2.04%	3.02%	6.20%	1.19%	2.14%	1.19%	4.12%	3.27%	0.00%	1.98%	2.50%	4.62%	4.75%	2.31%	0.00%	4.29%	6.64%	2.70%	4.55%	5.82%	6.67%	3.09%	4.37%	4.26%	2.77%	3.28%	2.52%	0.00%	3.88%	2.40%	1.90%	5.23%	8.70%	0.00%	5.52%	1.20%	3.64%	3.85%	4.00%	1.03%	1.99%	4.97%	5.03%	3.50%	4.82%	7.04%	3.79%	3.81%	5.37%	3.99%	6.17%	5.67%	5.49%	5.00%	1.69%	4.52%									
23	Путин Владимир Владимирович	12255	78	276	153	359	51	60	46	247	64	232	127	56	205	40	188	158	87	234	19	46	283	83	22	226	147	166	45	262	112	103	111	164	195	131	74	29	128	118	55	158	14	11	104	46	42	11	192	48	206	685	549	506	620	275	501	297	428	217	435	377	388	685	164	116									
		56.19%	57.78%	57.14%	50.00%	52.18%	56.04%	49.59%	56.10%	58.12%	65.31%	63.74%	52.48%	66.67%	54.81%	47.62%	64.60%	64.49%	68.50%	66.29%	47.50%	70.77%	46.32%	63.85%	44.00%	69.33%	57.42%	56.08%	51.14%	54.47%	49.78%	63.58%	60.66%	63.57%	67.47%	47.81%	62.18%	48.33%	49.61%	70.66%	52.38%	51.63%	60.87%	52.38%	57.46%	55.42%	76.36%	42.31%	59.08%	49.48%	58.69%	56.71%	57.55%	58.97%	56.36%	56.94%	52.74%	56.57%	56.09%	57.71%	58.31%	49.67%	53.30%	50.40%	55.41%	58.29%									
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
