Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Островская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280					
1	"Число избирателей, внесенных в списки избирателей"	28222	1909	1145	590	225	182	1747	2046	1831	2135	2023	1719	526	1205	229	1876	2363	329	283	258	271	326	330	254	533	130	113	479	289	200	237	227	559	271	492	153	323	203	211					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	28277	1900	1100	589	231	179	1741	2043	1837	2108	2024	1710	543	1210	224	1893	2379	336	301	252	269	322	325	265	557	144	128	494	302	198	231	227	582	277	454	153	327	215	207					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15137	1206	790	255	96	87	777	1294	1070	1273	1028	891	140	695	92	1141	1339	84	67	89	102	109	137	144	277	40	52	282	130	76	130	115	283	156	298	31	141	112	108					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2475	24	34	15	42	53	69	35	57	89	98	68	175	20	25	11	32	109	113	76	70	91	108	49	78	47	41	31	79	72	28	48	116	50	87	120	104	48	63					
6	Число погашенных избирательных бюллетеней	10665	670	276	319	93	39	895	714	710	746	898	751	228	495	107	741	1008	143	121	87	97	122	80	72	202	57	35	181	93	50	73	64	183	71	69	2	82	55	36					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2475	24	34	15	42	53	69	35	57	89	98	68	175	20	25	11	32	109	113	76	70	91	108	49	78	47	41	31	79	72	28	48	116	50	87	120	104	48	63					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15134	1206	790	255	96	87	777	1294	1070	1272	1028	890	140	695	92	1140	1339	84	67	89	102	109	137	144	277	40	52	282	130	76	130	115	283	156	298	31	141	112	108					
9	Число недействительных избирательных бюллетеней	170	16	11	8	1	1	9	9	10	11	16	14	0	6	2	16	15	0	1	1	0	1	0	1	5	0	0	2	0	0	1	1	4	0	3	1	2	0	2					
10	Число действительных избирательных бюллетеней	17439	1214	813	262	137	139	837	1320	1117	1350	1110	944	315	709	115	1135	1356	193	179	164	172	199	245	192	350	87	93	311	209	148	157	162	395	206	382	150	243	160	169					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	630	53	40	15	7	15	15	25	25	25	15	15	15	30	15	25	60	10	10	10	5	5	5	15	25	5	25	10	5	5	5	5	40	10	10	5	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	469	43	37	5	5	7	9	24	18	24	11	7	15	22	15	25	36	8	8	6	0	2	5	12	21	3	11	8	5	5	2	2	31	7	7	1	10	7	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	270	13	11	3	3	5	9	21	22	12	11	12	9	21	2	18	6	3	3	2	2	7	4	4	7	2	4	6	1	1	3	5	16	3	7	0	4	2	6					
14	Число погашенных неиспользованных открепительных удостоверений	161	10	3	10	2	8	6	1	7	1	4	8	0	8	0	0	24	2	2	4	5	3	0	3	4	2	14	2	0	0	3	3	9	3	3	4	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	64	0	0	0	1	0	1	2	0	1	1	0	1	1	2	1	3	0	2	0	0	0	0	0	12	11	9	1	0	0	0	0	1	4	9	1	0	0	0					
