Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Мелекесская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300									
1	Число избирателей, включенных в список избирателей	30649	2485	1090	1680	178	2143	1334	1537	446	293	81	783	483	290	1052	568	339	127	1494	474	116	2512	267	258	261	258	397	274	613	1121	851	704	128	177	60	232	769	177	255	457	195	94	64	993	58	773	796	484	253	175									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26250	2100	1000	1450	172	1728	1000	1100	400	250	76	724	400	250	950	500	300	115	1135	450	110	1890	250	250	250	250	350	250	500	1010	790	680	120	150	55	195	730	170	230	420	160	90	55	845	60	740	700	450	225	175									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17925	1464	624	1000	146	1162	719	922	271	142	52	485	315	165	586	332	219	99	892	280	90	1464	180	172	146	162	229	166	366	786	644	429	72	128	43	108	373	101	153	208	114	61	41	575	51	304	382	251	139	112									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2580	231	119	133	10	94	57	36	35	36	11	60	47	16	93	58	28	9	152	75	3	171	15	18	17	19	53	44	42	65	65	59	19	6	10	56	71	27	34	72	18	14	5	109	7	108	76	47	10	20									
6	Число погашенных избирательных бюллетеней	5745	405	257	317	16	472	224	142	94	72	13	179	38	69	271	110	53	7	91	95	17	255	55	60	87	69	68	40	92	159	81	192	29	16	2	31	286	42	43	140	28	15	9	161	2	328	242	152	76	43									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2580	231	119	133	10	94	57	36	35	36	11	60	47	16	93	58	28	9	152	75	3	171	15	18	17	19	53	44	42	65	65	59	19	6	10	56	71	27	34	72	18	14	5	109	7	108	76	47	10	20									
8	Число бюллетеней в стационарных ящиках для голосования	17921	1464	624	1000	146	1162	719	922	271	142	52	485	315	165	586	332	219	99	892	280	90	1464	180	172	145	162	228	166	366	784	644	429	72	128	43	108	373	101	153	208	114	61	41	575	51	304	382	251	139	112									
9	Число недействительных избирательных бюллетеней	190	16	5	19	2	15	5	13	5	1	1	2	5	3	3	4	1	0	15	3	0	15	3	0	1	1	2	2	6	3	5	5	0	1	0	0	4	2	1	1	4	0	2	5	0	3	3	2	1	0									
10	Число действительных избирательных бюллетеней	20311	1679	738	1114	154	1241	771	945	301	177	62	543	357	178	676	386	246	108	1029	352	93	1620	192	190	161	180	279	208	402	846	704	483	91	133	53	164	440	126	186	279	128	75	44	679	58	409	455	296	148	132									
11	Число полученных открепительных  удостоверений	1456	80	50	50	40	38	39	29	10	20	15	30	10	15	65	25	25	10	65	60	30	115	10	18	5	10	10	10	15	60	70	56	15	15	10	15	28	5	10	15	3	10	5	50	20	50	25	30	15	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1453	80	50	50	40	38	39	29	10	20	15	30	10	15	65	25	25	10	65	60	30	115	10	18	5	10	10	10	14	60	70	56	15	15	10	15	28	5	10	15	3	10	5	50	20	50	23	30	15	50									
13	Число избирателей, проголосовавших по открепительным удостоверениям	563	12	16	21	8	11	14	26	6	15	5	12	5	5	8	11	8	12	42	14	3	38	7	4	3	7	5	4	8	14	59	17	6	23	5	4	6	3	2	7	11	5	10	19	11	2	12	8	7	2									
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	1	0	2	1	1	0	2	0	0	0	0	1	0	2	2	0	1	21	0	1	1	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
