Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    район Крылатское																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №2588	УИК №2589	УИК №2590									
1	"Число избирателей, включенных в список избирателей"	54039	2640	2834	2767	2638	3139	2287	1774	2117	2543	2612	2190	2738	2631	2597	2889	2850	2757	1982	2429	2118	2062	1445									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42750	2110	2110	2000	2100	2300	1810	1500	1700	2300	2000	1700	2100	2100	2100	2300	2210	2200	1600	2000	1710	1700	1100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31672	1530	1672	1394	1652	1865	1326	1011	1212	1988	1572	1283	1620	1480	1522	1521	1646	1511	1209	1409	1298	1193	758									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	969	55	35	46	76	49	40	50	37	33	34	33	46	55	43	40	51	65	49	26	23	54	29									
6	Число погашенных избирательных бюллетеней	10107	525	403	560	372	384	444	439	451	279	394	384	434	565	535	739	513	624	342	565	389	453	313									
7	Число избирательных бюллетеней в переносных ящиках для голосования	968	55	35	46	76	49	40	50	37	33	34	33	46	55	43	40	51	64	49	26	23	54	29									
8	Число бюллетеней в стационарных ящиках для голосования	31635	1530	1669	1391	1652	1865	1324	1011	1212	1987	1567	1283	1616	1480	1522	1515	1646	1509	1208	1405	1292	1193	758									
9	Число недействительных избирательных бюллетеней	524	16	24	23	38	30	39	11	15	18	16	16	35	52	21	26	20	28	14	14	33	23	12									
10	Число действительных избирательных бюллетеней	32079	1569	1680	1414	1690	1884	1325	1050	1234	2002	1585	1300	1627	1483	1544	1529	1677	1545	1243	1417	1282	1224	775									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	381	19	19	20	17	24	22	13	8	17	16	16	17	18	23	11	17	20	24	12	36	8	4									
		1.17%	1.20%	1.12%	1.39%	0.98%	1.25%	1.61%	1.23%	0.64%	0.84%	0.99%	1.22%	1.02%	1.17%	1.47%	0.71%	1.00%	1.27%	1.91%	0.84%	2.74%	0.64%	0.51%									
14	Грудинин Павел Николаевич	4102	171	229	180	212	245	163	131	154	224	182	178	204	184	202	205	223	213	164	171	208	161	98									
		12.58%	10.79%	13.44%	12.53%	12.27%	12.80%	11.95%	12.35%	12.33%	11.09%	11.37%	13.53%	12.27%	11.99%	12.91%	13.18%	13.14%	13.54%	13.05%	11.95%	15.82%	12.91%	12.45%									
15	Жириновский Владимир Вольфович	1261	65	68	47	63	75	67	52	41	120	58	32	66	67	55	47	59	48	52	40	41	68	30									
		3.87%	4.10%	3.99%	3.27%	3.65%	3.92%	4.91%	4.90%	3.28%	5.94%	3.62%	2.43%	3.97%	4.36%	3.51%	3.02%	3.48%	3.05%	4.14%	2.80%	3.12%	5.45%	3.81%									
16	Путин Владимир Владимирович	22660	1125	1176	979	1219	1373	926	732	873	1495	1104	900	1128	1032	1060	1072	1188	1087	878	1025	880	883	525									
		69.50%	70.98%	69.01%	68.13%	70.54%	71.73%	67.89%	68.99%	69.90%	74.01%	68.96%	68.39%	67.87%	67.23%	67.73%	68.94%	70.01%	69.10%	69.85%	71.63%	66.92%	70.81%	66.71%									
17	Собчак Ксения Анатольевна	1600	88	93	76	87	72	54	57	49	88	104	57	93	73	88	87	78	83	58	70	47	43	55									
		4.91%	5.55%	5.46%	5.29%	5.03%	3.76%	3.96%	5.37%	3.92%	4.36%	6.50%	4.33%	5.60%	4.76%	5.62%	5.59%	4.60%	5.28%	4.61%	4.89%	3.57%	3.45%	6.99%									
18	Сурайкин Максим Александрович	215	4	11	9	16	7	8	2	6	15	10	10	8	13	14	14	12	6	12	10	13	10	5									
		0.66%	0.25%	0.65%	0.63%	0.93%	0.37%	0.59%	0.19%	0.48%	0.74%	0.62%	0.76%	0.48%	0.85%	0.89%	0.90%	0.71%	0.38%	0.95%	0.70%	0.99%	0.80%	0.64%									
19	Титов Борис Юрьевич	667	35	33	47	26	30	33	12	34	19	35	33	37	35	44	37	32	37	20	30	22	18	18									
		2.05%	2.21%	1.94%	3.27%	1.50%	1.57%	2.42%	1.13%	2.72%	0.94%	2.19%	2.51%	2.23%	2.28%	2.81%	2.38%	1.89%	2.35%	1.59%	2.10%	1.67%	1.44%	2.29%									
20	Явлинский Григорий Алексеевич	1193	62	51	56	50	58	52	51	69	24	76	74	74	61	58	56	68	51	35	59	35	33	40									
		3.66%	3.91%	2.99%	3.90%	2.89%	3.03%	3.81%	4.81%	5.52%	1.19%	4.75%	5.62%	4.45%	3.97%	3.71%	3.60%	4.01%	3.24%	2.78%	4.12%	2.66%	2.65%	5.08%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
