Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Сальская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560					
1	"Число избирателей, включенных в списки избирателей"	85584	2644	2164	2527	2880	2280	2639	2152	2419	2211	2347	2241	2494	2406	2312	2510	2666	2566	2382	2293	2339	287	1562	665	1232	861	1173	1573	712	2292	849	723	531	745	1544	1551	1054	273	1690	428	817	1518	424	669	666	922	2020	1707	2274	2314	779	946	425	494	137	277	265	713					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	79544	2388	2163	2553	2882	2046	2345	1953	2166	2008	2280	2096	2274	2173	2303	2277	2399	2373	2151	2065	2127	300	1548	671	1255	875	1130	1425	703	2072	779	680	462	672	1410	1479	992	246	1561	384	808	1404	393	606	607	827	1800	1498	2042	2163	745	837	382	481	133	240	239	673					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	70395	2220	1989	2382	2071	1923	1258	1868	1645	1942	2042	1868	2055	2088	2166	2199	2255	2213	1969	1895	1984	58	1442	590	1131	752	971	1244	566	1789	719	594	365	605	1174	1339	861	229	1443	318	719	1313	361	589	577	760	1224	1339	1851	2048	717	746	375	450	133	224	186	561					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5442	159	67	121	502	121	92	62	56	56	118	81	96	59	57	77	144	91	160	147	95	223	51	40	43	32	147	168	87	283	54	66	62	58	159	99	100	17	118	66	63	91	27	17	30	43	249	157	186	92	15	63	7	5	0	16	53	94					
6	Число погашенных избирательных бюллетеней	3707	9	107	50	309	2	995	23	465	10	120	147	123	26	80	1	0	69	22	23	48	19	55	41	81	91	12	13	50	0	6	20	35	9	77	41	31	0	0	0	26	0	5	0	0	24	327	2	5	23	13	28	0	26	0	0	0	18					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5442	159	67	121	502	121	92	62	56	56	118	81	96	59	57	77	144	91	160	147	95	223	51	40	43	32	147	168	87	283	54	66	62	58	159	99	100	17	118	66	63	91	27	17	30	43	249	157	186	92	15	63	7	5	0	16	53	94					
8	Число бюллетеней в стационарных ящиках для голосования	70389	2220	1989	2382	2071	1923	1258	1868	1645	1942	2042	1868	2055	2082	2166	2199	2255	2213	1969	1895	1984	58	1442	590	1131	752	971	1244	566	1789	719	594	365	605	1174	1339	861	229	1443	318	719	1313	361	589	577	760	1224	1339	1851	2048	717	746	375	450	133	224	186	561					
9	Число недействительных избирательных бюллетеней	307	14	3	0	10	16	22	21	3	3	0	0	5	7	0	0	0	11	2	10	13	1	4	0	4	0	0	0	0	2	12	0	0	8	9	0	15	15	0	0	2	4	5	0	0	0	57	11	5	2	0	6	0	0	0	0	0	5					
10	Число действительных избирательных бюллетеней	75524	2365	2053	2503	2563	2028	1328	1909	1698	1995	2160	1949	2146	2134	2223	2276	2399	2293	2127	2032	2066	280	1489	630	1170	784	1118	1412	653	2070	761	660	427	655	1324	1438	946	231	1561	384	780	1400	383	606	607	803	1416	1485	2032	2138	732	803	382	455	133	240	239	650					
11	Число полученных открепительных  удостоверений	1255	30	45	30	40	30	40	30	40	40	30	30	30	40	30	30	30	30	30	30	30	0	15	10	15	25	15	25	10	30	15	10	10	10	15	15	15	10	40	10	15	25	10	10	10	10	45	25	30	30	10	10	10	10	10	10	15	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	873	24	31	24	32	22	33	27	33	30	12	22	29	33	23	30	25	28	20	12	15	0	11	8	15	18	10	17	5	23	9	2	7	6	12	15	8	2	40	10	12	25	10	5	4	10	24	12	12	11	6	10	4	1	0	0	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	559	11	3	14	19	21	18	23	42	12	3	12	33	8	15	17	25	19	5	17	5	93	5	2	9	5	1	4	3	6	3	3	3	2	5	4	3	2	7	0	5	7	3	2	3	7	14	8	3	4	4	3	3	5	0	0	2	4					
14	Число неиспользованных открепительных удостоверений	382	6	14	6	8	8	7	3	7	10	18	8	1	7	7	0	5	2	10	18	15	0	4	2	0	7	5	8	5	7	6	8	3	4	3	0	7	8	0	0	3	0	0	5	6	0	21	13	18	19	4	0	6	9	10	10	13	8					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	20	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	370	15	4	0	7	14	14	13	4	7	2	12	13	2	12	6	19	9	5	8	18	0	6	2	3	5	4	5	5	22	5	3	1	4	11	2	5	0	15	0	6	7	2	2	3	4	18	10	4	11	0	4	4	0	0	1	0	12					
		0.49%	0.63%	0.19%	0.00%	0.27%	0.68%	1.04%	0.67%	0.24%	0.35%	0.09%	0.62%	0.60%	0.09%	0.54%	0.26%	0.79%	0.39%	0.23%	0.39%	0.87%	0.00%	0.40%	0.32%	0.26%	0.64%	0.36%	0.35%	0.77%	1.06%	0.65%	0.45%	0.23%	0.60%	0.83%	0.14%	0.52%	0.00%	0.96%	0.00%	0.77%	0.50%	0.52%	0.33%	0.49%	0.50%	1.22%	0.67%	0.20%	0.51%	0.00%	0.49%	1.05%	0.00%	0.00%	0.42%	0.00%	1.83%					
19	Жириновский Владимир Вольфович	2940	170	37	46	189	89	123	104	26	53	17	110	81	23	41	22	108	169	19	43	134	4	55	25	36	84	24	28	13	52	63	28	14	31	68	26	34	23	65	10	51	23	13	3	12	13	115	55	44	116	12	73	10	39	7	9	5	53					
		3.88%	7.15%	1.80%	1.84%	7.35%	4.35%	9.11%	5.39%	1.53%	2.65%	0.79%	5.64%	3.77%	1.07%	1.84%	0.97%	4.50%	7.34%	0.89%	2.11%	6.45%	1.42%	3.68%	3.97%	3.07%	10.71%	2.15%	1.98%	1.99%	2.51%	8.15%	4.24%	3.28%	4.68%	5.10%	1.81%	3.54%	9.35%	4.16%	2.60%	6.52%	1.64%	3.35%	0.50%	1.98%	1.62%	7.81%	3.68%	2.16%	5.42%	1.64%	9.02%	2.62%	8.57%	5.26%	3.75%	2.09%	8.09%					
20	Зюганов Геннадий Андреевич	5955	357	62	330	265	106	393	245	66	116	89	186	302	62	58	239	94	157	87	42	208	4	61	23	64	68	41	50	15	103	72	22	27	40	80	37	30	12	30	16	31	100	39	7	18	56	356	144	230	363	61	119	18	22	4	12	5	111					
