Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Нижнетавдинская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
1	"Число избирателей, внесенных в списки"	17037	376	161	165	539	131	145	455	545	213	244	1093	811	321	386	351	232	325	439	122	2522	1635	947	185	179	240	259	228	384	182	169	87	138	446	766	268	187	255	150	626	130					
2	"Число бюллетеней, полученных участковыми комиссиями"	17198	381	165	165	538	136	146	463	616	215	260	1157	782	313	383	346	222	413	429	122	2519	1631	924	184	177	240	255	224	372	183	168	87	140	449	755	265	192	261	158	629	133					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	10888	245	131	110	252	63	145	254	369	77	194	557	415	195	237	221	159	257	337	101	1575	863	532	139	109	169	189	174	336	135	129	63	108	376	483	188	146	192	89	479	95					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1543	0	0	0	122	32	0	58	85	136	21	195	66	20	58	59	29	68	45	5	84	54	39	14	18	12	11	0	7	10	0	5	4	37	78	13	9	27	36	56	30					
6	Число погашенных бюллетеней	4767	136	34	55	164	41	1	151	162	2	45	405	301	98	88	66	34	88	47	16	860	714	353	31	50	59	55	50	29	38	39	19	28	36	194	64	37	42	33	94	8					
7	Число бюллетеней в переносных ящиках для голосования	1550	0	0	0	122	32	7	58	85	136	21	195	66	20	58	59	29	68	45	5	84	54	39	14	18	12	11	0	7	10	0	5	4	37	78	13	9	27	36	56	30					
8	Число бюллетеней в стационарных ящиках для голосования	10881	245	131	110	252	63	138	254	369	77	194	557	415	195	237	221	159	257	337	101	1575	863	532	139	109	169	189	174	336	135	129	63	108	376	483	188	146	192	89	479	95					
9	Число недействительных бюллетеней	140	6	0	0	7	0	0	4	9	0	0	1	16	3	0	6	0	2	4	2	14	21	0	0	2	4	0	1	6	5	0	1	2	2	8	0	2	3	4	4	1					
10	Число действительных бюллетеней	12291	239	131	110	367	95	145	308	445	213	215	751	465	212	295	274	188	323	378	104	1645	896	571	153	125	177	200	173	337	140	129	67	110	411	553	201	153	216	121	531	124					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	262	5	2	2	7	2	2	7	8	2	3	19	13	6	6	5	4	4	7	2	41	23	15	4	3	3	4	3	5	3	2	2	2	6	13	6	3	2	4	10	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	108	1	1	0	2	1	0	0	2	0	3	2	2	0	1	1	0	0	3	0	30	15	9	0	1	3	2	0	3	0	0	0	0	4	13	1	2	2	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	67	0	0	1	1	1	1	0	0	1	0	3	1	5	1	0	3	0	3	0	6	6	4	2	2	1	1	2	1	1	1	1	1	7	4	2	1	1	1	0	1					
14	Число погашенных открепительных удостоверений	154	4	1	2	5	1	2	7	6	2	0	17	11	6	5	4	4	4	4	2	11	8	6	4	2	0	2	3	2	3	2	2	2	2	0	5	1	0	0	10	2					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	168	3	2	0	10	0	0	10	10	2	1	9	10	0	4	5	3	5	5	2	31	9	0	0	0	3	6	10	5	0	0	0	1	2	1	2	5	4	1	7	0					
		1.35%	1.22%	1.52%	0.0%	2.67%	0.0%	0.0%	3.20%	2.20%	0.93%	0.46%	1.19%	2.07%	0.0%	1.35%	1.78%	1.59%	1.53%	1.30%	1.88%	1.86%	0.98%	0.0%	0.0%	0.0%	1.65%	3.0%	5.74%	1.45%	0.0%	0.0%	0.0%	0.89%	0.48%	0.17%	0.99%	3.22%	1.82%	0.8%	1.30%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	99	3	0	0	5	0	0	5	3	2	0	13	7	3	1	2	8	0	0	0	20	4	0	0	0	1	2	2	0	0	0	0	0	3	3	9	0	0	0	0	3					
		0.79%	1.22%	0.0%	0.0%	1.33%	0.0%	0.0%	1.60%	0.66%	0.93%	0.0%	1.72%	1.45%	1.39%	0.33%	0.71%	4.25%	0.0%	0.0%	0.0%	1.20%	0.43%	0.0%	0.0%	0.0%	0.55%	1.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.53%	4.47%	0.0%	0.0%	0.0%	0.0%	2.4%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	151	2	2	1	6	0	0	3	6	2	2	7	10	0	0	4	2	3	6	0	25	15	4	2	1	4	2	2	6	1	3	0	1	2	6	9	1	6	1	3	1					
		1.21%	0.81%	1.52%	0.90%	1.60%	0.0%	0.0%	0.96%	1.32%	0.93%	0.93%	0.93%	2.07%	0.0%	0.0%	1.42%	1.06%	0.92%	1.57%	0.0%	1.50%	1.63%	0.70%	1.30%	0.78%	2.20%	1.0%	1.14%	1.74%	0.68%	2.32%	0.0%	0.89%	0.48%	1.06%	4.47%	0.64%	2.73%	0.8%	0.56%	0.8%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	118	1	0	0	5	0	0	2	4	0	1	12	5	1	4	0	2	2	3	2	33	13	0	0	0	2	0	3	0	0	0	0	1	1	6	5	1	0	5	3	1					
		0.94%	0.40%	0.0%	0.0%	1.33%	0.0%	0.0%	0.64%	0.88%	0.0%	0.46%	1.59%	1.03%	0.46%	1.35%	0.0%	1.06%	0.61%	0.78%	1.88%	1.98%	1.41%	0.0%	0.0%	0.0%	1.10%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.89%	0.24%	1.06%	2.48%	0.64%	0.0%	4.0%	0.56%	0.8%					
22	"5. ""За Русь Святую"""	42	0	2	0	8	1	0	1	1	0	1	1	2	3	0	0	0	0	2	0	5	0	2	1	1	0	0	0	1	0	1	3	0	0	0	0	2	2	0	2	0					
		0.33%	0.0%	1.52%	0.0%	2.13%	1.05%	0.0%	0.32%	0.22%	0.0%	0.46%	0.13%	0.41%	1.39%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.30%	0.0%	0.35%	0.65%	0.78%	0.0%	0.0%	0.0%	0.29%	0.0%	0.77%	4.41%	0.0%	0.0%	0.0%	0.0%	1.29%	0.91%	0.0%	0.37%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	0	1	0	0	0	0	2	0	0	1	1	1	0	1	0	1	0	1	3	1	4	0	0	2	1	0	0	0	2	0	0	0	1	1	0	1	0	1	0					
		0.20%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.13%	0.20%	0.46%	0.0%	0.35%	0.0%	0.30%	0.0%	0.94%	0.18%	0.10%	0.70%	0.0%	0.0%	1.10%	0.5%	0.0%	0.0%	0.0%	1.55%	0.0%	0.0%	0.0%	0.17%	0.49%	0.0%	0.45%	0.0%	0.18%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	0	0	0	2	0	1	0	1	0	2	4	1	1	0	1	0	0	0	0	6	2	0	1	0	2	1	2	2	0	0	0	0	1	0	0	0	2	0	2	0					
		0.27%	0.0%	0.0%	0.0%	0.53%	0.0%	0.68%	0.0%	0.22%	0.0%	0.93%	0.53%	0.20%	0.46%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.36%	0.21%	0.0%	0.65%	0.0%	1.10%	0.5%	1.14%	0.58%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.91%	0.0%	0.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	0	0	1	1	0	0	2	0	0	0	1	1	2	0	0	1	0	1	0	2	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.15%	0.0%	0.0%	0.90%	0.26%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.13%	0.20%	0.93%	0.0%	0.0%	0.53%	0.0%	0.26%	0.0%	0.12%	0.21%	0.17%	0.0%	0.0%	0.55%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.05%	0.0%	0.76%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	315	29	2	1	11	1	0	13	8	10	2	8	13	7	7	6	1	5	9	1	47	26	12	6	4	7	1	2	8	0	5	2	0	0	7	6	3	10	13	14	8					
		2.53%	11.83%	1.52%	0.90%	2.94%	1.05%	0.0%	4.16%	1.76%	4.69%	0.93%	1.06%	2.70%	3.25%	2.37%	2.14%	0.53%	1.53%	2.35%	0.94%	2.83%	2.83%	2.10%	3.92%	3.14%	3.86%	0.5%	1.14%	2.33%	0.0%	3.87%	2.94%	0.0%	0.0%	1.24%	2.98%	1.93%	4.56%	10.4%	2.61%	6.4%					
28	"11. ""Истинные патриоты России"""	18	0	0	0	0	0	2	0	0	0	0	8	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.10%	0.17%	0.65%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	599	6	4	1	28	8	8	11	12	6	11	34	13	21	17	10	9	19	39	5	97	55	26	3	7	10	19	14	24	1	21	5	3	3	8	6	5	6	3	20	1					
		4.81%	2.44%	3.05%	0.90%	7.48%	8.42%	5.51%	3.52%	2.64%	2.81%	5.11%	4.52%	2.70%	9.76%	5.76%	3.57%	4.78%	5.84%	10.20%	4.71%	5.84%	5.99%	4.55%	1.96%	5.51%	5.52%	9.5%	8.04%	6.99%	0.68%	16.27%	7.35%	2.67%	0.72%	1.42%	2.98%	3.22%	2.73%	2.4%	3.73%	0.8%					
30	"13. ""Демократическая партия России"""	23	0	0	0	1	0	0	0	0	0	0	1	2	4	1	0	0	0	1	1	5	0	2	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.41%	1.86%	0.33%	0.0%	0.0%	0.0%	0.26%	0.94%	0.30%	0.0%	0.35%	0.65%	0.0%	0.55%	0.5%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	0	0	0	0	0	0	1	1	0	0	5	3	0	0	1	0	1	1	0	2	3	1	0	0	0	5	1	1	0	0	0	1	1	1	0	0	0	2	0	0					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.22%	0.0%	0.0%	0.66%	0.62%	0.0%	0.0%	0.35%	0.0%	0.30%	0.26%	0.0%	0.12%	0.32%	0.17%	0.0%	0.0%	0.0%	2.5%	0.57%	0.29%	0.0%	0.0%	0.0%	0.89%	0.24%	0.17%	0.0%	0.0%	0.0%	1.6%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	1	0	6	0	0	0	0	0	0	0	4	0	0	1	0					
		0.15%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.21%	0.0%	0.65%	0.0%	0.0%	0.5%	0.0%	1.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.58%	0.0%	0.0%	0.18%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	305	6	1	1	2	2	2	1	10	0	2	19	11	7	4	7	2	0	5	2	90	37	20	3	2	0	4	12	2	1	2	1	3	3	12	6	0	5	3	14	1					
		2.45%	2.44%	0.76%	0.90%	0.53%	2.10%	1.37%	0.32%	2.20%	0.0%	0.93%	2.52%	2.28%	3.25%	1.35%	2.49%	1.06%	0.0%	1.30%	1.88%	5.42%	4.03%	3.50%	1.96%	1.57%	0.0%	2.0%	6.89%	0.58%	0.68%	1.55%	1.47%	2.67%	0.72%	2.13%	2.98%	0.0%	2.28%	2.4%	2.61%	0.8%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	5	1	1	1	0	0	1	3	1	0	1	0	0	0	2	1	0	2	1	2	1					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.39%	0.20%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.10%	0.17%	0.65%	0.0%	0.0%	0.5%	1.72%	0.29%	0.0%	0.77%	0.0%	0.0%	0.0%	0.35%	0.49%	0.0%	0.91%	0.8%	0.37%	0.8%					
35	"18. ""ЛДПР"""	1074	22	28	11	35	17	4	32	21	2	11	63	53	22	28	15	23	11	25	4	186	107	78	17	14	29	16	16	10	6	29	8	6	3	10	25	12	20	6	36	13					
