Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    Уярская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077									
1	"Число избирателей, включенных в список избирателей"	16492	756	889	864	1110	963	1052	996	857	509	653	686	849	701	572	71	167	84	122	669	52	215	504	63	154	261	145	633	180	191	757	307	135	325									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17300	840	960	890	1150	1000	1100	1000	925	540	680	720	870	800	600	69	155	102	126	670	80	220	550	70	155	275	150	620	165	250	800	310	128	330									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	12	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8323	426	408	391	542	439	457	505	328	164	280	293	443	415	265	47	87	48	66	358	27	91	262	44	91	131	96	388	150	141	438	173	77	252									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	552	28	56	8	8	17	10	27	14	5	36	41	9	32	28	3	6	5	14	26	13	14	24	0	4	11	0	33	5	21	18	16	5	15									
6	Число погашенных избирательных бюллетеней	8413	386	496	491	600	544	633	468	583	371	364	386	418	349	302	19	62	46	46	286	40	115	264	26	60	133	54	199	10	88	344	121	46	63									
7	Число избирательных бюллетеней в переносных ящиках для голосования	564	28	56	8	8	17	10	27	14	5	36	41	9	36	33	3	6	8	14	26	13	14	24	0	4	11	0	33	5	21	18	16	5	15									
8	Число бюллетеней в стационарных ящиках для голосования	8313	426	408	391	542	439	457	505	328	154	280	293	443	415	265	47	87	48	66	358	27	91	262	44	91	131	96	388	150	141	438	173	77	252									
9	Число недействительных избирательных бюллетеней	128	12	3	5	16	3	13	8	1	0	4	6	10	0	9	1	1	0	0	6	0	0	3	0	1	0	0	4	1	3	5	3	3	7									
10	Число действительных избирательных бюллетеней	8749	442	461	394	534	453	454	524	341	159	312	328	442	451	289	49	92	56	80	378	40	105	283	44	94	142	96	417	154	159	451	186	79	260									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	53	3	2	4	2	0	4	5	5	1	2	3	5	2	1	0	0	0	1	0	1	1	0	0	2	1	0	2	0	0	3	2	0	1									
		0.60%	0.66%	0.43%	1.00%	0.36%	0.00%	0.86%	0.94%	1.46%	0.63%	0.63%	0.90%	1.11%	0.44%	0.34%	0.00%	0.00%	0.00%	1.25%	0.00%	2.50%	0.95%	0.00%	0.00%	2.11%	0.70%	0.00%	0.48%	0.00%	0.00%	0.66%	1.06%	0.00%	0.37%									
14	Грудинин Павел Николаевич	1066	74	76	59	84	67	86	83	52	21	34	31	61	43	36	12	3	4	7	34	2	1	18	1	11	19	0	43	5	14	44	15	5	21									
		12.01%	16.30%	16.38%	14.79%	15.27%	14.69%	18.42%	15.60%	15.20%	13.21%	10.76%	9.28%	13.50%	9.53%	12.08%	24.00%	3.23%	7.14%	8.75%	8.85%	5.00%	0.95%	6.29%	2.27%	11.58%	13.38%	0.00%	10.21%	3.23%	8.64%	9.65%	7.94%	6.10%	7.87%									
