Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Кушвинская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103					
1	"Число избирателей, внесенных в список избирателей"	37823	154	1576	1802	1180	1624	2126	1651	1860	1789	88	1591	1577	2128	1046	1196	858	869	2114	1607	808	1355	1761	1818	1469	1900	1876					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	30510	130	1230	1500	950	1300	1700	1300	1500	1450	80	1300	1250	1700	850	950	700	700	1750	1300	650	1100	1450	1450	1200	1550	1470					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19060	48	665	992	461	980	1192	930	1041	957	35	884	776	1239	493	564	370	373	1088	641	296	659	961	935	756	912	812					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	866	16	48	42	32	42	30	52	34	34	16	43	44	28	34	11	13	48	43	29	30	24	29	30	19	30	65					
6	Число погашенных избирательных бюллетеней	10584	66	517	466	457	278	478	318	425	459	29	373	430	433	323	375	317	279	619	630	324	417	460	485	425	608	593					
7	Число избирательных бюллетеней в переносных ящиках для голосования	866	16	48	42	32	42	30	52	34	34	16	43	44	28	34	11	13	48	43	29	30	24	29	30	19	30	65					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19052	48	665	992	461	979	1192	930	1037	957	35	884	776	1239	490	564	370	373	1088	641	296	659	961	935	756	912	812					
9	Число недействительных избирательных бюллетеней	788	2	31	38	34	53	27	40	32	33	1	46	40	76	36	13	10	14	33	21	9	12	46	30	36	30	45					
10	Число действительных избирательных бюллетеней	19130	62	682	996	459	968	1195	942	1039	958	50	881	780	1191	488	562	373	407	1098	649	317	671	944	935	739	912	832					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	491	2	19	25	16	24	31	21	25	15	2	21	19	26	14	16	10	10	29	21	10	19	21	25	19	26	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	380	1	15	20	12	23	29	15	23	10	0	18	17	16	13	10	9	6	28	13	8	19	13	10	14	20	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	257	3	12	10	10	10	10	29	12	9	4	5	8	27	13	12	7	12	23	7	8	4	3	5	3	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	111	1	4	5	4	1	2	6	2	5	2	3	2	10	1	6	1	4	1	8	2	0	8	15	5	6	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4937	16	128	270	85	217	288	242	266	224	6	286	189	283	85	167	84	96	371	159	91	156	279	252	228	291	178					
		24.79%	25.00%	17.95%	26.11%	17.24%	21.25%	23.57%	24.64%	24.84%	22.60%	11.76%	30.85%	23.05%	22.34%	16.22%	29.04%	21.93%	22.80%	32.80%	23.73%	27.91%	22.84%	28.18%	26.11%	29.42%	30.89%	20.30%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3565	5	155	167	117	179	196	184	196	191	6	141	138	238	96	102	76	77	152	148	55	123	171	190	131	170	161					
		17.90%	7.81%	21.74%	16.15%	23.73%	17.53%	16.04%	18.74%	18.30%	19.27%	11.76%	15.21%	16.83%	18.78%	18.32%	17.74%	19.84%	18.29%	13.44%	22.09%	16.87%	18.01%	17.27%	19.69%	16.90%	18.05%	18.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	134	1	7	4	0	10	16	5	7	4	1	1	5	8	1	3	8	6	9	5	3	2	5	11	3	5	4					
		0.67%	1.56%	0.98%	0.39%	0.00%	0.98%	1.31%	0.51%	0.65%	0.40%	1.96%	0.11%	0.61%	0.63%	0.19%	0.52%	2.09%	1.43%	0.80%	0.75%	0.92%	0.29%	0.51%	1.14%	0.39%	0.53%	0.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3216	3	88	163	78	154	195	137	175	156	8	154	118	197	83	81	52	68	174	103	37	110	187	193	146	145	211					
		16.15%	4.69%	12.34%	15.76%	15.82%	15.08%	15.96%	13.95%	16.34%	15.74%	15.69%	16.61%	14.39%	15.55%	15.84%	14.09%	13.58%	16.15%	15.38%	15.37%	11.35%	16.11%	18.89%	20.00%	18.84%	15.39%	24.06%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	416	0	23	20	7	29	46	13	29	28	1	15	7	32	14	5	4	9	22	8	5	11	18	16	14	18	22					
		2.09%	0.00%	3.23%	1.93%	1.42%	2.84%	3.76%	1.32%	2.71%	2.83%	1.96%	1.62%	0.85%	2.53%	2.67%	0.87%	1.04%	2.14%	1.95%	1.19%	1.53%	1.61%	1.82%	1.66%	1.81%	1.91%	2.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6455	36	267	344	165	361	428	337	349	315	28	256	297	408	200	190	141	144	356	213	125	258	267	253	199	270	248					
		32.41%	56.25%	37.45%	33.27%	33.47%	35.36%	35.02%	34.32%	32.59%	31.79%	54.90%	27.62%	36.22%	32.20%	38.17%	33.04%	36.81%	34.20%	31.48%	31.79%	38.34%	37.77%	26.97%	26.22%	25.68%	28.66%	28.28%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	407	1	14	28	7	18	26	24	17	40	0	28	26	25	9	14	8	7	14	13	1	11	17	20	18	13	8					
		2.04%	1.56%	1.96%	2.71%	1.42%	1.76%	2.13%	2.44%	1.59%	4.04%	0.00%	3.02%	3.17%	1.97%	1.72%	2.43%	2.09%	1.66%	1.24%	1.94%	0.31%	1.61%	1.72%	2.07%	2.32%	1.38%	0.91%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
