Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Рыбинск, Волжская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323									
1	Число избирателей, включенных в список избирателей	85981	844	1914	1954	1886	1577	1519	1507	1779	1669	1675	1631	1395	1922	1550	1477	1577	1777	1884	1707	1891	1808	1616	1736	1551	1265	1170	1802	1340	1448	1653	1766	1871	1981	1771	1759	1636	1650	1595	1594	1596	1678	1440	1775	1375	1212	1183	1566	1452	1621	2010	1603	1502	1421	400									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78200	700	1700	1800	1800	1400	1400	1400	1700	1500	1500	1500	1200	1800	1400	1300	1400	1600	1700	1600	1800	1700	1500	1600	1400	1100	1000	1700	1200	1300	1500	1700	1700	1800	1600	1600	1500	1500	1500	1500	1500	1600	1300	1600	1300	1000	1000	1400	1300	1500	1800	1400	1300	1200	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51244	467	1120	1248	1108	1050	949	1021	1055	1028	893	870	711	1019	847	814	857	1028	1053	966	1126	1096	1038	1088	997	802	732	1112	790	869	1077	1104	1062	1140	1085	1027	985	1065	1009	1014	1015	1054	875	1096	838	791	729	991	817	911	1193	801	839	900	72									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2330	49	65	29	39	13	33	24	23	30	68	63	64	94	27	42	52	40	32	45	46	30	35	29	37	14	27	37	39	36	28	23	21	33	54	37	35	39	31	41	39	40	48	27	52	37	19	34	28	35	32	38	29	40	328									
6	Число погашенных избирательных бюллетеней	24626	184	515	523	653	337	418	355	622	442	539	567	425	687	526	444	491	532	615	589	628	574	427	483	366	284	241	551	371	395	395	573	617	627	461	536	480	396	460	445	446	506	377	477	410	172	252	375	455	554	575	561	432	260	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2330	49	65	29	39	13	33	24	23	30	68	63	64	94	27	42	52	40	32	45	46	30	35	29	37	14	27	37	39	36	28	23	21	33	54	37	35	39	31	41	39	40	48	27	52	37	19	34	28	35	32	38	29	40	328									
8	Число бюллетеней в стационарных ящиках для голосования	51222	467	1120	1246	1108	1050	949	1021	1054	1028	893	870	710	1019	846	814	857	1027	1053	966	1126	1094	1038	1087	997	802	732	1112	790	869	1077	1104	1061	1140	1085	1027	985	1065	1009	1014	1015	1054	875	1092	837	791	729	991	816	909	1192	800	839	898	72									
9	Число недействительных избирательных бюллетеней	670	5	22	19	15	13	8	20	13	18	9	16	11	10	17	8	12	22	13	13	14	17	14	13	9	7	8	18	12	9	13	12	10	11	11	9	10	10	9	13	5	25	8	10	5	12	8	11	6	16	25	10	22	9	5									
10	Число действительных избирательных бюллетеней	52882	511	1163	1256	1132	1050	974	1025	1064	1040	952	917	763	1103	856	848	897	1045	1072	998	1158	1107	1059	1103	1025	809	751	1131	817	896	1092	1115	1072	1162	1128	1055	1010	1094	1031	1042	1049	1069	915	1109	884	816	740	1014	838	928	1199	828	846	929	395									
11	Число полученных открепительных  удостоверений	1362	10	31	35	25	20	27	25	25	30	25	20	20	25	30	20	20	31	25	42	22	25	24	26	25	17	25	25	30	19	27	35	25	25	27	25	22	20	35	35	32	24	29	25	26	23	30	17	16	26	40	14	33	27	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1255	8	31	33	25	20	26	21	15	28	23	17	18	24	25	19	19	28	23	41	19	24	22	25	25	17	23	25	30	19	26	30	22	23	27	24	22	18	31	33	31	22	21	16	26	21	26	16	14	26	39	12	32	24	0									
