Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Хабаровская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798					
1	"Число избирателей, включенных в списки избирателей"	62850	940	1575	1539	765	2180	1791	955	73	1552	682	1754	398	1233	422	452	917	82	549	279	416	86	71	399	1073	159	672	66	2664	1109	681	2678	2659	1135	410	540	1450	1455	1068	176	1653	1219	1204	1449	885	1685	1367	2140	2126	2474	2094	1663	1669	2057	539	91	1100	330					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	60081	850	1400	1400	700	2000	1800	900	80	1500	600	1900	350	1200	300	470	900	79	550	290	400	82	70	390	1050	170	700	70	2600	1200	700	2600	2600	1000	410	500	1200	1300	1000	180	1500	1200	1200	1500	800	1800	1500	2000	2000	2200	2000	1600	1500	2000	500	90	900	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	201	69	51	0	0	0	0	0	0	0	0	0	0	0	12	0	40	0	17	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	44289	707	953	1008	378	1234	1129	574	51	1287	468	1691	256	786	231	393	453	57	360	199	254	73	39	221	870	138	466	61	1916	962	558	2257	2034	807	312	376	969	1112	759	153	1193	1010	862	959	600	1140	1144	1378	1415	1572	1372	1173	1073	1341	409	77	787	232					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2851	26	154	21	91	105	112	100	13	55	3	63	4	35	27	26	61	5	54	13	19	2	25	109	112	14	51	2	57	147	45	145	49	51	97	24	31	15	60	6	57	17	26	107	5	37	6	79	89	106	50	36	83	44	33	0	25	22					
6	Число погашенных избирательных бюллетеней	12740	48	242	371	231	661	559	226	16	158	129	146	90	379	30	51	346	17	119	68	127	5	6	60	68	18	183	7	627	91	97	198	517	142	1	100	200	173	181	21	250	173	312	434	195	623	350	543	496	522	578	391	344	615	58	13	88	46					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3051	95	205	21	91	105	111	100	13	55	3	63	4	35	39	26	101	5	71	23	19	4	25	109	112	14	51	2	57	147	45	145	49	51	97	24	31	15	60	6	57	17	26	107	5	37	6	79	89	106	50	36	83	44	33	0	25	22					
8	Число бюллетеней в стационарных ящиках для голосования	44264	706	953	1008	378	1228	1128	574	51	1287	468	1689	256	785	231	393	453	57	360	199	254	73	39	221	870	138	466	61	1914	962	558	2257	2034	807	312	374	969	1112	759	153	1193	1009	862	959	600	1140	1138	1378	1412	1572	1372	1173	1073	1341	409	77	787	232					
9	Число недействительных избирательных бюллетеней	585	6	14	16	5	15	22	8	0	8	4	21	3	11	2	3	7	0	7	1	4	0	0	4	3	0	7	1	37	4	9	34	18	11	3	12	11	15	10	3	24	19	16	5	0	19	19	22	21	37	16	18	12	4	2	1	9	2					
10	Число действительных избирательных бюллетеней	46730	795	1144	1013	464	1318	1217	666	64	1334	467	1731	257	809	268	416	547	62	424	221	269	77	64	326	979	152	510	62	1934	1105	594	2368	2065	847	406	386	989	1112	809	156	1226	1007	872	1061	605	1158	1125	1435	1480	1641	1406	1191	1144	1381	440	76	803	252					
11	Число полученных открепительных  удостоверений	1512	30	23	25	9	41	21	13	5	70	13	45	5	21	5	6	13	5	10	5	5	5	5	30	10	29	20	5	45	55	65	55	80	65	5	5	43	29	25	10	36	35	21	17	10	25	85	40	30	30	20	37	23	46	15	10	61	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1464	30	23	24	9	41	21	13	5	70	10	30	5	21	3	5	13	0	10	5	5	3	5	30	10	29	20	5	43	55	65	55	80	65	5	5	43	29	25	10	35	31	21	17	10	25	80	40	30	30	20	37	23	45	14	7	61	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	838	13	35	14	18	14	13	11	4	14	15	11	3	16	33	3	2	3	1	0	5	3	1	9	7	5	8	11	43	9	9	41	36	19	15	8	45	19	18	5	22	12	16	13	1	18	27	20	30	15	13	13	34	7	37	1	15	5					
14	Число неиспользованных открепительных удостоверений	48	0	0	1	0	0	0	0	0	0	3	15	0	0	2	1	0	5	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	5	0	0	0	0	0	0	1	1	3	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	55	5	0	0	0	0	1	1	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	8	3	6	0	5	4	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	10	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	720	5	13	14	8	17	16	8	0	15	8	11	5	27	6	7	6	2	5	7	5	2	2	2	11	3	8	0	32	7	11	37	28	4	4	3	15	13	15	1	22	24	13	16	9	11	23	28	41	43	24	19	19	27	6	0	8	4					
		1.52%	0.62%	1.12%	1.36%	1.71%	1.28%	1.29%	1.19%	0.00%	1.12%	1.70%	0.63%	1.92%	3.29%	2.22%	1.67%	1.08%	3.23%	1.16%	3.15%	1.83%	2.60%	3.13%	0.61%	1.12%	1.97%	1.55%	0.00%	1.62%	0.63%	1.82%	1.54%	1.34%	0.47%	0.98%	0.75%	1.50%	1.15%	1.83%	0.63%	1.76%	2.34%	1.46%	1.50%	1.49%	0.93%	2.01%	1.92%	2.73%	2.56%	1.69%	1.57%	1.64%	1.95%	1.36%	0.00%	0.99%	1.57%					
19	Жириновский Владимир Вольфович	7969	139	188	161	87	233	203	154	11	263	71	77	54	129	52	103	96	6	33	23	32	11	9	56	160	12	93	7	394	73	140	464	321	187	86	79	182	204	146	24	247	130	171	171	118	237	245	277	267	262	223	187	156	256	85	12	128	34					
		16.84%	17.35%	16.23%	15.65%	18.55%	17.48%	16.38%	22.85%	17.19%	19.60%	15.07%	4.39%	20.77%	15.73%	19.26%	24.58%	17.33%	9.68%	7.66%	10.36%	11.72%	14.29%	14.06%	16.97%	16.29%	7.89%	17.99%	11.11%	19.99%	6.58%	23.22%	19.32%	15.41%	21.79%	21.03%	19.85%	18.20%	18.10%	17.83%	15.09%	19.76%	12.67%	19.26%	16.04%	19.50%	20.14%	21.42%	19.01%	17.79%	15.61%	15.68%	15.47%	13.49%	18.48%	19.23%	15.58%	15.76%	13.39%					
20	Зюганов Геннадий Андреевич	6053	42	226	145	53	237	302	145	16	98	90	63	39	121	53	18	117	14	52	27	31	16	12	36	37	15	105	10	185	17	47	154	81	137	26	56	140	141	114	17	258	113	114	173	71	146	103	243	272	303	247	257	199	145	76	15	58	25					
