Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Хабаровская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789									
1	Число избирателей, включенных в список избирателей	65784	2635	2265	1890	1611	2521	579	155	774	378	698	2605	1739	756	2207	1855	1092	882	705	1798	430	1452	451	845	76	603	292	420	72	72	543	1935	211	650	85	2689	1466	500	2404	2790	1176	429	677	1475	1365	1146	212	1625	1092	1312	1630	952	1794	1382	2188	2198									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	63167	2600	2100	1800	1500	2500	500	100	700	350	700	2500	1600	700	2100	1800	1000	800	600	1750	400	1400	400	800	75	600	300	400	80	62	500	2000	190	600	80	2600	1500	480	2400	2700	1100	500	500	1400	1300	1100	200	1600	1100	1300	1600	900	1700	1400	2200	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	102	0	0	0	0	0	0	0	0	0	21	15	0	0	0	0	0	0	0	0	0	0	1	38	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	38293	1428	1183	1054	956	1413	335	97	399	167	511	860	795	322	1064	1028	478	546	432	1554	188	792	221	353	50	270	134	215	68	42	290	1666	127	340	68	1693	1410	330	1863	2020	691	300	357	762	867	599	115	921	803	716	855	482	946	772	1161	1184									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2145	53	41	66	33	96	22	3	6	19	7	79	35	38	96	55	93	13	9	103	9	17	21	62	5	40	18	27	4	11	61	63	5	49	0	171	56	19	18	51	34	72	28	18	38	46	1	41	14	13	70	10	55	5	51	75									
6	Число погашенных избирательных бюллетеней	22627	1119	876	680	511	991	143	0	295	164	161	1546	770	340	940	717	429	241	159	93	203	591	157	347	20	266	145	158	8	9	149	271	58	211	12	736	34	131	519	629	375	128	115	620	395	455	84	638	283	571	675	408	699	623	988	741									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2247	53	41	66	33	96	22	3	6	19	28	94	35	38	96	55	93	13	9	103	9	17	22	100	5	64	21	27	4	11	61	63	5	49	0	171	56	19	18	51	34	72	28	18	38	46	1	41	14	13	70	10	55	5	51	75									
8	Число бюллетеней в стационарных ящиках для голосования	38276	1427	1183	1054	956	1413	335	97	399	167	511	858	795	322	1064	1023	478	546	432	1553	188	792	221	353	50	270	134	215	68	42	290	1666	127	340	68	1693	1410	330	1860	2019	691	300	357	762	867	598	115	921	803	716	855	481	946	770	1161	1184									
9	Число недействительных избирательных бюллетеней	538	17	16	11	7	15	3	0	1	2	7	15	5	2	11	12	7	6	3	29	2	10	4	8	0	3	3	6	1	0	2	11	2	3	3	32	16	4	33	31	9	4	15	11	37	10	1	15	7	11	6	3	23	14	8	21									
10	Число действительных избирательных бюллетеней	39985	1463	1208	1109	982	1494	354	100	404	184	532	937	825	358	1149	1066	564	553	438	1627	195	799	239	445	55	331	152	236	71	53	349	1718	130	386	65	1832	1450	345	1845	2039	716	368	370	769	868	634	115	947	810	718	919	488	978	761	1204	1238									
11	Число полученных открепительных  удостоверений	1362	50	25	40	20	90	15	5	20	5	40	35	25	10	40	20	10	50	15	50	5	30	5	10	5	15	5	5	5	5	30	20	5	13	6	50	10	30	100	60	48	20	5	35	25	20	5	20	30	25	10	20	20	40	30	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1104	39	25	38	20	48	15	1	14	1	37	32	17	8	35	13	7	25	9	42	3	26	2	7	1	15	5	4	1	5	17	20	1	12	6	43	5	21	100	39	48	9	2	33	25	15	3	16	30	24	7	20	17	40	30	26									
13	Число избирателей, проголосовавших по открепительным удостоверениям	880	11	31	27	51	39	39	4	9	6	15	51	24	13	32	12	17	14	24	8	5	24	10	7	0	2	1	0	1	7	21	4	16	9	15	48	0	32	37	22	12	6	12	25	11	12	3	9	7	14	10	4	18	15	12	22									
14	Число неиспользованных открепительных удостоверений	258	11	0	2	0	42	0	4	6	4	3	3	8	2	5	7	3	25	6	8	2	4	3	3	4	0	0	1	4	0	13	0	4	1	0	7	5	9	0	21	0	11	3	2	0	5	2	4	0	1	3	0	3	0	0	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	48	0	1	1	2	2	0	0	1	0	10	0	0	0	0	2	0	12	0	3	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	5045	188	125	118	101	155	56	16	49	25	61	99	94	46	137	162	79	67	42	146	19	99	28	52	5	35	10	25	7	6	50	282	7	37	4	234	66	67	233	309	110	69	62	113	94	91	17	141	71	98	133	69	156	125	169	186									
		12.45%	12.70%	10.21%	10.54%	10.21%	10.27%	15.69%	16.00%	12.10%	13.44%	11.32%	10.40%	11.33%	12.78%	11.81%	15.03%	13.84%	11.99%	9.52%	8.82%	9.64%	12.24%	11.52%	11.48%	9.09%	10.48%	6.45%	10.33%	9.72%	11.32%	14.25%	16.31%	5.30%	9.51%	5.88%	12.55%	4.50%	19.20%	12.41%	14.93%	15.17%	18.55%	16.10%	14.49%	10.39%	14.13%	14.66%	14.66%	8.69%	13.44%	14.38%	14.05%	15.58%	16.13%	13.94%	14.77%									
