Выборы Президента Российской Федерации																																														
Дата голосования: 04.03.2012																																														
																																														
Наименование Избирательной комиссии:    Малмыжская																																														
																																														
Сводная таблица итогов голосования																																														
																																														
	Число участковых избирательных комиссий	35																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	35																																												
																																														
		Сумма	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №727	УИК №730	УИК №731	УИК №732	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754									
1	Число избирателей, включенных в список избирателей	22591	884	526	305	488	282	166	230	473	1232	1257	646	245	442	315	593	339	1123	633	342	292	1101	197	1052	337	618	673	482	467	1008	1052	839	914	873	1060	1105									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21500	900	500	300	500	300	160	230	500	1000	1000	650	240	450	330	610	350	1000	650	350	300	1000	190	1000	340	600	650	500	450	900	1000	800	900	850	1000	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11713	442	196	116	263	183	92	103	225	622	675	279	119	233	130	258	184	632	315	162	180	514	129	515	153	399	414	272	225	579	573	456	522	504	508	541									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2768	137	169	79	53	19	24	32	108	89	138	121	39	60	92	123	59	46	92	44	18	125	22	161	119	49	62	53	62	70	66	63	61	56	160	97									
6	Число погашенных избирательных бюллетеней	7019	321	135	105	184	98	44	95	167	289	187	250	82	157	108	229	107	322	243	144	102	361	39	324	68	152	174	175	163	251	361	281	317	290	332	362									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2768	137	169	79	53	19	24	32	108	89	138	121	39	60	92	123	59	46	92	44	18	125	22	161	119	49	62	53	62	70	66	63	61	56	160	97									
8	Число бюллетеней в стационарных ящиках для голосования	11713	442	196	116	263	183	92	103	225	622	675	279	119	233	130	258	184	632	315	162	180	514	129	515	153	399	414	272	225	579	573	456	522	504	508	541									
9	Число недействительных избирательных бюллетеней	124	4	3	2	6	2	1	1	4	6	12	3	1	1	0	4	0	3	2	1	2	6	2	3	1	2	9	5	1	4	6	4	3	6	8	6									
10	Число действительных избирательных бюллетеней	14357	575	362	193	310	200	115	134	329	705	801	397	157	292	222	377	243	675	405	205	196	633	149	673	271	446	467	320	286	645	633	515	580	554	660	632									
11	Число полученных открепительных  удостоверений	500	19	11	6	10	6	3	5	10	26	17	13	5	9	17	13	7	23	13	7	6	23	14	21	7	13	14	31	10	20	22	17	19	18	21	24									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	288	8	6	6	7	6	0	5	10	1	13	6	5	2	17	13	3	3	13	0	2	10	8	7	0	13	12	31	10	10	15	4	15	15	8	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	120	6	6	1	3	1	5	1	3	3	4	0	2	4	2	4	0	10	1	1	2	9	4	4	1	4	4	2	5	8	1	6	3	5	1	4									
14	Число неиспользованных открепительных удостоверений	212	11	5	0	3	0	3	0	0	25	4	7	0	7	0	0	4	20	0	7	4	13	6	14	7	0	2	0	0	10	7	13	4	3	13	20									
15	Число открепительных удостоверений, выданных избирателям ТИК	15	0	0	0	2	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	1	0	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																														
19	Жириновский Владимир Вольфович	969	36	26	23	22	16	11	12	25	36	52	22	14	14	12	48	19	34	35	18	9	38	17	55	3	14	14	24	26	41	40	49	27	28	53	56									
		6.69%	6.22%	7.12%	11.79%	6.96%	7.92%	9.48%	8.89%	7.51%	5.06%	6.40%	5.50%	8.86%	4.78%	5.41%	12.60%	7.82%	5.01%	8.60%	8.74%	4.55%	5.95%	11.26%	8.14%	1.10%	3.13%	2.94%	7.38%	9.06%	6.32%	6.26%	9.44%	4.63%	5.00%	7.93%	8.78%									
20	Зюганов Геннадий Андреевич	3826	165	110	73	99	50	34	27	95	182	186	99	38	76	53	91	86	120	82	60	71	125	18	198	114	174	149	71	68	183	149	138	171	160	162	149									
		26.42%	28.50%	30.14%	37.44%	31.33%	24.75%	29.31%	20.00%	28.53%	25.60%	22.88%	24.75%	24.05%	25.94%	23.87%	23.88%	35.39%	17.70%	20.15%	29.13%	35.86%	19.56%	11.92%	29.29%	41.91%	38.84%	31.30%	21.85%	23.69%	28.20%	23.32%	26.59%	29.33%	28.57%	24.25%	23.35%									
21	Миронов Сергей Михайлович	681	18	11	10	12	5	1	8	10	47	38	35	7	14	10	14	17	16	26	6	4	41	3	35	12	24	22	10	10	26	31	25	33	34	35	31									
		4.70%	3.11%	3.01%	5.13%	3.80%	2.48%	0.86%	5.93%	3.00%	6.61%	4.67%	8.75%	4.43%	4.78%	4.50%	3.67%	6.99%	2.36%	6.39%	2.91%	2.02%	6.42%	1.99%	5.18%	4.41%	5.36%	4.62%	3.08%	3.48%	4.01%	4.85%	4.82%	5.66%	6.07%	5.24%	4.86%									
22	Прохоров Михаил Дмитриевич	786	12	31	11	16	9	1	9	15	44	54	22	8	22	12	9	8	20	27	1	6	49	9	36	7	17	17	11	12	45	37	36	49	41	48	35									
		5.43%	2.07%	8.49%	5.64%	5.06%	4.46%	0.86%	6.67%	4.50%	6.19%	6.64%	5.50%	5.06%	7.51%	5.41%	2.36%	3.29%	2.95%	6.63%	0.49%	3.03%	7.67%	5.96%	5.33%	2.57%	3.79%	3.57%	3.38%	4.18%	6.93%	5.79%	6.94%	8.40%	7.32%	7.19%	5.49%									
23	Путин Владимир Владимирович	8095	344	184	76	161	120	68	78	184	396	471	219	90	166	135	215	113	485	235	120	106	380	102	349	135	217	265	204	170	350	376	267	300	291	362	361									
		55.90%	59.41%	50.41%	38.97%	50.95%	59.41%	58.62%	57.78%	55.26%	55.70%	57.93%	54.75%	56.96%	56.66%	60.81%	56.43%	46.50%	71.53%	57.74%	58.25%	53.54%	59.47%	67.55%	51.63%	49.63%	48.44%	55.67%	62.77%	59.23%	53.93%	58.84%	51.45%	51.46%	51.96%	54.19%	56.58%									
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
