Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Монастырщинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302					
1	"Число избирателей, внесенных в списки избирателей"	10256	279	227	579	280	218	128	172	347	276	227	168	749	120	180	194	240	347	635	283	277	280	215	1974	1861					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10135	283	226	592	277	221	125	170	341	278	228	172	767	118	182	203	235	348	643	292	274	296	217	1832	1815					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5503	170	132	243	166	134	69	110	152	139	93	113	431	59	104	143	124	151	384	135	130	158	106	1023	1034					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1249	41	42	102	44	41	34	17	114	53	50	13	79	30	27	33	57	37	98	75	27	58	62	64	51					
6	Число погашенных избирательных бюллетеней	3383	72	52	247	67	46	22	43	75	86	85	46	257	29	51	27	54	160	161	82	117	80	49	745	730					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1249	41	42	102	44	41	34	17	114	53	50	13	79	30	27	33	57	37	98	75	27	58	62	64	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5503	170	132	243	166	134	69	110	152	139	93	113	431	59	104	143	124	151	384	135	130	158	106	1023	1034					
9	Число недействительных избирательных бюллетеней	119	3	3	6	5	6	0	1	2	3	4	4	10	0	2	1	1	4	5	2	0	8	0	29	20					
10	Число действительных избирательных бюллетеней	6633	208	171	339	205	169	103	126	264	189	139	122	500	89	129	175	180	184	477	208	157	208	168	1058	1065					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	447	15	10	30	15	10	10	10	15	15	10	10	30	10	10	10	10	15	30	15	15	15	10	66	61					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	82	0	0	8	0	6	4	2	0	2	1	1	1	0	0	8	1	0	0	3	0	2	2	15	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	71	1	2	2	4	1	0	2	2	3	2	4	3	2	1	3	3	2	7	3	1	1	1	19	2					
14	Число погашенных неиспользованных открепительных удостоверений	365	15	10	22	15	4	6	8	15	13	9	9	29	10	10	2	9	15	30	12	15	13	8	51	35					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	218	4	6	9	11	7	6	3	12	7	4	2	16	3	9	6	10	4	17	5	4	5	2	24	42					
		3.23%	1.90%	3.45%	2.61%	5.24%	4.00%	5.83%	2.36%	4.51%	3.65%	2.80%	1.59%	3.14%	3.37%	6.87%	3.41%	5.52%	2.13%	3.53%	2.38%	2.55%	2.31%	1.19%	2.21%	3.87%					
19	2.Всероссийская политическая партия «Гражданская Сила»	38	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	2	1	2	1	0	1	1	9	16					
		0.56%	0.47%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.70%	0.79%	0.00%	0.00%	0.00%	0.00%	1.10%	0.53%	0.41%	0.48%	0.00%	0.46%	0.60%	0.83%	1.47%					
20	3.Политическая партия «Демократическая партия России»	13	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	3	0	3	0					
		0.19%	0.00%	0.57%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.64%	1.39%	0.00%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1034	36	32	69	38	21	6	11	24	31	27	14	36	16	37	8	33	19	64	27	13	17	34	222	199					
		15.31%	17.06%	18.39%	20.00%	18.10%	12.00%	5.83%	8.66%	9.02%	16.15%	18.88%	11.11%	7.06%	17.98%	28.24%	4.55%	18.23%	10.11%	13.28%	12.86%	8.28%	7.87%	20.24%	20.42%	18.34%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	2	2	1	0	0	1	11	10					
		0.46%	0.00%	0.00%	0.29%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	1.06%	0.41%	0.48%	0.00%	0.00%	0.60%	1.01%	0.92%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5					
		0.13%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.46%					
24	7.Политическая партия «Либерально-демократическая партия России»	718	35	14	48	20	21	16	13	23	15	18	16	63	4	8	7	28	18	20	18	20	21	18	124	130					
		10.63%	16.59%	8.05%	13.91%	9.52%	12.00%	15.53%	10.24%	8.65%	7.81%	12.59%	12.70%	12.35%	4.49%	6.11%	3.98%	15.47%	9.57%	4.15%	8.57%	12.74%	9.72%	10.71%	11.41%	11.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	524	12	14	27	18	5	4	8	19	13	9	11	27	7	13	4	11	16	26	6	9	15	14	121	115					
		7.76%	5.69%	8.05%	7.83%	8.57%	2.86%	3.88%	6.30%	7.14%	6.77%	6.29%	8.73%	5.29%	7.87%	9.92%	2.27%	6.08%	8.51%	5.39%	2.86%	5.73%	6.94%	8.33%	11.13%	10.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	0	1	3	0	3	0	0	1	1	1	1	6	2	0	2	0	0	2	2	0	3	2	12	7					
		0.73%	0.00%	0.57%	0.87%	0.00%	1.71%	0.00%	0.00%	0.38%	0.52%	0.70%	0.79%	1.18%	2.25%	0.00%	1.14%	0.00%	0.00%	0.41%	0.95%	0.00%	1.39%	1.19%	1.10%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3971	119	101	181	116	110	71	91	181	120	78	76	342	57	62	148	95	123	343	148	110	142	96	523	538					
		58.81%	56.40%	58.05%	52.46%	55.24%	62.86%	68.93%	71.65%	68.05%	62.50%	54.55%	60.32%	67.06%	64.04%	47.33%	84.09%	52.49%	65.43%	71.16%	70.48%	70.06%	65.74%	57.14%	48.11%	49.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	1	2	0	0	1	0	0	4	1	1	1	4	0	0	0	0	1	1	0	0	1	0	7	3					
		0.41%	0.47%	1.15%	0.00%	0.00%	0.57%	0.00%	0.00%	1.50%	0.52%	0.70%	0.79%	0.78%	0.00%	0.00%	0.00%	0.00%	0.53%	0.21%	0.00%	0.00%	0.46%	0.00%	0.64%	0.28%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
