Выборы Президента Российской Федерации																																																														
Дата голосования: 18.03.2018																																																														
																																																														
"Наименование Избирательной комиссии:    Ростов-на-Дону, Пролетарская"																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																												
																																																														
		Сумма	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982									
1	"Число избирателей, включенных в список избирателей"	92290	1214	823	1405	1828	1860	2273	1946	1557	409	1765	1589	1623	2356	1930	1955	134	2265	2328	1155	2282	1698	1908	1785	1893	2509	2128	2740	1834	1471	1646	1630	2519	2200	2103	546	1667	1480	2011	2859	2104	1966	2094	1689	2157	1896	2114	2229	2038	1937	1648	1094									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	80993	950	700	1250	1600	1650	2000	1700	1250	409	1600	1400	1400	2050	1700	1800	134	1850	1900	1050	2050	1450	1700	1550	1650	2250	1850	2500	1450	1300	1450	1300	2200	2000	1850	550	1450	1350	1700	2550	1900	1800	1800	1550	1950	1700	1850	2000	1800	1700	1450	950									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	53242	808	474	779	1188	1044	1074	1181	928	323	1367	822	1013	1181	913	1024	134	1631	1324	569	1684	877	893	844	980	1017	913	1654	809	863	629	788	1241	1190	1480	273	1143	898	1034	2181	1309	1372	1206	1061	1311	1044	1261	1283	1227	1249	1177	574									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3721	87	36	42	26	35	32	50	40	86	82	45	109	89	54	77	0	48	59	26	141	76	55	27	46	42	112	127	166	82	141	159	121	98	161	273	193	63	30	49	39	40	56	46	45	48	46	29	36	33	20	98									
6	Число погашенных избирательных бюллетеней	24025	55	190	429	386	571	894	469	282	0	151	533	278	780	733	699	0	171	517	455	225	497	752	674	624	1191	825	719	475	355	680	353	838	712	209	4	114	389	636	320	552	388	538	443	594	608	543	688	537	418	253	278									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3721	87	36	42	26	35	32	50	40	86	82	45	109	89	54	77	0	48	59	26	141	76	55	27	46	42	112	127	166	82	141	159	121	98	161	273	193	63	30	49	39	40	56	46	45	48	46	29	36	33	20	98									
8	Число бюллетеней в стационарных ящиках для голосования	53230	808	474	779	1188	1041	1074	1180	928	323	1367	822	1013	1181	913	1024	134	1631	1324	569	1684	877	893	844	980	1017	913	1654	809	863	629	788	1241	1188	1480	273	1143	898	1033	2178	1309	1372	1205	1061	1311	1044	1261	1283	1227	1249	1176	574									
9	Число недействительных избирательных бюллетеней	381	4	6	5	13	13	14	8	8	3	6	12	5	12	9	13	1	0	5	4	2	1	6	9	11	3	10	0	13	2	5	13	13	10	3	1	14	10	9	10	14	3	15	9	8	2	3	6	6	12	11	6									
10	Число действительных избирательных бюллетеней	56570	891	504	816	1201	1063	1092	1222	960	406	1443	855	1117	1258	958	1088	133	1679	1378	591	1823	952	942	862	1015	1056	1015	1781	962	943	765	934	1349	1276	1638	545	1322	951	1054	2217	1334	1409	1246	1098	1348	1090	1304	1306	1257	1270	1185	666									
11	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
13	Бабурин Сергей Николаевич	327	2	7	8	5	10	3	3	10	1	9	6	4	1	7	7	2	16	7	1	3	6	10	3	7	6	8	6	4	4	3	8	8	10	1	0	3	10	7	8	12	6	6	5	9	17	11	8	10	10	8	1									
		0.57%	0.22%	1.37%	0.97%	0.41%	0.93%	0.27%	0.24%	1.03%	0.24%	0.62%	0.69%	0.36%	0.08%	0.72%	0.64%	1.49%	0.95%	0.51%	0.17%	0.16%	0.63%	1.05%	0.34%	0.68%	0.57%	0.78%	0.34%	0.41%	0.42%	0.39%	0.84%	0.59%	0.78%	0.06%	0.00%	0.22%	1.04%	0.66%	0.36%	0.89%	0.42%	0.48%	0.45%	0.66%	1.56%	0.84%	0.61%	0.79%	0.78%	0.67%	0.15%									
14	Грудинин Павел Николаевич	6305	113	63	71	137	168	120	87	100	41	143	113	100	151	99	142	10	206	139	56	443	128	99	90	140	108	131	180	113	99	93	104	168	153	35	5	84	112	141	212	186	124	188	142	63	62	145	198	141	120	148	91									
		11.07%	12.63%	12.35%	8.65%	11.29%	15.61%	10.85%	7.07%	10.33%	10.02%	9.87%	13.03%	8.91%	11.89%	10.24%	12.90%	7.46%	12.27%	10.05%	9.41%	24.27%	13.43%	10.44%	10.33%	13.65%	10.20%	12.78%	10.11%	11.59%	10.48%	12.08%	10.98%	12.33%	11.90%	2.13%	0.92%	6.29%	11.65%	13.26%	9.52%	13.80%	8.78%	14.91%	12.83%	4.65%	5.68%	11.09%	15.09%	11.16%	9.36%	12.37%	13.54%									
15	Жириновский Владимир Вольфович	2399	36	22	18	42	43	61	15	41	12	33	35	49	58	39	51	7	112	65	39	200	42	40	34	53	50	49	62	49	32	47	58	69	83	25	4	35	51	40	9	61	59	63	50	32	37	69	56	48	33	39	42									
		4.21%	4.02%	4.31%	2.19%	3.46%	3.99%	5.52%	1.22%	4.24%	2.93%	2.28%	4.04%	4.37%	4.57%	4.03%	4.63%	5.22%	6.67%	4.70%	6.55%	10.96%	4.41%	4.22%	3.90%	5.17%	4.72%	4.78%	3.48%	5.03%	3.39%	6.10%	6.12%	5.07%	6.45%	1.52%	0.73%	2.62%	5.31%	3.76%	0.40%	4.53%	4.18%	4.99%	4.52%	2.36%	3.39%	5.28%	4.27%	3.80%	2.57%	3.26%	6.25%									
