Выборы Президента Российской Федерации																																	
																																	
"Наименование Избирательной комиссии:    Ингодинская, Чита"																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61					
1	"Число избирателей, внесенных в список"	54012	2845	2285	2298	2314	1609	2628	2683	2573	1833	2426	2351	1972	1283	1363	2507	2652	2072	1895	2362	2461	2639	2082	474	2865	409	1131					
2	Число полученных избирательных бюллетеней	52050	2800	2200	2200	2000	1400	2600	2600	2500	1700	2300	2400	1900	1200	1300	2500	2600	2000	1800	2200	2400	2600	2000	460	2800	390	1200					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	28188	1636	1505	1404	1045	883	1433	1340	1262	1029	1027	1288	1138	697	630	1324	1458	888	796	978	1343	1440	907	272	1088	246	1131					
5	"Число избирательных бюллетеней, выданных вне помещения"	1012	52	54	10	248	35	44	40	37	10	4	23	33	87	25	60	35	27	30	34	20	24	24	5	32	19	0					
6	Число погашенных избирательных бюллетеней	22850	1112	641	786	707	482	1123	1220	1201	661	1269	1089	729	416	645	1116	1107	1085	974	1188	1037	1136	1069	183	1680	125	69					
7	Число избирательных бюллетеней в переносных ящиках	1012	52	54	10	248	35	44	40	37	10	4	23	33	87	25	60	35	27	30	34	20	24	24	5	32	19	0					
8	Число бюллетеней в стационарных ящиках для голосования	28137	1623	1505	1403	1045	883	1433	1340	1262	1029	1026	1287	1135	697	630	1324	1458	887	796	978	1341	1417	907	268	1088	246	1129					
9	Число недействительных избирательных бюллетеней	237	7	3	6	19	2	12	10	12	11	6	5	7	4	5	3	6	9	0	5	7	10	9	4	14	6	55					
10	Число действительных избирательных бюллетеней	28912	1668	1556	1407	1274	916	1465	1370	1287	1028	1024	1305	1161	780	650	1381	1487	905	826	1007	1354	1431	922	269	1106	259	1074					
11	Число полученных открепительных  удостоверений	720	25	30	60	30	30	30	30	25	20	70	35	30	20	20	25	30	35	20	25	20	25	20	20	25	20	0					
12	Число выданных открепительных удостоверений	409	11	16	53	17	21	18	12	11	18	52	17	17	13	8	25	17	12	7	18	14	14	6	3	6	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	874	10	4	9	17	8	16	12	13	20	16	12	15	42	4	90	24	15	4	21	24	8	9	1	8	30	442					
14	Число неиспользованных открепительных удостоверений	311	14	14	7	13	9	12	18	14	2	18	18	13	7	12	0	13	23	13	7	6	11	14	17	19	17	0					
15	"Число открепительных удостоверений, выданных в ТИК"	45	2	1	0	3	1	1	1	3	1	2	1	0	0	1	1	1	9	5	0	6	1	3	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	1122	28	18	34	42	13	67	74	67	51	25	50	64	29	42	68	92	38	34	39	70	72	39	15	30	3	18					
		3.85%	1.67%	1.15%	2.41%	3.25%	1.42%	4.54%	5.36%	5.16%	4.91%	2.43%	3.82%	5.48%	3.70%	6.41%	4.91%	6.16%	4.16%	4.12%	3.85%	5.14%	5.00%	4.19%	5.49%	2.68%	1.13%	1.59%					
19	. Малышкин Олег Александрович	838	22	19	46	37	28	43	39	33	17	36	32	23	12	16	25	32	21	24	37	31	33	38	9	37	6	142					
		2.87%	1.31%	1.22%	3.26%	2.86%	3.05%	2.91%	2.83%	2.54%	1.64%	3.50%	2.44%	1.97%	1.53%	2.44%	1.81%	2.14%	2.30%	2.91%	3.66%	2.28%	2.29%	4.08%	3.30%	3.30%	2.26%	12.58%					
20	. Миронов Сергей Михайлович	293	6	12	4	13	6	22	17	14	14	5	14	6	6	11	12	21	12	8	12	20	22	8	3	10	3	12					
		1.01%	0.36%	0.77%	0.28%	1.01%	0.65%	1.49%	1.23%	1.08%	1.35%	0.49%	1.07%	0.51%	0.77%	1.68%	0.87%	1.41%	1.31%	0.97%	1.19%	1.47%	1.53%	0.86%	1.10%	0.89%	1.13%	1.06%					
21	. Путин Владимир Владимирович	21478	1404	1387	1181	976	769	1008	989	854	730	812	909	752	606	442	963	956	677	611	723	980	1021	703	196	829	225	775					
		73.68%	83.82%	88.97%	83.58%	75.48%	83.77%	68.25%	71.67%	65.74%	70.26%	78.83%	69.39%	64.38%	77.30%	67.48%	69.58%	64.03%	74.07%	73.97%	71.44%	72.01%	70.85%	75.51%	71.79%	74.02%	84.91%	68.64%					
22	. Хакамада Ирина Муцуовна	1081	40	32	30	53	13	60	55	42	51	37	62	79	30	16	68	95	32	29	30	70	60	25	3	33	13	23					
		3.71%	2.39%	2.05%	2.12%	4.10%	1.42%	4.06%	3.99%	3.23%	4.91%	3.59%	4.73%	6.76%	3.83%	2.44%	4.91%	6.36%	3.50%	3.51%	2.96%	5.14%	4.16%	2.69%	1.10%	2.95%	4.91%	2.04%					
23	. Харитонов Николай Михайлович	3155	129	50	60	108	55	215	155	236	126	74	198	194	71	96	206	240	99	99	138	139	181	94	30	145	8	9					
		10.82%	7.70%	3.21%	4.25%	8.35%	5.99%	14.56%	11.23%	18.17%	12.13%	7.18%	15.11%	16.61%	9.06%	14.66%	14.88%	16.08%	10.83%	11.99%	13.64%	10.21%	12.56%	10.10%	10.99%	12.95%	3.02%	0.80%					
																																	
24	Против всех	945	39	38	52	45	32	50	41	41	39	35	40	43	26	27	39	51	26	21	28	44	42	15	13	22	1	95					
		3.24%	2.33%	2.44%	3.68%	3.48%	3.49%	3.39%	2.97%	3.16%	3.75%	3.40%	3.05%	3.68%	3.32%	4.12%	2.82%	3.42%	2.84%	2.54%	2.77%	3.23%	2.91%	1.61%	4.76%	1.96%	0.38%	8.41%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
