Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Бижбулякская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435					
1	"Число избирателей, включенных в списки избирателей"	17756	765	143	88	648	149	366	1161	705	843	842	611	286	132	307	300	72	427	293	697	260	206	104	567	139	325	348	96	823	346	370	958	457	695	104	180	728	128	222	217	558	257	175	108	249	165	136					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18867	790	145	92	687	164	375	1270	830	917	1020	637	300	135	313	305	75	468	336	726	278	223	104	597	143	326	355	98	846	353	380	990	464	720	106	210	754	130	222	211	629	268	173	110	273	180	139					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16174	735	139	70	600	115	352	1088	667	819	803	574	272	113	296	300	72	384	270	514	228	185	99	432	122	274	311	85	771	331	308	861	365	671	104	169	619	111	183	196	546	248	164	105	220	156	127					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1118	21	4	18	36	34	6	35	21	24	6	11	11	17	6	0	0	41	18	62	30	17	0	131	16	41	28	9	21	14	60	83	87	10	0	9	49	17	39	15	10	7	9	3	24	9	9					
6	Число погашенных избирательных бюллетеней	1575	34	2	4	51	15	17	147	142	74	211	52	17	5	11	5	3	43	48	150	20	21	5	34	5	11	16	4	54	8	12	46	12	39	2	32	86	2	0	0	73	13	0	2	29	15	3					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1118	21	4	18	36	34	6	35	21	24	6	11	11	17	6	0	0	41	18	62	30	17	0	131	16	41	28	9	21	14	60	83	87	10	0	9	49	17	39	15	10	7	9	3	24	9	9					
8	Число бюллетеней в стационарных ящиках для голосования	16172	735	139	70	600	115	352	1088	667	819	803	574	272	113	296	300	72	384	270	514	228	185	99	432	122	274	311	85	771	331	308	861	365	671	104	169	619	111	183	196	544	248	164	105	220	156	127					
9	Число недействительных избирательных бюллетеней	50	8	0	2	1	0	0	0	1	0	0	4	0	0	0	0	3	2	0	9	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	3	0	0	0					
10	Число действительных избирательных бюллетеней	17240	748	143	86	635	149	358	1123	687	843	809	581	283	130	302	300	69	423	288	567	258	202	99	561	138	312	339	94	792	345	368	944	451	681	104	167	668	128	222	211	554	255	173	105	244	165	136					
11	Число полученных открепительных  удостоверений	670	30	6	3	35	23	25	40	25	20	25	25	3	2	3	3	2	30	40	27	20	9	3	20	3	10	15	4	20	10	13	40	11	8	2	10	15	3	8	6	25	6	6	2	20	11	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	598	30	4	3	35	22	15	36	13	16	25	25	2	2	3	3	0	30	40	27	20	9	0	20	3	10	15	4	13	5	9	40	9	8	0	10	15	3	8	6	19	6	3	0	20	11	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	212	4	2	0	3	9	13	12	0	15	7	25	1	4	3	2	0	3	3	3	6	2	2	0	2	1	2	2	6	3	2	15	1	4	2	1	11	4	1	7	8	8	4	1	2	5	1					
14	Число неиспользованных открепительных удостоверений	72	0	2	0	0	1	10	4	12	4	0	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	7	5	4	0	2	0	2	0	0	0	0	0	6	0	3	2	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	50	3	1	1	3	0	0	3	8	2	2	0	0	1	0	0	0	4	2	4	1	1	0	1	3	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	3	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	59	5	0	0	2	0	0	7	4	5	5	1	0	1	2	2	0	1	0	12	0	2	0	1	0	1	0	0	4	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0					
		0.34%	0.66%	0.00%	0.00%	0.31%	0.00%	0.00%	0.62%	0.58%	0.59%	0.62%	0.17%	0.00%	0.77%	0.66%	0.67%	0.00%	0.24%	0.00%	2.08%	0.00%	0.99%	0.00%	0.18%	0.00%	0.32%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%					
19	Жириновский Владимир Вольфович	218	21	2	0	5	1	13	13	17	10	15	4	2	1	4	5	1	4	3	36	0	8	0	2	0	3	1	1	11	2	1	2	6	4	1	0	2	2	1	1	6	2	1	0	3	1	0					
		1.26%	2.78%	1.40%	0.00%	0.79%	0.67%	3.63%	1.16%	2.47%	1.19%	1.85%	0.68%	0.71%	0.77%	1.32%	1.67%	1.39%	0.94%	1.04%	6.25%	0.00%	3.96%	0.00%	0.36%	0.00%	0.95%	0.29%	1.06%	1.39%	0.58%	0.27%	0.21%	1.33%	0.59%	0.96%	0.00%	0.30%	1.56%	0.45%	0.47%	1.08%	0.78%	0.58%	0.00%	1.23%	0.61%	0.00%					
