Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
Наименование Избирательной комиссии:    Бижбулякская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400									
1	"Число избирателей, включенных в список избирателей"	18201	817	131	86	691	90	328	1143	934	926	1313	810	319	329	320	145	300	224	738	271	200	215	141	119	577	142	302	351	96	759	311	360	921	472	603	64	180	837	150	222	203	592	207	159	103									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19087	863	142	94	726	95	339	1151	971	969	1380	847	332	330	348	164	341	267	783	282	204	238	151	117	613	146	320	368	102	791	326	384	984	494	676	71	190	847	140	223	204	623	204	150	97									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14492	720	115	62	561	68	289	733	619	774	936	639	252	281	262	121	250	195	482	239	163	181	122	106	499	133	256	294	76	619	259	311	769	377	469	61	135	724	118	163	170	510	172	125	82									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	881	29	2	8	54	10	9	30	52	14	17	13	16	25	5	10	18	9	52	10	6	13	5	8	31	5	17	19	9	52	22	17	58	44	42	0	17	27	14	15	11	30	10	17	9									
6	Число погашенных избирательных бюллетеней	3714	114	25	24	111	17	41	388	300	181	427	195	64	24	81	33	73	63	249	33	35	44	24	3	83	8	47	55	17	120	45	56	157	73	165	10	38	96	8	45	23	83	22	8	6									
7	Число избирательных бюллетеней в переносных ящиках для голосования	881	29	2	8	54	10	9	30	52	14	17	13	16	25	5	10	18	9	52	10	6	13	5	8	31	5	17	19	9	52	22	17	58	44	42	0	17	27	14	15	11	30	10	17	9									
8	Число бюллетеней в стационарных ящиках для голосования	14492	720	115	62	561	68	289	733	619	774	936	639	252	281	262	121	250	195	482	239	163	181	122	106	499	133	256	294	76	619	259	311	769	377	469	61	135	724	118	163	170	510	172	125	82									
9	Число недействительных избирательных бюллетеней	95	3	0	0	4	0	2	16	13	7	13	10	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	5	0	6	1	0	3	0	0	0	1	3	0	2	2	0	0	0	0									
10	Число действительных избирательных бюллетеней	15278	746	117	70	611	78	296	747	658	781	940	642	268	306	267	131	268	203	532	248	169	194	127	114	530	138	273	308	85	665	280	328	824	421	511	61	151	748	132	176	179	540	182	142	91									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																							
