Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Бижбулякская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410									
1	Число избирателей, включенных в список избирателей	18952	824	129	98	684	140	347	1171	886	822	1205	535	308	142	343	341	62	160	293	289	115	735	282	208	256	169	130	644	143	339	352	109	815	353	386	1059	507	750	87	189	836	135	181	225	631	250	176	111									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20150	942	147	102	790	151	365	1265	1007	891	1302	599	322	145	343	348	62	184	332	299	111	770	299	215	275	183	139	664	156	350	370	110	923	363	397	1068	520	772	89	213	834	135	176	231	656	253	174	108									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13854	645	108	59	504	98	291	930	609	597	888	398	198	97	270	273	33	126	233	209	79	515	204	149	186	137	111	405	113	264	247	75	557	274	312	751	321	479	52	127	544	96	130	202	526	223	125	84									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2206	63	14	31	89	22	27	61	80	60	66	19	67	29	47	8	26	28	38	28	15	68	44	20	28	18	17	215	12	41	45	29	92	43	59	204	130	46	21	42	53	16	22	10	45	18	30	20									
6	Число погашенных избирательных бюллетеней	4090	234	25	12	197	31	47	274	318	234	348	182	57	19	26	67	3	30	61	62	17	187	51	46	61	28	11	44	31	45	78	6	274	46	26	113	69	247	16	44	237	23	24	19	85	12	19	4									
