Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Барнаул, Железнодорожная																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №1917									
1	Число избирателей, включенных в список избирателей	87767	2207	2680	2217	2750	2073	1920	2063	1799	1506	1643	820	1104	1037	2255	1687	1652	1963	2509	2722	2204	2080	2017	2755	2112	2641	2099	1993	1998	1952	1692	1924	2305	2119	1946	1982	1657	1926	1973	2736	2805	2022	1970	2057	195									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	79200	2000	2500	2000	2500	2000	1800	2000	1700	1300	1500	700	900	800	2000	1500	1500	1800	2200	2500	2000	1900	1800	2500	1900	2400	1900	1800	1800	1800	1600	1800	2000	1800	1700	1700	1500	1600	1800	2500	2500	1800	1700	2000	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	49928	1036	1700	1427	1790	1440	1254	1428	1121	1021	1042	520	744	700	1391	985	903	1212	1293	1616	1289	1421	878	1256	976	1138	1027	1042	1171	977	910	1145	1308	1241	1086	1156	969	1048	1199	1431	1428	1014	847	1199	149									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2244	43	31	32	47	58	13	67	58	28	69	41	26	29	61	44	38	37	20	50	28	49	40	56	14	36	41	69	61	59	56	45	43	86	103	54	53	148	55	45	93	58	73	51	36									
6	Число погашенных избирательных бюллетеней	27028	921	769	541	663	502	533	505	521	251	389	139	130	71	548	471	559	551	887	834	683	430	882	1188	910	1226	832	689	568	764	634	610	649	473	511	490	478	404	546	1024	979	728	780	750	15									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2243	43	31	32	47	58	13	67	58	28	69	41	26	29	61	44	38	37	20	50	28	49	40	56	14	36	41	69	61	59	56	45	43	86	103	53	53	148	55	45	93	58	73	51	36									
8	Число бюллетеней в стационарных ящиках для голосования	49893	1036	1698	1427	1790	1440	1254	1427	1119	1021	1042	520	743	700	1389	985	903	1211	1293	1616	1289	1421	878	1256	976	1137	1027	1042	1154	977	910	1145	1308	1241	1085	1156	969	1048	1197	1431	1424	1014	847	1198	149									
9	Число недействительных избирательных бюллетеней	592	9	26	25	25	11	12	14	17	12	7	5	9	7	17	14	17	7	17	19	24	18	9	10	11	11	11	12	17	12	15	11	18	5	18	19	10	17	18	9	25	8	9	5	0									
10	Число действительных избирательных бюллетеней	51544	1070	1703	1434	1812	1487	1255	1480	1160	1037	1104	556	760	722	1433	1015	924	1241	1296	1647	1293	1452	909	1302	979	1162	1057	1099	1198	1024	951	1179	1333	1322	1170	1190	1012	1179	1234	1467	1492	1064	911	1244	185									
11	Число полученных открепительных  удостоверений	1612	40	60	57	60	50	50	35	60	30	35	20	30	20	40	30	40	35	50	45	50	50	30	30	40	45	20	30	20	30	30	35	35	35	20	40	35	35	40	40	30	30	20	40	15									
