Выборы Президента Российской Федерации																																																						
Дата голосования: 18.03.2018																																																						
																																																						
"Наименование Избирательной комиссии:    Барнаул, Железнодорожная"																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																				
																																																						
		Сумма	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58									
1	"Число избирателей, включенных в список избирателей"	78348	2165	2071	1802	2163	1972	1368	1903	1100	1388	1503	773	1044	1161	2029	1382	1423	1915	2549	2498	1745	2273	1780	2608	1774	1762	2024	1858	1599	1813	1372	1575	2347	2115	1860	1848	1537	1806	1779	2645	2344	1941	2027	1707									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	69150	1800	1550	1500	2000	1700	1200	1500	1050	1200	1400	600	900	1000	2000	1200	1200	1500	2300	2300	1500	2000	1500	2500	1500	1500	2000	1600	1600	1600	1300	1500	2000	2000	1600	1600	1400	1500	1600	2500	2000	1800	1800	1350									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	48087	1205	1472	1243	1478	1329	1068	1294	768	961	1000	546	724	829	1273	834	766	1231	1479	1631	1106	1519	866	1251	921	1072	1127	1135	1130	967	744	971	1435	1324	1100	1109	904	1021	1127	1473	1323	1162	1035	1134									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2324	41	38	22	53	63	22	53	37	41	50	31	37	30	56	43	49	50	64	84	44	68	64	45	33	35	27	204	37	87	35	30	63	65	68	47	47	159	32	61	63	37	35	74									
6	Число погашенных избирательных бюллетеней	18739	554	40	235	469	308	110	153	245	198	350	23	139	141	671	323	385	219	757	585	350	413	570	1204	546	393	846	261	433	546	521	499	502	611	432	444	449	320	441	966	614	601	730	142									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2323	41	38	22	53	63	22	53	37	41	50	31	37	30	56	43	49	50	64	84	44	68	64	45	33	35	27	204	37	87	35	30	63	64	68	47	47	159	32	61	63	37	35	74									
8	Число бюллетеней в стационарных ящиках для голосования	48081	1205	1472	1243	1478	1329	1067	1294	767	961	1000	546	724	829	1273	834	766	1231	1479	1631	1106	1518	866	1251	921	1072	1127	1135	1130	967	744	970	1435	1324	1100	1109	904	1021	1126	1472	1323	1162	1035	1134									
9	Число недействительных избирательных бюллетеней	579	13	14	20	10	13	12	21	15	11	14	6	9	9	16	9	10	17	24	23	11	16	16	13	7	10	15	14	18	16	7	22	12	5	13	10	11	15	16	13	7	28	9	9									
10	Число действительных избирательных бюллетеней	49825	1233	1496	1245	1521	1379	1077	1326	789	991	1036	571	752	850	1313	868	805	1264	1519	1692	1139	1570	914	1283	947	1097	1139	1325	1149	1038	772	978	1486	1383	1155	1146	940	1165	1142	1520	1379	1171	1061	1199									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
13	Бабурин Сергей Николаевич	366	9	11	13	13	13	3	11	3	12	6	7	6	8	9	8	7	7	9	14	6	9	10	8	10	14	8	11	8	6	5	5	8	6	9	12	5	10	7	8	5	6	9	12									
		0.73%	0.72%	0.73%	1.03%	0.85%	0.93%	0.28%	0.82%	0.37%	1.20%	0.57%	1.21%	0.79%	0.93%	0.68%	0.91%	0.86%	0.55%	0.58%	0.82%	0.52%	0.57%	1.08%	0.62%	1.05%	1.26%	0.69%	0.82%	0.69%	0.57%	0.64%	0.50%	0.53%	0.43%	0.77%	1.04%	0.53%	0.85%	0.60%	0.52%	0.36%	0.50%	0.84%	0.99%									
14	Грудинин Павел Николаевич	11758	292	371	306	357	339	317	274	196	223	236	125	187	177	307	196	186	307	343	412	238	360	202	321	216	234	292	279	279	264	188	246	336	319	305	261	216	269	268	388	314	270	265	277									
		23.33%	23.43%	24.57%	24.19%	23.32%	24.35%	29.11%	20.34%	24.38%	22.26%	22.48%	21.66%	24.57%	20.61%	23.10%	22.35%	22.82%	23.97%	22.23%	24.02%	20.70%	22.70%	21.72%	24.77%	22.64%	21.14%	25.30%	20.84%	23.91%	25.05%	24.13%	24.60%	22.43%	22.98%	26.11%	22.58%	22.71%	22.80%	23.14%	25.31%	22.66%	22.52%	24.77%	22.93%									
15	Жириновский Владимир Вольфович	3162	91	80	61	54	60	65	40	30	39	41	26	45	71	81	55	49	59	125	85	83	71	83	128	96	80	99	92	78	70	62	68	126	90	76	73	68	75	77	79	93	88	92	58									
		6.27%	7.30%	5.30%	4.82%	3.53%	4.31%	5.97%	2.97%	3.73%	3.89%	3.90%	4.51%	5.91%	8.27%	6.09%	6.27%	6.01%	4.61%	8.10%	4.96%	7.22%	4.48%	8.92%	9.88%	10.06%	7.23%	8.58%	6.87%	6.68%	6.64%	7.96%	6.80%	8.41%	6.48%	6.51%	6.31%	7.15%	6.36%	6.65%	5.15%	6.71%	7.34%	8.60%	4.80%									
16	Путин Владимир Владимирович	32088	773	928	782	988	870	637	913	512	635	675	364	455	557	828	557	524	831	991	1084	740	1049	589	773	591	729	698	895	733	665	482	619	959	919	713	739	621	764	748	1006	918	776	672	786									
		63.66%	62.04%	61.46%	61.82%	64.53%	62.50%	58.49%	67.78%	63.68%	63.37%	64.29%	63.08%	59.79%	64.84%	62.30%	63.51%	64.29%	64.87%	64.23%	63.21%	64.35%	66.14%	63.33%	59.65%	61.95%	65.85%	60.49%	66.84%	62.81%	63.09%	61.87%	61.90%	64.02%	66.21%	61.04%	63.93%	65.30%	64.75%	64.59%	65.62%	66.23%	64.72%	62.80%	65.07%									
17	Собчак Ксения Анатольевна	1022	31	53	36	52	55	18	43	20	30	34	17	27	21	37	17	13	29	15	33	31	35	11	27	13	11	23	17	22	10	13	14	20	18	26	23	8	12	18	19	15	11	9	35									
		2.03%	2.49%	3.51%	2.85%	3.40%	3.95%	1.65%	3.19%	2.49%	2.99%	3.24%	2.95%	3.55%	2.44%	2.78%	1.94%	1.60%	2.26%	0.97%	1.92%	2.70%	2.21%	1.18%	2.08%	1.36%	0.99%	1.99%	1.27%	1.89%	0.95%	1.67%	1.40%	1.34%	1.30%	2.23%	1.99%	0.84%	1.02%	1.55%	1.24%	1.08%	0.92%	0.84%	2.90%									
18	Сурайкин Максим Александрович	328	7	9	7	12	6	4	9	4	10	5	3	13	2	7	9	4	2	8	12	7	5	4	7	5	12	3	10	11	5	6	6	14	7	5	16	7	13	9	4	14	6	7	12									
