Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Нефтеюганская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191									
1	"Число избирателей, включенных в список избирателей"	35678	334	653	1544	1287	1902	3094	1086	1550	2478	1475	645	1098	1699	258	837	3039	89	2264	2369	1128	1713	3734	211	697	494									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	36270	335	660	1500	1395	1950	2890	1120	1600	2330	1545	665	1140	1700	270	870	3100	100	2470	2300	1155	1710	3920	200	750	595									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	9201	0	0	0	0	0	1280	0	0	1127	0	0	0	1418	0	0	2235	0	1590	0	0	0	1551	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	22063	305	522	1343	1135	1698	1397	895	1394	1067	1289	552	979	218	236	774	780	89	534	2179	891	1352	1388	139	531	376									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	350	7	56	2	7	12	4	63	6	7	12	27	4	2	4	7	3	0	13	19	25	19	16	19	7	9									
6	Число погашенных избирательных бюллетеней	4656	23	82	155	253	240	209	162	200	129	244	86	157	62	30	89	82	11	333	102	239	339	965	42	212	210									
7	Число избирательных бюллетеней в переносных ящиках для голосования	9551	7	56	2	7	12	1284	63	6	1134	12	27	4	1420	4	7	2238	0	1603	19	25	19	1567	19	7	9									
8	Число бюллетеней в стационарных ящиках для голосования	22059	305	522	1343	1135	1698	1397	895	1394	1067	1289	552	975	218	236	774	780	89	534	2179	891	1352	1388	139	531	376									
9	Число недействительных избирательных бюллетеней	184	0	4	18	1	12	13	4	11	7	3	5	4	7	3	5	8	0	7	12	13	14	30	0	1	2									
10	Число действительных избирательных бюллетеней	31426	312	574	1327	1141	1698	2668	954	1389	2194	1298	574	975	1631	237	776	3010	89	2130	2186	903	1357	2925	158	537	383									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	67	0	1	2	1	2	3	4	2	4	4	3	3	2	0	6	6	0	6	4	3	6	2	1	0	2									
		0.21%	0.00%	0.17%	0.15%	0.09%	0.12%	0.11%	0.42%	0.14%	0.18%	0.31%	0.52%	0.31%	0.12%	0.00%	0.77%	0.20%	0.00%	0.28%	0.18%	0.33%	0.44%	0.07%	0.63%	0.00%	0.52%									
14	Грудинин Павел Николаевич	788	12	2	11	17	19	23	9	14	20	9	2	16	39	6	14	74	1	80	8	8	104	218	18	10	54									
		2.49%	3.85%	0.35%	0.82%	1.49%	1.11%	0.86%	0.94%	1.00%	0.91%	0.69%	0.35%	1.63%	2.38%	2.50%	1.79%	2.45%	1.12%	3.74%	0.36%	0.87%	7.59%	7.38%	11.39%	1.86%	14.03%									
15	Жириновский Владимир Вольфович	909	12	17	22	27	27	68	15	33	41	29	11	9	44	10	24	78	3	60	42	27	75	136	9	46	44									
		2.88%	3.85%	2.94%	1.64%	2.36%	1.58%	2.54%	1.57%	2.36%	1.86%	2.23%	1.90%	0.92%	2.69%	4.17%	3.07%	2.58%	3.37%	2.81%	1.91%	2.95%	5.47%	4.60%	5.70%	8.55%	11.43%									
16	Путин Владимир Владимирович	29254	272	549	1278	1084	1623	2547	910	1315	2091	1236	550	926	1531	216	697	2826	83	1971	2124	862	1155	2530	126	475	277									
		92.55%	87.18%	94.98%	95.02%	94.92%	94.91%	95.00%	94.99%	93.93%	95.00%	95.00%	94.99%	94.59%	93.47%	90.00%	89.24%	93.64%	93.26%	92.23%	96.63%	94.10%	84.25%	85.62%	79.75%	88.29%	71.95%									
17	Собчак Ксения Анатольевна	174	3	1	8	4	10	12	6	9	23	8	1	5	7	2	25	12	1	6	0	0	6	18	3	1	3									
		0.55%	0.96%	0.17%	0.59%	0.35%	0.58%	0.45%	0.63%	0.64%	1.04%	0.61%	0.17%	0.51%	0.43%	0.83%	3.20%	0.40%	1.12%	0.28%	0.00%	0.00%	0.44%	0.61%	1.90%	0.19%	0.78%									
18	Сурайкин Максим Александрович	63	0	2	1	2	2	2	2	4	4	3	1	4	2	1	4	8	1	1	0	0	3	13	0	3	0									
		0.20%	0.00%	0.35%	0.07%	0.18%	0.12%	0.07%	0.21%	0.29%	0.18%	0.23%	0.17%	0.41%	0.12%	0.42%	0.51%	0.27%	1.12%	0.05%	0.00%	0.00%	0.22%	0.44%	0.00%	0.56%	0.00%									
19	Титов Борис Юрьевич	73	4	1	1	4	6	5	4	5	4	5	5	4	3	1	2	1	0	2	3	1	4	5	1	1	1									
		0.23%	1.28%	0.17%	0.07%	0.35%	0.35%	0.19%	0.42%	0.36%	0.18%	0.38%	0.86%	0.41%	0.18%	0.42%	0.26%	0.03%	0.00%	0.09%	0.14%	0.11%	0.29%	0.17%	0.63%	0.19%	0.26%									
20	Явлинский Григорий Алексеевич	98	9	1	4	2	9	8	4	7	7	4	1	8	3	1	4	5	0	4	5	2	4	3	0	1	2									
		0.31%	2.88%	0.17%	0.30%	0.18%	0.53%	0.30%	0.42%	0.50%	0.32%	0.31%	0.17%	0.82%	0.18%	0.42%	0.51%	0.17%	0.00%	0.19%	0.23%	0.22%	0.29%	0.10%	0.00%	0.19%	0.52%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
