Выборы Президента Российской Федерации																																										
Дата голосования: 04.03.2012																																										
																																										
Наименование Избирательной комиссии:    Вышневолоцкая городская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	31																																								
																																										
		Сумма	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201									
1	Число избирателей, включенных в список избирателей	42203	1378	1663	2154	2651	1953	873	1259	1562	2422	1304	1418	1392	911	480	645	529	1699	956	1618	548	1285	1694	887	1250	987	865	2057	2595	2504	474	190									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	35653	1100	1400	1800	2200	1600	800	1100	1300	2000	1100	1200	1200	800	400	600	500	1400	800	1300	500	1100	1400	800	1100	800	800	1700	2100	2100	465	188									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20817	606	819	958	1107	1127	540	588	761	1397	686	744	669	493	228	304	245	786	494	775	261	664	818	412	552	453	421	1010	1289	1151	334	125									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1028	37	42	56	83	30	8	47	35	50	27	32	24	21	6	10	4	34	9	55	13	21	29	27	50	24	30	37	35	43	50	59									
6	Число погашенных избирательных бюллетеней	13808	457	539	786	1010	443	252	465	504	553	387	424	507	286	166	286	251	580	297	470	226	415	553	361	498	323	349	653	776	906	81	4									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1028	37	42	56	83	30	8	47	35	50	27	32	24	21	6	10	4	34	9	55	13	21	29	27	50	24	30	37	35	43	50	59									
8	Число бюллетеней в стационарных ящиках для голосования	20810	606	819	956	1107	1126	539	588	761	1397	686	744	669	493	228	304	245	786	494	775	261	664	818	412	552	450	421	1010	1289	1151	334	125									
9	Число недействительных избирательных бюллетеней	280	11	12	12	12	18	4	6	4	14	7	9	6	5	6	3	7	18	7	10	1	9	13	4	5	2	6	15	21	13	18	2									
10	Число действительных избирательных бюллетеней	21558	632	849	1000	1178	1138	543	629	792	1433	706	767	687	509	228	311	242	802	496	820	273	676	834	435	597	472	445	1032	1303	1181	366	182									
11	Число полученных открепительных  удостоверений	621	20	30	20	40	30	25	15	20	31	25	17	20	20	10	10	10	25	10	15	10	18	20	15	10	20	20	35	50	20	10	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	467	11	28	20	26	20	18	14	20	30	18	16	15	18	3	8	8	11	8	13	6	18	17	12	7	20	12	23	27	19	1	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	384	9	12	7	11	17	6	13	8	17	21	23	10	10	10	18	4	15	5	17	11	5	18	9	5	10	7	19	17	18	13	19									
14	Число неиспользованных открепительных удостоверений	154	9	2	0	14	10	7	1	0	1	7	1	5	2	7	2	2	14	2	2	4	0	3	3	3	0	8	12	23	1	9	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	0	2	0	1	2	0	1	2	3	1	0	0	3	0	0	1	2	1	0	0	1	1	0	1	1	0	2	0	4	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
19	Жириновский Владимир Вольфович	1615	58	65	71	112	88	47	47	63	96	51	55	43	34	18	37	15	49	40	57	23	47	45	36	54	38	37	77	95	82	25	10									
