Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Сургутская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №536	УИК №539	УИК №694									
1	"Число избирателей, включенных в список избирателей"	88460	1785	2587	2121	2325	1789	1377	1889	1773	2240	2240	1669	1776	1833	722	1426	1565	1557	1473	1305	2197	935	1238	2540	2414	2190	1835	1800	1901	2188	2205	2845	2459	2530	3476	2525	2570	952	475	976	705	1918	1277	1809	1477	168	423	1112	1402	2504	1962									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	81050	1800	2300	2000	2100	1650	1250	1800	1650	1900	2050	1450	1700	1750	650	1250	1350	1450	1350	1200	1900	850	1200	2350	2150	1950	1700	1700	1800	1950	1700	2600	2200	2550	3000	2300	2400	800	400	900	700	1850	1400	1850	1500	200	400	900	1300	2150	1750									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	5790	0	0	0	277	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	3	0	0	579	613	378	590	0	0	0	0	46	50	813	358	543	0	24	0	279	0	212	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	55659	1161	1803	1504	1368	1197	861	1204	1231	1241	1434	1091	1220	1259	487	956	1009	1056	1028	866	798	622	861	1869	1604	1482	1154	1250	1250	1475	1331	1569	1302	1851	1939	1679	1554	691	314	541	419	715	694	962	1010	105	263	551	938	1624	1266									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	641	11	19	22	9	8	14	15	13	2	16	7	22	12	7	5	12	12	11	6	9	8	6	31	12	9	8	9	4	15	11	17	2	3	11	16	16	7	1	78	21	7	25	34	24	5	9	2	13	1	4									
6	Число погашенных избирательных бюллетеней	18960	628	478	474	446	445	375	581	406	557	600	352	458	479	156	289	329	382	311	328	168	220	333	450	534	459	538	441	543	460	358	435	283	318	460	605	830	102	85	235	210	315	323	311	466	66	128	68	349	313	480									
