Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Октябрьская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №1846	УИК №1847									
1	Число избирателей, включенных в список избирателей	18193	804	829	973	919	866	119	210	748	143	734	202	222	403	547	350	216	513	304	260	400	880	203	221	172	323	778	111	1024	468	303	559	72	504	287	91	693	136	42	786	778									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18340	796	829	980	923	872	120	218	758	142	755	205	225	398	552	352	218	520	310	258	417	891	203	221	175	326	785	111	1027	470	309	566	70	510	266	93	720	135	45	797	772									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10647	507	478	577	571	557	76	137	461	89	445	122	128	218	389	238	147	283	185	165	221	464	132	137	97	203	442	71	503	251	180	299	43	278	171	50	357	77	25	435	438									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	962	28	32	38	6	18	8	5	31	7	51	16	11	15	18	17	7	25	14	17	39	67	18	22	11	32	19	11	72	58	21	29	2	47	21	7	64	7	8	20	23									
6	Число погашенных избирательных бюллетеней	6731	261	319	365	346	297	36	76	266	46	259	67	86	165	145	97	64	212	111	76	157	360	53	62	67	91	324	29	452	161	108	238	25	185	74	36	299	51	12	342	311									
7	Число избирательных бюллетеней в переносных ящиках для голосования	962	28	32	38	6	18	8	5	31	7	51	16	11	15	18	17	7	25	14	17	39	67	18	22	11	32	19	11	72	58	21	29	2	47	21	7	64	7	8	20	23									
