Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Октябрьская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №1824	УИК №1846	УИК №1847	УИК №1848					
1	"Число избирателей, включенных в списки избирателей"	17535	664	849	876	943	810	127	203	734	138	722	183	213	416	525	350	193	487	306	253	411	832	215	222	165	280	33	128	921	461	291	536	82	464	245	78	663	121	40	47	794	766	748					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17286	670	835	875	935	790	126	195	735	130	695	176	210	400	520	345	172	490	300	250	400	820	210	215	155	280	33	123	905	465	295	530	84	455	235	80	665	120	42	55	780	755	735					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	10679	366	407	420	467	435	100	172	457	95	378	149	138	272	319	214	172	384	247	208	252	512	181	183	125	220	26	81	497	250	256	363	70	360	146	43	451	78	28	29	393	383	352					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1219	33	21	65	27	37	0	0	30	6	98	0	5	15	40	46	0	73	10	15	76	67	0	0	0	12	6	18	99	78	4	41	0	56	24	8	79	11	0	11	35	34	39					
6	Число погашенных избирательных бюллетеней	5388	271	407	390	441	318	26	23	248	29	219	27	67	113	161	85	0	33	43	27	72	241	29	32	30	48	1	24	309	137	35	126	14	39	65	29	135	31	14	15	352	338	344					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1219	33	21	65	27	37	0	0	30	6	98	0	5	15	40	46	0	73	10	15	76	67	0	0	0	12	6	18	99	78	4	41	0	56	24	8	79	11	0	11	35	34	39					
8	Число бюллетеней в стационарных ящиках для голосования	10679	366	407	420	467	435	100	172	457	95	378	149	138	272	319	214	172	384	247	208	252	512	181	183	125	220	26	81	497	250	256	363	70	360	146	43	451	78	28	29	393	383	352					
9	Число недействительных избирательных бюллетеней	82	6	4	4	1	2	0	3	3	0	4	1	5	4	5	2	0	2	2	1	1	1	0	0	0	1	0	1	5	1	0	3	0	1	2	0	2	0	0	0	7	1	7					
10	Число действительных избирательных бюллетеней	11816	393	424	481	493	470	100	169	484	101	472	148	138	283	354	258	172	455	255	222	327	578	181	183	125	231	32	98	591	327	260	401	70	415	168	51	528	89	28	40	421	416	384					
11	Число полученных открепительных  удостоверений	228	12	5	10	15	15	2	2	5	2	5	3	6	2	7	2	0	20	2	2	5	5	2	2	2	7	0	0	10	10	8	5	2	5	3	0	15	2	0	3	10	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	178	12	2	7	9	14	2	2	5	0	5	3	4	1	5	2	0	20	2	0	5	3	0	1	0	7	0	0	8	10	8	5	0	1	3	0	15	2	0	3	4	1	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	61	2	1	2	3	0	0	5	2	1	6	0	0	1	0	2	4	3	2	0	2	3	1	0	0	0	1	1	6	0	0	2	0	1	4	0	2	0	0	0	1	2	1					
14	Число неиспользованных открепительных удостоверений	50	0	3	3	6	1	0	0	0	2	0	0	2	1	2	0	0	0	0	2	0	2	2	1	2	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	6	4	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	105	9	7	9	10	4	0	2	3	0	5	0	0	5	2	6	0	8	1	0	1	3	0	0	0	3	0	0	4	2	0	2	0	1	3	0	2	0	0	0	5	7	1					
		0.88%	2.26%	1.64%	1.86%	2.02%	0.85%	0.00%	1.16%	0.62%	0.00%	1.05%	0.00%	0.00%	1.74%	0.56%	2.31%	0.00%	1.75%	0.39%	0.00%	0.30%	0.52%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.67%	0.61%	0.00%	0.50%	0.00%	0.24%	1.76%	0.00%	0.38%	0.00%	0.00%	0.00%	1.17%	1.68%	0.26%					
19	Жириновский Владимир Вольфович	1087	35	44	51	72	46	21	11	49	5	42	10	13	39	16	14	18	48	19	12	29	45	9	21	8	23	0	9	75	32	16	19	8	19	15	2	46	22	0	1	50	44	29					
		9.14%	8.77%	10.28%	10.52%	14.57%	9.75%	21.00%	6.40%	10.06%	4.95%	8.82%	6.71%	9.09%	13.59%	4.46%	5.38%	10.47%	10.50%	7.39%	5.38%	8.84%	7.77%	4.97%	11.48%	6.40%	9.91%	0.00%	9.09%	12.58%	9.76%	6.15%	4.70%	11.43%	4.57%	8.82%	3.92%	8.68%	24.72%	0.00%	2.50%	11.68%	10.55%	7.42%					
20	Зюганов Геннадий Андреевич	3438	105	137	118	99	143	28	33	159	38	142	20	52	73	128	89	23	100	61	67	59	136	43	32	35	87	25	40	223	120	54	122	24	112	42	23	174	40	11	7	135	141	138					
		28.90%	26.32%	32.01%	24.33%	20.04%	30.30%	28.00%	19.19%	32.65%	37.62%	29.83%	13.42%	36.36%	25.44%	35.65%	34.23%	13.37%	21.88%	23.74%	30.04%	17.99%	23.49%	23.76%	17.49%	28.00%	37.50%	78.13%	40.40%	37.42%	36.59%	20.77%	30.20%	34.29%	26.92%	24.71%	45.10%	32.83%	44.94%	39.29%	17.50%	31.54%	33.81%	35.29%					
21	Медведев Дмитрий Анатольевич	7186	244	236	303	312	277	51	123	273	58	283	118	73	166	208	149	131	299	174	143	238	394	129	130	82	118	7	49	289	173	190	258	38	283	108	26	306	27	17	32	231	224	216					
