Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Гафурийская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720									
1	Число избирателей, включенных в список избирателей	24512	948	1003	1332	1017	927	535	1186	1165	957	538	681	740	207	177	351	245	523	800	577	345	263	384	120	302	294	404	559	315	631	716	188	298	553	537	492	525	251	201	185	410	176	473	278	298	441	596	368									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	25314	1060	1040	1370	1035	950	570	1230	1165	1040	550	700	740	205	175	370	250	535	830	590	355	270	385	120	320	305	470	570	325	630	755	190	300	555	540	500	530	270	200	190	410	190	490	282	295	457	610	395									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19621	863	739	1182	847	812	437	1035	720	837	483	541	530	163	141	283	173	495	565	465	209	181	339	108	240	217	360	469	245	404	584	165	253	520	421	405	325	204	126	172	338	132	321	220	222	372	434	324									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3381	85	187	86	66	84	62	48	445	120	31	106	206	42	26	41	72	28	92	41	118	19	31	12	31	45	35	51	54	75	116	19	23	13	43	69	163	30	30	6	46	33	150	53	55	47	102	44									
6	Число погашенных избирательных бюллетеней	2312	112	114	102	122	54	71	147	0	83	36	53	4	0	8	46	5	12	173	84	28	70	15	0	49	43	75	50	26	151	55	6	24	22	76	26	42	36	44	12	26	25	19	9	18	38	74	27									
