Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Нагайбакская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785					
1	"Число избирателей, внесенных в список избирателей"	17388	986	155	455	189	142	132	869	190	191	676	255	230	83	99	684	175	263	174	218	1563	283	271	1540	248	217	196	548	202	268	1678	1807	134	274	236	190	1567					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15220	950	150	450	190	140	140	850	190	190	600	220	210	80	100	600	170	250	170	220	1300	250	250	1300	250	200	190	450	200	250	1300	1300	130	250	250	180	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10406	607	102	299	134	121	105	612	142	146	476	181	152	61	79	389	97	179	112	196	906	238	148	756	126	165	119	379	141	152	881	908	84	139	136	120	818					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1136	29	8	53	18	3	10	49	15	6	42	8	19	0	6	25	13	8	13	7	86	12	22	104	13	11	4	35	8	12	117	200	10	34	14	15	107					
6	Число погашенных избирательных бюллетеней	3678	314	40	98	38	16	25	189	33	38	82	31	39	19	15	186	60	63	45	17	308	0	80	440	111	24	67	36	51	86	302	192	36	77	100	45	375					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1136	29	8	53	18	3	10	49	15	6	42	8	19	0	6	25	13	8	13	7	86	12	22	104	13	11	4	35	8	12	117	200	10	34	14	15	107					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10406	607	102	299	134	121	105	612	142	146	476	181	152	61	79	389	97	179	112	196	906	238	148	756	126	165	119	379	141	152	881	908	84	139	136	120	818					
9	Число недействительных избирательных бюллетеней	130	8	1	5	4	0	2	6	0	2	6	0	1	0	0	7	2	2	0	2	7	1	0	12	5	2	1	3	0	5	15	21	0	3	0	1	6					
10	Число действительных избирательных бюллетеней	11412	628	109	347	148	124	113	655	157	150	512	189	170	61	85	407	108	185	125	201	985	249	170	848	134	174	122	411	149	159	983	1087	94	170	150	134	919					
