Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
"Наименование Избирательной комиссии:    Махачкала, Кировская"																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583					
1	"Число избирателей, внесенных в списки"	72571	1967	2061	2382	2402	2108	2069	2512	2493	3094	2900	2491	2805	2585	2666	2713	1846	2717	2613	2317	2688	2836	2403	1804	1770	2447	2121	2998	1417	2047	2329	119	851					
2	"Число бюллетеней, полученных участковыми комиссиями"	69021	1900	2100	2300	2300	1900	2000	2400	2400	2900	2700	2300	2600	2400	2500	2500	1800	2600	2500	2200	2500	2700	2200	1800	1700	2300	2100	2900	1400	1900	2300	121	800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	473	249	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	65616	1570	1780	2215	2233	1828	1873	2338	2384	2735	2653	2192	2563	2400	2302	2456	1731	2518	2254	2183	2475	2629	2170	1703	1674	2152	2035	2749	1315	1582	2135	0	789					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	976	0	281	0	0	5	57	0	3	0	0	0	0	0	105	4	0	25	180	6	0	0	0	0	0	0	0	0	0	300	0	0	10					
6	Число погашенных бюллетеней	1956	81	39	85	67	67	70	62	13	23	47	108	37	0	93	40	69	57	66	11	25	71	30	97	26	148	65	151	85	18	165	39	1					
7	Число бюллетеней в переносных ящиках для голосования	1449	249	281	0	0	5	57	0	3	142	0	0	0	0	105	4	0	25	180	6	0	0	0	0	0	0	0	0	0	300	0	82	10					
8	Число бюллетеней в стационарных ящиках для голосования	65616	1570	1780	2215	2233	1828	1873	2338	2384	2735	2653	2192	2563	2400	2302	2456	1731	2518	2254	2183	2475	2629	2170	1703	1674	2152	2035	2749	1315	1582	2135	0	789					
9	Число недействительных бюллетеней	114	0	0	0	0	0	0	0	25	0	0	0	6	0	0	9	4	0	30	0	20	5	0	4	0	0	0	0	0	6	5	0	0					
10	Число действительных бюллетеней	66951	1819	2061	2215	2233	1833	1930	2338	2362	2877	2653	2192	2557	2400	2407	2451	1727	2543	2404	2189	2455	2624	2170	1699	1674	2152	2035	2749	1315	1876	2130	82	799					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	280	9	9	9	9	9	9	9	9	9	9	9	9	9	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	0	9					
