Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Лобненская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246					
1	"Число избирателей, внесенных в список избирателей"	55106	1137	1121	1026	1993	2251	892	1216	2411	1713	1456	2189	1786	1710	1705	1830	1628	1614	1245	1972	1644	1786	1791	1858	1929	2065	1562	2032	2095	1534	2071	1617	1920	307					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42610	760	850	800	1600	1750	700	1000	1900	1300	1100	1700	1300	1300	1300	1400	1300	1300	1000	1500	1300	1400	1400	1400	1500	1600	1200	1500	1650	1200	1600	1200	1600	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	29476	747	545	616	1049	1247	503	680	1283	1003	726	1113	956	952	891	1076	822	880	674	992	816	897	813	1022	1069	1058	811	1028	1105	838	1039	820	1228	177					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	974	9	48	11	21	18	8	25	29	15	33	38	22	23	30	16	22	23	30	35	41	46	47	23	45	35	47	36	45	28	33	13	56	23					
6	Число погашенных избирательных бюллетеней	12154	4	257	173	530	485	189	295	584	282	341	549	322	325	379	308	456	397	295	473	443	457	540	355	386	507	342	436	500	334	528	366	316	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	974	9	48	11	21	18	8	25	29	15	33	38	22	23	30	16	22	23	30	35	41	46	47	23	45	35	47	36	45	28	33	13	56	23					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	29448	747	545	616	1048	1240	503	679	1283	999	726	1113	956	952	890	1076	822	880	674	992	816	892	813	1022	1066	1058	811	1023	1105	838	1039	819	1228	177					
9	Число недействительных избирательных бюллетеней	1225	16	35	32	53	44	24	30	23	33	25	46	41	24	38	39	39	39	27	20	44	62	36	44	36	47	41	41	51	59	35	29	63	9					
10	Число действительных избирательных бюллетеней	29197	740	558	595	1016	1214	487	674	1289	981	734	1105	937	951	882	1053	805	864	677	1007	813	876	824	1001	1075	1046	817	1018	1099	807	1037	803	1221	191					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1100	15	20	20	45	45	20	30	50	40	30	45	30	30	30	30	30	30	20	40	30	40	40	40	40	45	30	30	45	30	40	35	45	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	640	13	7	17	24	34	12	20	21	12	23	24	18	20	23	26	12	18	7	24	7	24	27	16	19	18	17	19	26	21	28	23	30	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	586	33	22	12	13	15	7	13	20	11	43	19	15	21	39	15	18	16	31	14	5	26	1	25	11	12	6	25	8	19	9	12	34	16					
14	Число погашенных неиспользованных открепительных удостоверений	460	2	13	3	21	11	8	10	29	28	7	21	12	10	7	4	18	12	13	16	23	16	13	24	21	27	13	11	19	9	12	12	15	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	0	0	0	2	0	0	1	1	1	0	2	0	0	1	2	0	0	0	1	2	3	1	0	1	2	1	0	0	0	1	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5105	133	97	105	179	231	100	114	227	135	110	179	157	162	142	210	162	162	125	223	151	193	150	164	175	177	153	154	133	130	178	116	238	40					
