Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Смоленск, Ленинская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573									
1	Число избирателей, включенных в список избирателей	86889	1527	685	1422	2057	2031	1124	2620	2111	2167	2224	2430	2068	2555	2067	2519	2694	1451	2066	2186	2410	2297	1195	2427	2157	2164	2129	2661	2473	2520	2686	2782	1995	2154	2300	635	2339	2652	2365	2452	2085	2007									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	80980	1080	600	1250	2000	1800	1000	2600	2000	2100	1900	2050	2000	2000	2050	2400	2100	1200	2000	2200	2300	2250	1100	2400	2150	2100	2100	2400	2400	2400	2400	2600	1800	2100	2250	600	2300	2500	2300	2300	2000	1900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	52449	844	446	914	1112	1153	713	1650	1378	1333	1168	1543	1230	1676	1243	1578	1433	947	1174	1340	1293	1395	545	1427	1337	1359	1229	1678	1287	1736	1804	1771	1323	1330	1238	348	1469	1842	1524	1381	1122	1136									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1718	18	10	11	29	60	34	42	39	35	308	32	11	7	34	35	18	118	47	28	129	34	41	29	43	32	62	33	41	14	18	25	25	30	29	15	22	27	35	23	58	37									
6	Число погашенных избирательных бюллетеней	26813	218	144	325	859	587	253	908	583	732	424	475	759	317	773	787	649	135	779	832	878	821	514	944	770	709	809	689	1072	650	578	804	452	740	983	237	809	631	741	896	820	727									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1714	18	10	11	29	60	34	42	39	35	304	32	11	7	34	35	18	118	47	28	129	34	41	29	43	32	62	33	41	14	18	25	25	30	29	15	22	27	35	23	58	37									
8	Число бюллетеней в стационарных ящиках для голосования	52379	844	446	913	1112	1153	713	1650	1377	1331	1167	1534	1230	1633	1243	1577	1433	945	1174	1340	1291	1394	545	1427	1337	1359	1228	1678	1287	1736	1801	1771	1323	1330	1238	348	1468	1841	1523	1381	1122	1136									
9	Число недействительных избирательных бюллетеней	818	6	3	10	17	21	10	33	22	30	24	24	17	27	11	21	22	16	18	23	25	19	7	15	25	32	19	24	18	26	30	29	18	12	22	4	27	26	32	10	26	17									
10	Число действительных избирательных бюллетеней	53275	856	453	914	1124	1192	737	1659	1394	1336	1447	1542	1224	1613	1266	1591	1429	1047	1203	1345	1395	1409	579	1441	1355	1359	1271	1687	1310	1724	1789	1767	1330	1348	1245	359	1463	1842	1526	1394	1154	1156									
11	Число полученных открепительных  удостоверений	2014	102	9	90	35	70	21	50	24	40	43	60	40	135	40	58	125	22	36	40	40	25	17	55	55	44	50	70	38	50	82	40	38	30	40	10	33	55	49	95	28	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1861	97	9	84	29	69	16	43	24	38	42	48	38	128	36	55	118	16	32	38	39	23	14	46	49	44	48	69	36	50	77	40	31	30	31	6	32	48	46	90	27	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1287	37	43	40	18	31	32	35	23	23	18	30	18	38	10	30	40	219	19	15	34	27	19	17	19	38	23	33	17	31	40	30	18	31	36	3	22	17	43	34	15	21									
14	Число неиспользованных открепительных удостоверений	153	5	0	6	6	1	5	7	0	2	1	12	2	7	4	3	7	6	4	2	1	2	3	9	6	0	2	1	2	0	5	0	7	0	9	4	1	7	3	5	1	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	72	23	0	11	1	0	0	1	0	1	0	0	2	2	3	1	1	1	1	0	0	2	1	0	3	0	0	0	0	0	0	1	2	2	0	0	0	0	3	9	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	3795	46	22	69	75	85	52	87	78	82	157	110	77	101	89	84	128	37	90	81	95	112	34	116	88	76	78	126	120	146	138	179	126	80	108	29	82	151	93	109	95	64									
