Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Нагорская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798					
1	"Число избирателей, внесенных в список"	10192	2054	879	971	238	195	77	118	310	455	114	883	140	405	161	404	268	123	372	158	147	176	96	320	1128					
2	Число полученных избирательных бюллетеней	10405	2050	924	1000	248	201	83	116	311	463	122	894	144	412	174	412	278	126	385	169	150	178	101	322	1142					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	5941	1099	500	529	138	93	34	80	176	326	99	538	117	281	114	234	156	54	246	87	117	124	58	196	545					
5	"Число избирательных бюллетеней, выданных вне помещения"	871	124	76	29	13	56	25	0	76	21	5	21	15	22	29	59	58	49	39	60	14	13	0	13	54					
6	Число погашенных избирательных бюллетеней	3593	827	348	442	97	52	24	36	59	116	18	335	12	109	31	119	64	23	100	22	19	41	43	113	543					
7	Число избирательных бюллетеней в переносных ящиках	871	124	76	29	13	56	25	0	76	21	5	21	15	22	29	59	58	49	39	60	14	13	0	13	54					
8	Число бюллетеней в стационарных ящиках для голосования	5939	1098	500	529	138	93	34	80	176	326	99	538	117	281	114	234	156	54	246	87	117	124	58	196	544					
9	Число недействительных избирательных бюллетеней	46	11	2	6	1	1	0	0	1	1	2	2	1	3	1	1	5	0	2	3	0	1	0	1	1					
10	Число действительных избирательных бюллетеней	6764	1211	574	552	150	148	59	80	251	346	102	557	131	300	142	292	209	103	283	144	131	136	58	208	597					
11	Число полученных открепительных  удостоверений	160	29	18	10	7	5	2	0	6	5	4	8	4	9	6	10	5	1	4	9	2	2	2	2	10					
12	Число выданных открепительных удостоверений	135	21	18	9	7	5	1	0	6	5	4	8	4	7	6	10	2	1	4	9	2	0	0	0	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	14	2	3	2	1	0	1	2	4	0	0	1	0	1	2	1	1	3	2	4	0	1	1	2					
14	Число неиспользованных открепительных удостоверений	25	8	0	1	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	2	2	2	4					
15	"Число открепительных удостоверений, выданных в ТИК"	6	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1					
