Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Каратузская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431					
1	"Число избирателей, внесенных в списки избирателей"	13243	1179	1714	984	2173	277	299	437	439	547	998	83	120	393	455	475	242	489	345	638	108	80	168	90	205	305					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12950	1000	1700	900	2000	290	310	460	490	570	1050	80	120	380	400	500	250	500	350	650	100	80	170	80	220	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8118	670	1003	520	1354	196	192	248	271	369	533	44	92	254	317	291	189	333	254	392	63	53	100	60	110	210					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	977	74	113	74	136	13	25	39	55	42	97	15	8	20	34	39	13	31	10	51	8	9	15	7	33	16					
6	Число погашенных избирательных бюллетеней	3855	256	584	306	510	81	93	173	164	159	420	21	20	106	49	170	48	136	86	207	29	18	55	13	77	74					
7	Число избирательных бюллетеней в переносных ящиках для голосования	977	74	113	74	136	13	25	39	55	42	97	15	8	20	34	39	13	31	10	51	8	9	15	7	33	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8118	670	1003	520	1354	196	192	248	271	369	533	44	92	254	317	291	189	333	254	392	63	53	100	60	110	210					
9	Число недействительных избирательных бюллетеней	112	8	13	6	6	1	8	5	8	5	8	1	0	2	9	6	4	2	4	6	1	0	1	2	2	4					
10	Число действительных избирательных бюллетеней	8983	736	1103	588	1484	208	209	282	318	406	622	58	100	272	342	324	198	362	260	437	70	62	114	65	141	222					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	198	8	15	10	26	7	7	7	7	6	10	1	1	10	2	13	5	14	11	10	6	5	5	1	1	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	139	7	13	7	23	4	3	4	2	3	5	0	0	10	2	10	0	12	8	10	3	2	2	0	0	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	38	3	4	3	0	0	0	1	1	2	4	0	1	6	1	2	1	1	0	2	0	2	1	1	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	59	1	2	3	3	3	4	3	5	3	5	1	1	0	0	3	5	2	3	0	3	3	3	1	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	340	30	48	29	69	7	7	11	12	20	22	1	1	10	7	18	3	11	0	11	5	6	1	0	2	9					
		3.74%	4.03%	4.30%	4.88%	4.63%	3.35%	3.23%	3.83%	3.68%	4.87%	3.49%	1.69%	1.00%	3.65%	1.99%	5.45%	1.49%	3.02%	0.00%	2.48%	7.04%	9.68%	0.87%	0.00%	1.40%	3.98%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	2	3	3	6	0	1	1	0	4	2	0	0	0	0	1	1	0	1	2	0	0	1	0	0	0					
		0.31%	0.27%	0.27%	0.51%	0.40%	0.00%	0.46%	0.35%	0.00%	0.97%	0.32%	0.00%	0.00%	0.00%	0.00%	0.30%	0.50%	0.00%	0.38%	0.45%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	2	0	0	0	0	0	1	2	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1					
		0.13%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.61%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.27%	0.00%	0.23%	0.00%	0.00%	0.00%	1.49%	0.00%	0.44%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1302	92	168	69	198	52	50	89	84	66	83	4	17	41	46	20	7	45	5	86	12	14	13	4	11	26					
		14.32%	12.37%	15.05%	11.62%	13.29%	24.88%	23.04%	31.01%	25.77%	16.06%	13.17%	6.78%	17.00%	14.96%	13.11%	6.06%	3.47%	12.36%	1.89%	19.41%	16.90%	22.58%	11.30%	5.97%	7.69%	11.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	1	7	4	3	0	0	1	0	1	2	1	0	0	2	2	1	0	0	4	1	0	1	0	0	0					
		0.34%	0.13%	0.63%	0.67%	0.20%	0.00%	0.00%	0.35%	0.00%	0.24%	0.32%	1.69%	0.00%	0.00%	0.57%	0.61%	0.50%	0.00%	0.00%	0.90%	1.41%	0.00%	0.87%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	2	0	5	0	1	0	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0					
		0.14%	0.00%	0.18%	0.00%	0.34%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.30%	0.50%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	930	116	146	79	175	24	22	23	18	33	59	11	8	17	36	18	29	33	15	26	2	2	9	1	10	18					
		10.23%	15.59%	13.08%	13.30%	11.74%	11.48%	10.14%	8.01%	5.52%	8.03%	9.37%	18.64%	8.00%	6.20%	10.26%	5.45%	14.36%	9.07%	5.68%	5.87%	2.82%	3.23%	7.83%	1.49%	6.99%	7.96%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	696	54	98	40	159	19	9	14	10	23	67	1	11	13	24	25	15	25	9	34	2	1	7	5	3	28					
		7.65%	7.26%	8.78%	6.73%	10.67%	9.09%	4.15%	4.88%	3.07%	5.60%	10.63%	1.69%	11.00%	4.74%	6.84%	7.58%	7.43%	6.87%	3.41%	7.67%	2.82%	1.61%	6.09%	7.46%	2.10%	12.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	5	2	2	2	3	0	2	2	3	4	1	0	3	2	0	2	3	1	4	0	0	0	0	1	1					
		0.47%	0.67%	0.18%	0.34%	0.13%	1.44%	0.00%	0.70%	0.61%	0.73%	0.63%	1.69%	0.00%	1.09%	0.57%	0.00%	0.99%	0.82%	0.38%	0.90%	0.00%	0.00%	0.00%	0.00%	0.70%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5536	431	617	359	859	102	119	137	188	252	378	39	63	187	220	238	138	243	226	267	47	38	82	53	114	139					
		60.87%	57.93%	55.29%	60.44%	57.65%	48.80%	54.84%	47.74%	57.67%	61.31%	60.00%	66.10%	63.00%	68.25%	62.68%	72.12%	68.32%	66.76%	85.61%	60.27%	66.20%	61.29%	71.30%	79.10%	79.72%	61.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	52	3	12	3	8	1	0	3	2	2	5	0	0	1	3	0	1	1	3	1	1	1	0	1	0	0					
		0.57%	0.40%	1.08%	0.51%	0.54%	0.48%	0.00%	1.05%	0.61%	0.49%	0.79%	0.00%	0.00%	0.36%	0.85%	0.00%	0.50%	0.27%	1.14%	0.23%	1.41%	1.61%	0.00%	1.49%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
