Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Cуджанская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007									
1	Число избирателей, включенных в список избирателей	23338	1509	1073	1629	1202	322	247	229	483	615	934	442	631	330	135	816	293	297	934	1303	1343	1344	1010	379	425	253	290	296	113	632	901	303	155	2174	296									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21586	1388	975	1471	1168	301	254	204	435	578	883	390	607	298	126	768	271	284	848	1256	1184	1214	959	362	413	236	267	273	105	571	824	283	146	1965	279									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13862	1017	616	962	686	228	141	127	304	389	537	174	414	201	69	420	186	128	571	791	799	759	562	216	251	144	178	147	65	444	564	171	69	1353	179									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2066	32	55	51	46	36	57	33	58	97	61	93	81	37	45	124	47	68	80	75	80	73	92	43	51	35	41	75	22	65	71	42	39	128	33									
6	Число погашенных избирательных бюллетеней	5658	339	304	458	436	37	56	44	73	92	285	123	112	60	12	224	38	88	197	390	305	382	305	103	111	57	48	51	18	62	189	70	38	484	67									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2066	32	55	51	46	36	57	33	58	97	61	93	81	37	45	124	47	68	80	75	80	73	92	43	51	35	41	75	22	65	71	42	39	128	33									
8	Число бюллетеней в стационарных ящиках для голосования	13861	1017	616	962	685	228	141	127	304	389	537	174	414	201	69	420	186	128	571	791	799	759	562	216	251	144	178	147	65	444	564	171	69	1353	179									
9	Число недействительных избирательных бюллетеней	182	10	9	18	7	0	3	0	0	4	5	2	2	2	0	0	6	4	10	24	9	16	10	1	7	0	1	3	0	6	5	4	0	14	0									
