Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Лебяжская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691					
1	"Число избирателей, внесенных в списки"	8180	121	415	146	204	82	200	193	321	467	200	177	344	310	399	106	88	109	594	192	232	409	215	2656					
2	"Число бюллетеней, полученных участковыми комиссиями"	8537	135	410	160	210	95	220	210	330	500	210	185	360	320	420	110	95	120	600	210	245	415	220	2757					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4888	73	246	89	140	48	130	121	154	219	118	85	208	185	239	72	55	67	401	97	114	213	155	1659					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	506	9	38	9	8	11	6	6	5	53	14	7	43	32	42	6	4	3	49	21	36	36	4	64					
6	Число погашенных бюллетеней	3143	53	126	62	62	36	84	83	171	228	78	93	109	103	139	32	36	50	150	92	95	166	61	1034					
7	Число бюллетеней в переносных ящиках для голосования	506	9	38	9	8	11	6	6	5	53	14	7	43	32	42	6	4	3	49	21	36	36	4	64					
8	Число бюллетеней в стационарных ящиках для голосования	4836	73	246	89	140	48	130	121	154	219	118	85	208	185	239	72	55	67	401	97	114	213	155	1607					
9	Число недействительных бюллетеней	69	3	4	0	4	1	5	2	2	3	1	1	2	3	2	0	1	0	4	1	1	3	0	26					
10	Число действительных бюллетеней	5273	79	280	98	144	58	131	125	157	269	131	91	249	214	279	78	58	70	446	117	149	246	159	1645					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	90	2	3	2	3	0	3	5	3	5	3	2	7	2	4	1	1	1	0	3	2	3	2	33					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	46	0	1	1	1	0	0	5	0	2	1	0	7	0	0	0	0	0	0	0	2	1	1	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	0	1	1	0	1	1	1	0	3	2	2	3	0	0	0	1	0	4	1	2	2	0	7					
14	Число погашенных открепительных удостоверений	44	2	2	1	2	0	3	0	3	3	2	2	0	2	4	1	1	1	0	3	0	2	1	9					
15	Число открепительных удостоверений выданных ТИК	10	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	4					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	50	1	4	0	3	0	3	0	4	3	0	0	7	0	3	2	0	1	4	1	0	2	0	12					
		0.93%	1.21%	1.40%	0.0%	2.02%	0.0%	2.20%	0.0%	2.51%	1.10%	0.0%	0.0%	2.78%	0.0%	1.06%	2.56%	0.0%	1.42%	0.88%	0.84%	0.0%	0.80%	0.0%	0.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	30	0	6	0	3	0	0	1	1	0	1	1	0	0	0	0	0	0	3	3	1	1	0	9					
		0.56%	0.0%	2.11%	0.0%	2.02%	0.0%	0.0%	0.78%	0.62%	0.0%	0.75%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	2.54%	0.66%	0.40%	0.0%	0.53%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	174	3	14	2	3	2	4	0	13	19	7	2	4	9	8	2	4	2	17	3	1	9	0	46					
		3.25%	3.65%	4.92%	2.04%	2.02%	3.38%	2.94%	0.0%	8.17%	6.98%	5.30%	2.17%	1.59%	4.14%	2.84%	2.56%	6.77%	2.85%	3.77%	2.54%	0.66%	3.61%	0.0%	2.75%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	92	0	7	1	0	0	0	3	5	5	0	2	5	5	4	1	0	0	5	0	1	0	3	45					
		1.72%	0.0%	2.46%	1.02%	0.0%	0.0%	0.0%	2.36%	3.14%	1.83%	0.0%	2.17%	1.99%	2.30%	1.42%	1.28%	0.0%	0.0%	1.11%	0.0%	0.66%	0.0%	1.88%	2.69%					
22	"5. ""За Русь Святую"""	42	0	2	2	7	2	0	1	1	2	1	2	3	3	0	0	0	1	1	1	0	1	1	11					
		0.78%	0.0%	0.70%	2.04%	4.72%	3.38%	0.0%	0.78%	0.62%	0.73%	0.75%	2.17%	1.19%	1.38%	0.0%	0.0%	0.0%	1.42%	0.22%	0.84%	0.0%	0.40%	0.62%	0.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	8	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4					
