Выборы Президента Российской Федерации																													
																													
Наименование Избирательной комиссии:    район Бирюлево Западное																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623					
1	"Число избирателей, внесенных в список"	49763	2725	2674	2704	2753	2626	2270	2097	2253	1926	2442	2379	2432	2083	2331	2000	1981	2453	2213	1848	1895	1574	2104					
2	Число полученных избирательных бюллетеней	46440	2600	2600	2520	2440	2480	2140	1940	2090	1810	2330	2230	2170	1960	2110	1880	1860	2280	2140	1720	1760	1510	1870					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	28271	1596	1380	1914	1311	1403	1485	1279	1170	955	1574	1216	1325	1111	1360	1126	1303	1517	1209	980	1097	845	1115					
5	"Число избирательных бюллетеней, выданных вне помещения"	742	27	50	47	50	49	58	16	61	65	39	39	25	38	15	27	10	22	19	18	26	21	20					
6	Число погашенных избирательных бюллетеней	17427	977	1170	559	1079	1028	597	645	859	790	717	975	820	811	735	727	547	741	912	722	637	644	735					
7	Число избирательных бюллетеней в переносных ящиках	742	27	50	47	50	49	58	16	61	65	39	39	25	38	15	27	10	22	19	18	26	21	20					
8	Число бюллетеней в стационарных ящиках для голосования	28181	1594	1380	1914	1311	1395	1485	1279	1170	952	1572	1212	1325	1111	1360	1090	1302	1517	1202	980	1071	845	1114					
9	Число недействительных избирательных бюллетеней	321	10	8	23	65	13	9	10	11	0	11	17	10	18	12	10	18	16	16	9	11	16	8					
10	Число действительных избирательных бюллетеней	28602	1611	1422	1938	1296	1431	1534	1285	1220	1017	1600	1234	1340	1131	1363	1107	1294	1523	1205	989	1086	850	1126					
11	Число полученных открепительных  удостоверений	1260	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	40	40	40	60					
12	Число выданных открепительных удостоверений	599	34	30	30	23	32	28	44	24	32	45	30	30	24	23	27	23	15	16	22	24	25	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	529	31	18	20	37	32	55	24	23	27	34	18	21	10	19	14	16	26	27	15	33	12	17					
14	Число неиспользованных открепительных удостоверений	661	26	30	30	37	28	32	16	36	28	15	30	30	36	37	33	37	45	44	18	16	15	42					
15	"Число открепительных удостоверений, выданных в ТИК"	215	20	5	10	29	5	12	5	7	10	17	6	6	4	5	13	7	13	11	6	8	6	10					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																													
18	. Глазьев Сергей Юрьевич	1465	126	65	93	50	79	80	67	83	79	77	58	65	51	66	56	38	67	51	60	48	41	65					
