Выборы Президента Российской Федерации																																																
Дата голосования: 18.03.2018																																																
																																																
Наименование Избирательной комиссии:    Кезская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																														
																																																
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137									
1	"Число избирателей, включенных в список избирателей"	17871	368	180	443	422	288	311	92	109	102	278	466	336	381	272	172	198	292	136	400	258	177	350	619	783	119	159	306	224	324	443	1351	1239	1399	1217	1170	1292	1195									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17930	370	190	480	440	300	330	90	110	100	290	470	350	430	280	170	200	300	130	420	260	190	360	620	760	130	160	310	240	330	440	1300	1200	1400	1200	1120	1300	1160									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10262	218	109	268	216	175	206	65	77	68	195	247	198	283	163	96	120	155	82	218	175	130	209	344	385	76	79	173	132	200	284	779	643	819	712	591	754	618									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1252	66	17	86	70	41	21	3	4	8	28	44	26	9	51	22	24	50	21	78	16	5	30	46	95	8	18	31	20	15	34	39	35	37	37	31	64	22									
6	Число погашенных избирательных бюллетеней	6416	86	64	126	154	84	103	22	29	24	67	179	126	138	66	52	56	95	27	124	69	55	121	230	280	46	63	106	88	115	122	482	522	544	451	498	482	520									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1252	66	17	86	70	41	21	3	4	8	28	44	26	9	51	22	24	50	21	78	16	5	30	46	95	8	18	31	20	15	34	39	35	37	37	31	64	22									
8	Число бюллетеней в стационарных ящиках для голосования	10262	218	109	268	216	175	206	65	77	68	195	247	198	283	163	96	120	155	82	218	175	130	209	344	385	76	79	173	132	200	284	779	643	819	712	591	754	618									
9	Число недействительных избирательных бюллетеней	138	4	0	9	3	0	1	1	2	0	2	0	4	3	0	2	0	2	0	2	2	2	3	6	5	1	2	1	0	5	4	10	11	6	20	7	8	10									
10	Число действительных избирательных бюллетеней	11376	280	126	345	283	216	226	67	79	76	221	291	220	289	214	116	144	203	103	294	189	133	236	384	475	83	95	203	152	210	314	808	667	850	729	615	810	630									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
13	Бабурин Сергей Николаевич	60	0	1	2	0	0	1	2	0	0	0	0	1	4	0	0	1	2	0	0	0	0	1	3	0	0	1	0	0	1	3	3	5	3	4	4	8	10									
		0.52%	0.00%	0.79%	0.56%	0.00%	0.00%	0.44%	2.94%	0.00%	0.00%	0.00%	0.00%	0.45%	1.37%	0.00%	0.00%	0.69%	0.98%	0.00%	0.00%	0.00%	0.00%	0.42%	0.77%	0.00%	0.00%	1.03%	0.00%	0.00%	0.47%	0.94%	0.37%	0.74%	0.35%	0.53%	0.64%	0.98%	1.56%									
14	Грудинин Павел Николаевич	1264	29	12	34	33	21	8	11	7	6	20	18	9	17	17	3	10	18	9	45	46	4	31	42	43	12	10	16	5	18	14	110	92	129	93	75	124	73									
		10.98%	10.21%	9.52%	9.60%	11.54%	9.72%	3.52%	16.18%	8.64%	7.89%	8.97%	6.19%	4.02%	5.82%	7.94%	2.54%	6.94%	8.78%	8.74%	15.20%	24.08%	2.96%	12.97%	10.77%	8.96%	14.29%	10.31%	7.84%	3.29%	8.37%	4.40%	13.45%	13.57%	15.07%	12.42%	12.06%	15.16%	11.41%									
15	Жириновский Владимир Вольфович	846	12	13	34	25	20	17	7	4	2	20	24	21	21	9	5	9	9	6	18	13	9	14	31	50	11	13	17	6	16	25	51	59	50	43	53	57	52									
		7.35%	4.23%	10.32%	9.60%	8.74%	9.26%	7.49%	10.29%	4.94%	2.63%	8.97%	8.25%	9.38%	7.19%	4.21%	4.24%	6.25%	4.39%	5.83%	6.08%	6.81%	6.67%	5.86%	7.95%	10.42%	13.10%	13.40%	8.33%	3.95%	7.44%	7.86%	6.23%	8.70%	5.84%	5.74%	8.52%	6.97%	8.13%									
16	Путин Владимир Владимирович	8959	235	95	271	221	172	198	45	62	67	174	238	186	240	184	105	124	173	86	224	126	114	185	301	369	60	69	167	140	171	270	632	485	647	569	472	604	478									
		77.81%	82.75%	75.40%	76.55%	77.27%	79.63%	87.22%	66.18%	76.54%	88.16%	78.03%	81.79%	83.04%	82.19%	85.98%	88.98%	86.11%	84.39%	83.50%	75.68%	65.97%	84.44%	77.41%	77.18%	76.88%	71.43%	71.13%	81.86%	92.11%	79.53%	84.91%	77.26%	71.53%	75.58%	75.97%	75.88%	73.84%	74.69%									
17	Собчак Ксения Анатольевна	89	1	4	1	0	1	1	0	4	0	1	5	2	3	2	1	0	0	1	2	2	0	1	5	4	0	2	0	0	2	0	3	13	7	8	1	9	3									
		0.77%	0.35%	3.17%	0.28%	0.00%	0.46%	0.44%	0.00%	4.94%	0.00%	0.45%	1.72%	0.89%	1.03%	0.93%	0.85%	0.00%	0.00%	0.97%	0.68%	1.05%	0.00%	0.42%	1.28%	0.83%	0.00%	2.06%	0.00%	0.00%	0.93%	0.00%	0.37%	1.92%	0.82%	1.07%	0.16%	1.10%	0.47%									
18	Сурайкин Максим Александрович	83	1	1	1	1	1	1	1	2	1	1	5	1	2	2	2	0	1	0	3	1	5	3	1	7	0	0	3	1	2	0	2	7	7	5	4	3	5									
		0.72%	0.35%	0.79%	0.28%	0.35%	0.46%	0.44%	1.47%	2.47%	1.32%	0.45%	1.72%	0.45%	0.68%	0.93%	1.69%	0.00%	0.49%	0.00%	1.01%	0.52%	3.70%	1.26%	0.26%	1.46%	0.00%	0.00%	1.47%	0.66%	0.93%	0.00%	0.24%	1.03%	0.82%	0.67%	0.64%	0.37%	0.78%									
19	Титов Борис Юрьевич	56	1	0	2	2	1	0	1	0	0	4	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	2	6	3	4	7	6	4	7									
		0.49%	0.35%	0.00%	0.56%	0.70%	0.46%	0.00%	1.47%	0.00%	0.00%	1.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.52%	0.74%	0.42%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.73%	0.44%	0.47%	0.93%	0.96%	0.49%	1.09%									
20	Явлинский Григорий Алексеевич	19	1	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	3	3	0	0	1	2									
		0.17%	0.35%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.34%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.26%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.44%	0.35%	0.00%	0.00%	0.12%	0.31%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
