Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Кувшиновская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612					
1	"Число избирателей, внесенных в списки"	14017	1430	1270	1375	749	759	676	32	1166	610	623	543	268	420	258	175	565	560	87	278	297	266	255	290	390	675					
2	"Число бюллетеней, полученных участковыми комиссиями"	12528	1260	1120	1220	680	680	620	31	1030	530	570	490	240	370	230	172	520	500	75	250	270	240	220	260	350	600					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7750	785	766	769	466	512	463	24	635	362	343	226	116	216	141	86	379	300	36	134	135	128	117	133	172	306					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1240	33	20	15	21	8	6	7	22	20	17	94	70	68	9	45	37	63	32	67	93	62	63	93	107	168					
6	Число погашенных бюллетеней	3538	442	334	436	193	160	151	0	373	148	210	170	54	86	80	41	104	137	7	49	42	50	40	34	71	126					
7	Число бюллетеней в переносных ящиках для голосования	1239	33	20	15	21	8	6	7	22	20	17	94	69	68	9	45	37	63	32	67	93	62	63	93	107	168					
8	Число бюллетеней в стационарных ящиках для голосования	7748	784	766	769	466	512	463	24	634	362	343	226	116	216	141	86	379	300	36	134	135	128	117	133	172	306					
9	Число недействительных бюллетеней	178	22	13	12	11	6	9	0	9	3	9	5	6	6	10	3	15	13	0	2	3	6	2	0	5	8					
10	Число действительных бюллетеней	8809	795	773	772	476	514	460	31	647	379	351	315	179	278	140	128	401	350	68	199	225	184	178	226	274	466					
